feature,pca_energy_score
ppg_green_diff_std,0.20698738061144062
ppg_green_dx_kurtosis,0.20223952405377488
ppg_green_tke_p95_abs,0.2018555920828893
ppg_green_tke_std,0.19673362123431878
ppg_green_p90_p10,0.1925498138106286
ppg_green_diff_mean_abs,0.1922017934452643
ppg_green_iqr,0.191666228137576
ppg_green_median,0.19054957542301443
ppg_green_mad,0.18636884823197852
ppg_green_clearance_factor,0.185785930917902
ppg_green_shape_factor,0.18305301662142706
ppg_green_ddx_kurtosis,0.1782516938537762
ppg_green_min,0.16859306785554795
ppg_green_kurtosis,0.15665064028652884
ppg_green_skew,0.15062216237447407
ppg_green_mean_cross_rate,0.14969971558935963
ppg_green_ddx_mean,0.14685909497605926
ppg_green_diff_mean,0.10818611841817058
