PC,feature,abs_loading
PC1,ppg_green_clearance_factor,0.3599932548091557
PC1,ppg_green_diff_mean_abs,0.3461462322250543
PC1,ppg_green_shape_factor,0.333776312590786
PC1,ppg_green_p90_p10,0.316961029647244
PC1,ppg_green_iqr,0.3107712507460365
PC1,ppg_green_diff_std,0.3087140399047725
PC1,ppg_green_mad,0.2983244488955842
PC1,ppg_green_tke_p95_abs,0.2887087095554368
PC2,ppg_green_median,0.37281825900233545
PC2,ppg_green_tke_std,0.3656594477479958
PC2,ppg_green_min,0.3113675280815289
PC2,ppg_green_kurtosis,0.2877047233386008
PC2,ppg_green_dx_kurtosis,0.2845679480755603
PC2,ppg_green_mad,0.2631521136825776
PC2,ppg_green_p90_p10,0.2525242956351946
PC2,ppg_green_tke_p95_abs,0.2514863342093701
PC3,ppg_green_min,0.485100758603314
PC3,ppg_green_mean_cross_rate,0.44132552926053853
PC3,ppg_green_median,0.41932918993769175
PC3,ppg_green_kurtosis,0.3118357941614096
PC3,ppg_green_iqr,0.2708222472484896
PC3,ppg_green_mad,0.2429094049409829
PC3,ppg_green_p90_p10,0.2151744097617507
PC3,ppg_green_diff_std,0.15646145217137303
PC4,ppg_green_ddx_kurtosis,0.4147390352304097
PC4,ppg_green_mean_cross_rate,0.41063874727272354
PC4,ppg_green_tke_std,0.4028038157896329
PC4,ppg_green_min,0.28792720562791313
PC4,ppg_green_diff_std,0.2605279977862393
PC4,ppg_green_tke_p95_abs,0.253322377371126
PC4,ppg_green_median,0.24916980067917985
PC4,ppg_green_shape_factor,0.24083593138257625
PC5,ppg_green_skew,0.6008564975833518
PC5,ppg_green_ddx_mean,0.4502098363068474
PC5,ppg_green_dx_kurtosis,0.4085670989502593
PC5,ppg_green_ddx_kurtosis,0.39011355461918673
PC5,ppg_green_mean_cross_rate,0.2105383000928919
PC5,ppg_green_clearance_factor,0.14068951573740587
PC5,ppg_green_tke_p95_abs,0.13006311242104643
PC5,ppg_green_diff_mean,0.12965175075143817
PC6,ppg_green_diff_mean,0.6346596283568648
PC6,ppg_green_ddx_mean,0.5545685548691729
PC6,ppg_green_ddx_kurtosis,0.2591182727351057
PC6,ppg_green_min,0.23412581712966257
PC6,ppg_green_median,0.19468378618352083
PC6,ppg_green_mean_cross_rate,0.1945254664040937
PC6,ppg_green_tke_p95_abs,0.1592942141603709
PC6,ppg_green_diff_mean_abs,0.15331913753397663
PC7,ppg_green_diff_mean,0.751207665577378
PC7,ppg_green_ddx_mean,0.41882740014647585
PC7,ppg_green_mean_cross_rate,0.24457031778057223
PC7,ppg_green_ddx_kurtosis,0.24293503908251196
PC7,ppg_green_dx_kurtosis,0.2003406886027762
PC7,ppg_green_min,0.1593015252935232
PC7,ppg_green_median,0.14743679904608295
PC7,ppg_green_diff_mean_abs,0.13452870463940408
PC8,ppg_green_skew,0.6185551188249565
PC8,ppg_green_ddx_mean,0.5223547558144762
PC8,ppg_green_mean_cross_rate,0.30655932603364494
PC8,ppg_green_kurtosis,0.21763891529627336
PC8,ppg_green_diff_mean_abs,0.2111782370998806
PC8,ppg_green_min,0.20831694696455835
PC8,ppg_green_diff_std,0.1762330383154641
PC8,ppg_green_tke_p95_abs,0.13639454386750552
