,ppg_green_mean,ppg_green_std,ppg_green_min,ppg_green_max,ppg_green_range,ppg_green_median,ppg_green_iqr,ppg_green_mad,ppg_green_skew,ppg_green_kurtosis,ppg_green_diff_mean,ppg_green_diff_std,ppg_green_diff_mean_abs,ppg_green_diff_rms,ppg_green_signal_rms,ppg_green_signal_energy,ppg_green_p1,ppg_green_p5,ppg_green_p10,ppg_green_p90,ppg_green_p95,ppg_green_p99,ppg_green_p90_p10,ppg_green_p95_p5,ppg_green_p99_p1,ppg_green_trim_mean_10,ppg_green_mean_abs,ppg_green_rms,ppg_green_crest_factor,ppg_green_shape_factor,ppg_green_impulse_factor,ppg_green_clearance_factor,ppg_green_mean_cross_rate,ppg_green_tke_mean,ppg_green_tke_std,ppg_green_tke_mean_abs,ppg_green_tke_p95_abs,ppg_green_dx_mean,ppg_green_dx_std,ppg_green_ddx_mean,ppg_green_ddx_std,ppg_green_dx_kurtosis,ppg_green_ddx_kurtosis
ppg_green_signal_rms,0.9999313254449483,0.3069965908368273,0.9508586290757233,0.9388031721176261,0.30943374806701807,0.9965937889631943,0.2846058601137495,0.3019115311748351,0.1942848061367582,0.007087423679559181,0.01517666993802634,0.13839426175071823,0.388492996040445,0.1403554111133503,0.0,0.9924483343148197,0.9531361191759055,0.962821134307849,0.9717488767013027,0.9784436098159776,0.9722988740080308,0.9429103587008988,0.33523172478308083,0.3424829811875205,0.31070338515069945,0.9997247784464554,0.9999313254449481,1.0,0.10751259883315668,0.061313753984196806,0.10426061596349427,0.10320671879971494,0.19405197571671043,0.005837730412990587,0.011315779399536832,0.005837730412990587,0.4178439756326225,0.015176669938026324,0.13839426175071823,0.11926358834675585,0.05894263727540453,0.03187528901167064,0.07501643557993631
ppg_green_signal_energy,0.9924752669155436,0.29370412293953935,0.9452795346393701,0.9271853341078272,0.2968391568632186,0.9899908392837452,0.2703125969569625,0.2884819247442305,0.1965060665511518,0.015726909477307142,0.017920805336616233,0.13064399130779386,0.37314034086719455,0.1326943310329342,0.9924483343148197,0.0,0.9476018464985817,0.9574334190567328,0.9663390082709442,0.9680246222917059,0.9613819762497318,0.9313302574807096,0.3214317066200664,0.3287922272947237,0.2978776830512304,0.9923788927323344,0.9924752669155437,0.9924483343148197,0.09533106797349544,0.05353164494505968,0.09231102836228597,0.091339367548259,0.20135905410724703,0.008731494181101286,0.014037566838392768,0.008731494181101286,0.4055003487424187,0.017920805336616226,0.1306439913077939,0.12446960847233544,0.05498193856365798,0.024457535018577562,0.07533572954122092
ppg_green_p1,0.9553695873247331,0.034457475449888954,0.9999079363459424,0.8279483072552115,0.044372352778422795,0.9504240140320318,0.030530730383850496,0.05695953693801737,0.13928410525917115,0.03255923602194218,0.019696621135669126,0.020171713854277167,0.17880486679545615,0.018687386832382667,0.9531361191759055,0.9476018464985817,0.0,0.9983477476101975,0.9949917384875103,0.8843818703447566,0.8730511606392183,0.8329161137414162,0.061303987466109475,0.06458895784747108,0.04371392154039754,0.9552731209705239,0.9553695873247331,0.9531361191759052,0.08210016340376329,0.1254912217555554,0.08403725985771021,0.08493703320987661,0.21620210686305383,0.05592832205450071,0.05859875033165962,0.05592832205450071,0.20496573036908447,0.019696621135669144,0.02017171385427716,0.07626954580039398,0.015271978683772804,0.1000067558501427,0.05355177265700626
ppg_green_p5,0.9648912174322954,0.0586582389763823,0.9977175390777153,0.8423691606454301,0.07291793426583675,0.9607041288631774,0.04836095739770241,0.07523655832385087,0.15774092875495946,0.013181591237043027,0.022101156310077866,0.035467380165064316,0.20437872297979973,0.034241312402982726,0.962821134307849,0.9574334190567328,0.9983477476101975,0.0,0.9986332779839231,0.8971936078062981,0.886250091763601,0.8472452830757983,0.08451088832916058,0.08996829919367985,0.07199436022463397,0.9648974490349429,0.9648912174322953,0.962821134307849,0.06657687007293074,0.11219644061397076,0.06867168284947832,0.06961359057318872,0.2195254030817614,0.05016969753068635,0.05320974433263593,0.05016969753068635,0.23185266740825056,0.022101156310077866,0.035467380165064295,0.08758494718694315,0.005071649818032856,0.08325362949133461,0.034150475301730356
ppg_green_p10,0.9736103337230815,0.08753106732148862,0.9940099610480478,0.8570270788312561,0.10403088109794727,0.9702084527298812,0.07225732531347386,0.0993450025587987,0.1714190751310362,0.00457378084278761,0.015932724106335804,0.049304735397409635,0.23101693740571322,0.048454960330907945,0.9717488767013027,0.9663390082709442,0.9949917384875103,0.9986332779839231,0.0,0.9103013477030587,0.8998431256528018,0.8618181104811569,0.11314128354201188,0.12167614492605526,0.10320205083036109,0.9737376053607201,0.9736103337230815,0.9717488767013027,0.0487222356788589,0.09562934538033604,0.05098436106081414,0.051959589911976856,0.22101079825155864,0.04513254701840454,0.04856434880096895,0.04513254701840454,0.2595743827198749,0.0159327241063358,0.049304735397409635,0.094474113694323,0.003203237291989358,0.0772890906534634,0.018744585246422515
ppg_green_p90,0.9769231475192934,0.47564729449173604,0.881645819289611,0.9670090854213186,0.4572387110240363,0.9673867134477722,0.45514247293328014,0.4583513220927774,0.14817091028163043,0.002490359529514226,0.007924708731512698,0.17763254354976785,0.49517987033982946,0.18207341565230212,0.9784436098159776,0.9680246222917059,0.8843818703447566,0.8971936078062981,0.9103013477030587,0.0,0.9985397503979554,0.9708065307994127,0.514280876843131,0.5180546444574282,0.46144090815814504,0.9765702198243472,0.9769231475192932,0.9784436098159778,0.2398109882509702,0.17744059052931815,0.23458048919742472,0.23306750779538063,0.16300963678726074,0.006168748315632179,0.01314238404317864,0.006168748315632179,0.5354413087246809,0.007924708731512678,0.17763254354976787,0.11807306462167472,0.07086811933586412,0.006618685318430689,0.14814320863903688
ppg_green_p95,0.970520890671256,0.4984517942522905,0.870233476830333,0.9732437745820108,0.48440438993101387,0.959607466653691,0.4694310318091245,0.47145608963049185,0.11758012996161514,0.03197185303378851,0.008306965399526033,0.1981058847699943,0.5184086956739892,0.20277208441351302,0.9722988740080308,0.9613819762497318,0.8730511606392183,0.886250091763601,0.8998431256528018,0.9985397503979554,0.0,0.9766229107603662,0.5324434452750818,0.5410629911913538,0.488483273682922,0.969745467564446,0.9705208906712562,0.9722988740080308,0.2741611298680717,0.1991157132357635,0.2684263971116511,0.2667202632717271,0.16667957893453003,0.008269685815989792,0.001040960739344936,0.008269685815989792,0.5562291728794766,0.00830696539952603,0.19810588476999424,0.10952412420172375,0.08726533124922482,0.007916330793649918,0.1623777298826185
ppg_green_p99,0.939338113619294,0.566704625356755,0.8291633694391299,0.9998538173647836,0.5895291768148119,0.9238688773008706,0.4875742155228876,0.4833738961153033,0.05166544300845784,0.12692899924087478,0.005205647626715255,0.3963057080813453,0.6058859290745693,0.4006673046430747,0.9429103587008988,0.9313302574807096,0.8329161137414162,0.8472452830757983,0.8618181104811569,0.9708065307994127,0.9766229107603662,0.0,0.5446574491311494,0.5616154808993747,0.5892802954336189,0.9358154038253275,0.9393381136192938,0.9429103587008988,0.4304619128374883,0.35509415267780625,0.4272301336420417,0.42615352489517033,0.16497416156711076,0.21956260428464555,0.21230232364002746,0.21956260428464555,0.5669365202488756,0.005205647626715282,0.3963057080813453,0.09333552340454017,0.2949425186591583,0.12196940294411181,0.20540969368952683
ppg_green_p90_p10,0.3277256154767885,0.9603290657340188,0.05677081655074858,0.5454687420641994,0.8819590249823275,0.3118837683616776,0.9427565795268323,0.8943378765288231,0.00049946815406536,0.015453561216777136,0.013988359661868838,0.3242139492737181,0.7099355191098166,0.336633781850784,0.33523172478308083,0.3214317066200664,0.061303987466109475,0.08451088832916058,0.11314128354201188,0.514280876843131,0.5324434452750818,0.5446574491311494,0.0,0.9913753347392128,0.8937625815034725,0.3266148130402092,0.32772561547678847,0.33523172478308094,0.6765526356227999,0.6240304693091232,0.6686847883766067,0.6670737363278022,0.06662881556942239,0.07869988595556171,0.06907141417097266,0.07869988595556171,0.7474076059276731,0.013988359661868838,0.3242139492737181,0.08767285666315948,0.16346545176202018,0.14424247446070346,0.39441776016795704
ppg_green_p95_p5,0.33490175867895944,0.9652267956512658,0.05967482071919087,0.563202889795997,0.9091339863749274,0.31903865907491924,0.9215244315244856,0.8770841475926728,0.033578922088302765,0.09267492112374724,0.02226520188806612,0.3615555070848878,0.7435713947062343,0.373814339132895,0.3424829811875205,0.3287922272947237,0.06458895784747108,0.08996829919367985,0.12167614492605526,0.5180546444574282,0.5410629911913538,0.5616154808993747,0.9913753347392128,0.0,0.9195808298186975,0.3332232023221855,0.3349017586789594,0.34248298118752074,0.7103502764323277,0.6318198685780989,0.7018232553629057,0.6998649792063528,0.040183533301596505,0.1088670061267011,0.09884387493531616,0.1088670061267011,0.7750087539162847,0.022265201888066133,0.36155550708488776,0.07647248232886827,0.19683768581897704,0.1681732521402232,0.41113183351410404
ppg_green_p99_p1,0.3009937349676061,0.972758291301229,0.03707355105866483,0.5962690838557108,0.9994880332916644,0.28028756606478994,0.8356380545705102,0.7894708542431473,0.1100752566682001,0.2766776469464208,0.0381535316086309,0.6859957951650596,0.8327535053037345,0.6960367510598967,0.31070338515069945,0.2978776830512304,0.04371392154039754,0.07199436022463397,0.10320205083036109,0.46144090815814504,0.488483273682922,0.5892802954336189,0.8937625815034725,0.9195808298186975,0.0,0.29477507029217587,0.3009937349676061,0.3107033851506995,0.8969681316065256,0.8242560088783929,0.8939618859390203,0.8933319123547722,0.01781610471534521,0.47802524000601204,0.46881701509661455,0.47802524000601204,0.7242454315495306,0.0381535316086309,0.6859957951650596,0.057148522549437,0.5547518191436768,0.36619335933915353,0.44900557000986
ppg_green_trim_mean_10,0.9999000751354956,0.29315850555665873,0.9530806992494897,0.9314025927507569,0.2932292384444651,0.997364482913195,0.2753027078968155,0.2939459792859965,0.20358471636878836,0.0019881916623859935,0.015704233719390667,0.11750016051564172,0.37612259671044224,0.11937610961110115,0.9997247784464554,0.9923788927323344,0.9552731209705239,0.9648974490349429,0.9737376053607201,0.9765702198243472,0.969745467564446,0.9358154038253275,0.3266148130402092,0.3332232023221855,0.29477507029217587,0.0,0.9999000751354955,0.9997247784464554,0.08660697784574167,0.04017617041524689,0.0831541813515636,0.08204042621704159,0.1953048951298753,0.026693590295342833,0.032117358813792365,0.026693590295342833,0.4126865896876021,0.015704233719390646,0.1175001605156417,0.12122947381318111,0.03805997431826248,0.04348315024073663,0.068122710525194
ppg_green_mean_abs,1.0,0.29759005517010567,0.9531495754781362,0.935114836725029,0.2996812219860014,0.9969884013538818,0.2767388767161965,0.29488746213208,0.1965431645014059,0.004303951102274924,0.015485695815185609,0.12931639956717003,0.3817190969875301,0.13117440272427006,0.9999313254449481,0.9924752669155437,0.9553695873247331,0.9648912174322953,0.9736103337230815,0.9769231475192932,0.9705208906712562,0.9393381136192938,0.32772561547678847,0.3349017586789594,0.3009937349676061,0.9999000751354955,0.0,0.9999313254449483,0.09707783141486037,0.04967681886307732,0.09372872506611615,0.0926352791027539,0.19566722724375546,0.01426834948107746,0.019696240581427014,0.01426834948107746,0.41379305921361803,0.015485695815185609,0.12931639956717006,0.11930859078808286,0.050305497218971706,0.03696785336476253,0.07041652975140061
ppg_green_rms,0.9999313254449483,0.3069965908368273,0.9508586290757233,0.9388031721176261,0.30943374806701807,0.9965937889631943,0.2846058601137495,0.3019115311748351,0.1942848061367582,0.007087423679559181,0.01517666993802634,0.13839426175071823,0.388492996040445,0.1403554111133503,1.0,0.9924483343148197,0.9531361191759052,0.962821134307849,0.9717488767013027,0.9784436098159778,0.9722988740080308,0.9429103587008988,0.33523172478308094,0.34248298118752074,0.3107033851506995,0.9997247784464554,0.9999313254449483,0.0,0.10751259883315668,0.061313753984196806,0.10426061596349427,0.10320671879971494,0.19405197571671043,0.005837730412990587,0.011315779399536832,0.005837730412990587,0.4178439756326225,0.015176669938026324,0.13839426175071823,0.11926358834675585,0.05894263727540453,0.03187528901167064,0.07501643557993631
ppg_green_crest_factor,0.09707783141486037,0.8311200744320634,0.087130606247246,0.44180546553456573,0.9029034646051783,0.05967539261051098,0.6464095934341292,0.5881315162503933,0.38642594243004685,0.3938794588029985,0.0670571863862815,0.8261613272689371,0.739354117664159,0.8337759444440394,0.10751259883315668,0.09533106797349544,0.08210016340376329,0.06657687007293074,0.0487222356788589,0.2398109882509702,0.2741611298680717,0.4304619128374883,0.6765526356227999,0.7103502764323277,0.8969681316065256,0.08660697784574167,0.09707783141486037,0.10751259883315668,0.0,0.899037363817083,0.9997086807341299,0.9994659216834916,0.019984422619574782,0.7016874865210333,0.6953738290923425,0.7016874865210333,0.5341514463626844,0.06705718638628157,0.826161327268937,0.056152040040332904,0.7470169315874313,0.46515950659313415,0.4031301422722084
ppg_green_shape_factor,0.04967681886307732,0.7916097393499041,0.13041176516108496,0.36508536501004263,0.8288538734136361,0.020371642354580145,0.6545198816527978,0.5863125158547985,0.1935720675271103,0.2491447427972329,0.04120163995523926,0.7933179726374059,0.58686585722894,0.8022055439504209,0.061313753984196806,0.05353164494505968,0.1254912217555554,0.11219644061397076,0.09562934538033604,0.17744059052931815,0.1991157132357635,0.35509415267780625,0.6240304693091232,0.6318198685780989,0.8242560088783929,0.04017617041524689,0.04967681886307732,0.061313753984196806,0.899037363817083,0.0,0.9076375658199511,0.9110805783024077,0.116016462159125,0.7399888948818184,0.7357959836528909,0.7399888948818184,0.3457338525663544,0.04120163995524075,0.7933179726374036,0.006096214572667381,0.7581612281234108,0.4367879800074255,0.3799807372534875
ppg_green_impulse_factor,0.09372872506611615,0.8271595881725903,0.08909586258509238,0.43867728282410484,0.9001681972650565,0.05654086623597616,0.6415364864206404,0.5828475415746092,0.3804400627484482,0.3921522173642283,0.06659395638372438,0.8344469694166482,0.7338322068494384,0.8420002888387211,0.10426061596349427,0.09231102836228597,0.08403725985771021,0.06867168284947832,0.05098436106081414,0.23458048919742472,0.2684263971116511,0.4272301336420417,0.6686847883766067,0.7018232553629057,0.8939618859390203,0.0831541813515636,0.09372872506611615,0.10426061596349427,0.9997086807341299,0.9076375658199511,0.0,0.9999614455092738,0.023599566547194264,0.715245259495855,0.709078799534493,0.715245259495855,0.5222271882191987,0.06659395638372442,0.8344469694166481,0.05476691880428457,0.7587302481150766,0.469249773914799,0.4015759907862346
ppg_green_clearance_factor,0.0926352791027539,0.826589994044861,0.09000391389482065,0.4376180910875097,0.8995857235946352,0.055538836974499566,0.6410959082159359,0.5822053630272448,0.37771806094298926,0.39076683512659144,0.06630924511906734,0.8364457311765152,0.7318073862699308,0.8440053651637884,0.10320671879971494,0.091339367548259,0.08493703320987661,0.06961359057318872,0.051959589911976856,0.23306750779538063,0.2667202632717271,0.42615352489517033,0.6670737363278022,0.6998649792063528,0.8933319123547722,0.08204042621704159,0.0926352791027539,0.10320671879971494,0.9994659216834916,0.9110805783024077,0.9999614455092738,0.0,0.025227563664960963,0.7189056047833485,0.7127846162509811,0.7189056047833485,0.5183932021475449,0.06630924511906727,0.8364457311765156,0.05407240572143216,0.7617917218662117,0.47018359079235594,0.4013982722996502
ppg_green_mean_cross_rate,0.19566722724375546,0.07386883482855669,0.2157319000404923,0.16628617285161776,0.012207225483329417,0.19678803644837112,0.10784849185578936,0.05883716699867721,0.11248433352750795,0.27995939149732973,0.01425285872433007,0.10605321809806496,0.30678813356038004,0.10186592511512292,0.19405197571671043,0.20135905410724703,0.21620210686305383,0.2195254030817614,0.22101079825155864,0.16300963678726074,0.16667957893453003,0.16497416156711076,0.06662881556942239,0.040183533301596505,0.01781610471534521,0.1953048951298753,0.19566722724375546,0.19405197571671043,0.019984422619574782,0.116016462159125,0.023599566547194264,0.025227563664960963,0.0,0.022559868407173545,0.027272164703638982,0.022559868407173545,0.32424964529055533,0.014252858724330079,0.10605321809806495,0.040895581728314305,0.05183795885675354,0.09714763989672028,0.09681291519828872
