,ppg_infra_mean,ppg_infra_std,ppg_infra_min,ppg_infra_max,ppg_infra_range,ppg_infra_median,ppg_infra_iqr,ppg_infra_mad,ppg_infra_skew,ppg_infra_kurtosis,ppg_infra_diff_mean,ppg_infra_diff_std,ppg_infra_diff_mean_abs,ppg_infra_diff_rms,ppg_infra_signal_rms,ppg_infra_signal_energy,ppg_infra_zcr,ppg_infra_p1,ppg_infra_p5,ppg_infra_p10,ppg_infra_p90,ppg_infra_p95,ppg_infra_p99,ppg_infra_p90_p10,ppg_infra_p95_p5,ppg_infra_p99_p1,ppg_infra_trim_mean_10,ppg_infra_mean_abs,ppg_infra_rms,ppg_infra_crest_factor,ppg_infra_shape_factor,ppg_infra_impulse_factor,ppg_infra_clearance_factor,ppg_infra_mean_cross_rate,ppg_infra_tke_mean,ppg_infra_tke_std,ppg_infra_tke_mean_abs,ppg_infra_tke_p95_abs,ppg_infra_dx_mean,ppg_infra_dx_std,ppg_infra_ddx_mean,ppg_infra_ddx_std,ppg_infra_dx_kurtosis,ppg_infra_ddx_kurtosis
ppg_infra_diff_mean,0.006086560635608339,0.5642486826610155,0.38984278577330633,0.7879620706146881,0.635473962286601,0.03165649598033081,0.03440361234616958,0.03195743285380242,0.4021440249295232,0.6015101455805159,0.0,0.3455902185025028,0.1466987903744582,0.3462954089699565,0.5642441684889219,0.5275843919485488,0.01879804603491537,0.7662728964862943,0.15159916841652998,0.04119929337701246,0.045505924140672775,0.083962421712163,0.5504334261417465,0.04359369083229095,0.11716648311361108,0.6748228104618627,0.023017417688512138,0.30493758223182577,0.5642441684889219,0.4727797739618554,0.4332021548278986,0.5770655253388922,0.37983835129444354,0.015385384937498655,0.1740233206185791,0.1280033301489201,0.1740233206185791,0.17473917407947107,1.0,0.3455902185025028,0.981433022434996,0.018543928948355996,0.4106904213744707,0.2123505439260941
ppg_infra_diff_std,0.07816511359320634,0.9618648359661067,0.9622402655186134,0.8255501992963792,0.9149441863630438,0.01832385995754029,0.3635832819296026,0.3617697850466725,0.10889061424218621,0.5290148695298761,0.3455902185025028,0.0,0.7419504491855182,0.999999713093375,0.9618642323260478,0.927077297908686,0.08285029861835755,0.852495895953469,0.7302708319996493,0.43420183396208883,0.53743267219721,0.8239973291370736,0.9627820180355173,0.4888032355970591,0.7854696230500463,0.913909419888961,0.498354643905018,0.8364743464065524,0.9618642323260478,0.37643632157670276,0.37576586320191485,0.41562050615838636,0.20167627566466395,0.03118165344571332,0.9202190991617509,0.891294069575798,0.9202190991617509,0.7596315005061708,0.34559021850250277,1.0,0.3260055395961067,0.9365000147495894,0.8409797792147182,0.6099971945734258
ppg_infra_diff_mean_abs,0.21156624888691009,0.7077940753448162,0.5403038290145298,0.44595552093935836,0.503472672006537,0.08186557334287396,0.878534167575608,0.8774669183004274,0.05685300772174608,0.13337544950133592,0.1466987903744582,0.7419504491855182,0.0,0.7418490562986069,0.7078040931922328,0.468765508360116,0.27989547609962034,0.573834745412566,0.9550916981361007,0.8990568858437492,0.9273960767386455,0.9492814567393387,0.6762379051473786,0.9179821875573569,0.9596317805932195,0.628288318006999,0.1390737273455556,0.9580918551047788,0.7078040931922328,0.07617522742107874,0.04980880151389252,0.0776253958347594,0.012403695195854969,0.25790654747160097,0.47256141975101673,0.42059049004026106,0.47256141975101673,0.9875358382859989,0.1466987903744582,0.7419504491855183,0.09487644799613447,0.6586482886306021,0.3626091843486495,0.3365676384665121
ppg_infra_diff_rms,0.07814716595146687,0.9620537834813256,0.9622911929262081,0.8259609782798726,0.9152069482740331,0.0183624151711538,0.36344030800274296,0.3616281440033095,0.10854345162016535,0.5293686960507294,0.3462954089699565,0.999999713093375,0.7418490562986069,0.0,0.962053176326499,0.9272492225392432,0.08282667453084185,0.8528798428884213,0.7301802302110201,0.4340366249736467,0.5372364081463178,0.8238296592599875,0.9629620479051152,0.4886214262356118,0.7853376913071753,0.914202954500544,0.4981847674360692,0.8364811233092706,0.962053176326499,0.3767271826897799,0.3760174251458065,0.41597899565498325,0.2019288747444967,0.031172150897003596,0.9201063300492921,0.8911531954859302,0.9201063300492921,0.7595529545525593,0.3462954089699565,0.999999713093375,0.3267119720158831,0.9362539338520364,0.8410823498731413,0.6100018030820814
ppg_infra_signal_rms,0.10271909344087335,0.9999999991064361,0.9380329141120788,0.9273099021858334,0.9634696719592223,0.016586822653777162,0.3531045167730001,0.35204779439719996,0.004603587336756899,0.6212508457986289,0.5642441684889219,0.9618642323260478,0.7078040931922328,0.962053176326499,0.0,0.9361483438275302,0.04848891829962563,0.9579361415460866,0.7236838696133057,0.4215048222417764,0.5079940439000266,0.7772799822093948,0.9961903846574434,0.4675424768111548,0.7576846633687304,0.9870559794730447,0.4145183047498509,0.8467534970095861,1.0,0.4626981760769144,0.4353311193779699,0.5091590031831918,0.2619338726198276,0.013405265073982332,0.8304665897266353,0.7921293670888747,0.8304665897266353,0.7336752625268194,0.564244168488922,0.9618642323260478,0.5504524792731251,0.8104369447677952,0.8339429209201238,0.5940920407581753
ppg_infra_signal_energy,0.011152888037143129,0.9361541137667945,0.9811291289588675,0.9299676052310138,0.9844105606063501,0.07407495667042713,0.04247737649889585,0.04132790320020862,0.030116939582647887,0.6724555691101833,0.5275843919485488,0.927077297908686,0.468765508360116,0.9272492225392432,0.9361483438275302,0.0,0.009328144762918916,0.8978734442359713,0.47011337652105945,0.1110854177953944,0.22163086917916652,0.5751279258560761,0.9460030752932982,0.16776963977445686,0.5291894806540084,0.9308822712763669,0.5231650829431453,0.6281302945771774,0.93614834382753,0.48085502134472724,0.4979075745882272,0.5600913173125811,0.31913212683046427,0.06515295613737228,0.9268674481638773,0.9068280323558324,0.9268674481638773,0.49185225245899056,0.5275843919485487,0.9270772979086859,0.5209722097329291,0.8300592760436132,0.9026883991393168,0.5876844930425067
ppg_infra_zcr,0.0628016357678609,0.04848547569292658,0.018439473276403266,0.005065371674932124,0.011253577930380003,0.006656886689588068,0.2729151651881877,0.27541634234961276,0.03009540099860964,0.15455846194444794,0.01879804603491537,0.08285029861835755,0.27989547609962034,0.08282667453084185,0.04848891829962563,0.009328144762918916,0.0,0.020037842752779467,0.16159431975117083,0.2188116903099955,0.20431606515203932,0.15175889539956433,0.02689772789594971,0.21255666209829877,0.15769795867381461,0.023468387749578334,0.11334348904680148,0.16631517133874724,0.048488918299625636,0.1338691110262853,0.17723431919042257,0.15678193444715294,0.17491557757325885,0.9400572651958896,0.010622432146764995,0.03399611349338262,0.010622432146764995,0.24095891597599411,0.018798046034915365,0.08285029861835756,0.02295492513194681,0.0624114031949593,0.091136072800245,0.08570422688590805
ppg_infra_p1,0.0775869685113102,0.9579375024500757,0.857302555459983,0.9808583818913363,0.9584153005088332,0.02064229403848887,0.23350945974554183,0.2330992582208735,0.11812766059639854,0.7052455150703258,0.7662728964862943,0.852495895953469,0.573834745412566,0.8528798428884213,0.9579361415460866,0.8978734442359713,0.020037842752779467,0.0,0.597737601688704,0.29157337708631204,0.3585104403571243,0.6164262359431608,0.9533067953338281,0.32702869341301755,0.6123424739109765,0.9900644367261747,0.3334519005481071,0.7416547920346256,0.9579361415460866,0.5460331951579395,0.4978091451743682,0.6007559624686206,0.32887480183966755,0.004528848712413,0.6977556307397579,0.6545880729929194,0.6977556307397579,0.6111353642847065,0.7662728964862942,0.852495895953469,0.7585110818650455,0.6269035922240165,0.7966018392191094,0.5387534858857409
ppg_infra_p5,0.2667574813956713,0.7236717918066863,0.5538011111858993,0.4571323651537498,0.5160711720434085,0.14426506087007743,0.8558547014672778,0.8549908725758912,0.08232397417985983,0.13921007337613622,0.15159916841652998,0.7302708319996493,0.9550916981361007,0.7301802302110201,0.7236838696133057,0.47011337652105945,0.16159431975117083,0.597737601688704,0.0,0.9183530550120211,0.9467392717357678,0.9684745469493087,0.6962506267291049,0.9373996203407186,0.9913476063847696,0.650662081640003,0.19741595706953632,0.9700524725968576,0.7236838696133057,0.09510942181635372,0.06146570917032745,0.08159110216764831,0.02204598033307688,0.1607850142476404,0.46426117010443607,0.4173446517643584,0.46426117010443607,0.9634674310559604,0.15159916841652998,0.7302708319996493,0.1290963621000356,0.638439059129057,0.37987298374432443,0.38707624715607886
ppg_infra_p10,0.2923912492120858,0.4214895118036521,0.20354027790965468,0.12633174626851298,0.16533701363115774,0.17026464591078141,0.9782701027921273,0.9767908218550297,0.0549208252918509,0.1338341252419977,0.04119929337701246,0.43420183396208883,0.8990568858437492,0.4340366249736467,0.4215048222417764,0.1110854177953944,0.2188116903099955,0.29157337708631204,0.9183530550120211,0.0,0.9799614858610461,0.8463130645399871,0.3818316454965137,0.9948735623769663,0.8877028392713607,0.337040121712995,0.056759232737135124,0.8370976144388231,0.4215048222417764,0.11636600656294081,0.1567065255435505,0.150079116216904,0.15404019965347812,0.2376140809178979,0.13118151384946258,0.08406180442758476,0.13118151384946258,0.8844872771376664,0.04119929337701245,0.4342018339620889,0.07485620502055336,0.3673275293987342,0.028572095588060346,0.15446866595715175
ppg_infra_p90,0.2535301639197916,0.5079800913773902,0.3203769409656535,0.20032233314204972,0.2611044206384576,0.051607353685685114,0.9458507682523728,0.9477315799920909,0.09086218892060065,0.07932365372001053,0.045505924140672775,0.53743267219721,0.9273960767386455,0.5372364081463178,0.5079940439000266,0.22163086917916652,0.20431606515203932,0.3585104403571243,0.9467392717357678,0.9799614858610461,0.0,0.9115234613859613,0.47326763163214475,0.9950808904872784,0.9357184437723836,0.4161742029956535,0.069459112814406,0.8815433209339295,0.5079940439000264,0.08450113716288238,0.10281616996791634,0.10541492284144574,0.12686357276215238,0.21203606596375246,0.2610226119385648,0.21655236050356072,0.2610226119385648,0.915710291214642,0.045505924140672775,0.53743267219721,0.07672380880634061,0.4884204561675042,0.13655794498123205,0.230902981404769
ppg_infra_p95,0.2107152902643889,0.7772705425920308,0.6681494411387299,0.49795430975305505,0.591352248769253,0.026162575018401895,0.7788595159681185,0.7791171170532527,0.138421422221564,0.18600299132142165,0.083962421712163,0.8239973291370736,0.9492814567393387,0.8238296592599875,0.7772799822093948,0.5751279258560761,0.15175889539956433,0.6164262359431608,0.9684745469493087,0.8463130645399871,0.9115234613859613,0.0,0.7601874307663344,0.8836915575145312,0.9927941326014968,0.69063911521422,0.27924174530697204,0.9661623295450237,0.7772799822093945,0.11927352586782466,0.10490133434513717,0.11076824912367055,0.0064812419104589595,0.1355832622500313,0.6171005490292506,0.5779299327754331,0.6171005490292506,0.9549897169364113,0.08396242171216299,0.8239973291370736,0.06032550138570686,0.7798043517453694,0.493792913116022,0.45748530057392583
ppg_infra_p99,0.08900744462828704,0.9961907394045925,0.9498687587331757,0.9298312264456339,0.9702668198603914,0.0381205993821325,0.3068032334702688,0.30554566152645773,0.0020562645900338516,0.6363239698807117,0.5504334261417465,0.9627820180355173,0.6762379051473786,0.9629620479051152,0.9961903846574434,0.9460030752932982,0.02689772789594971,0.9533067953338281,0.6962506267291049,0.3818316454965137,0.47326763163214475,0.7601874307663344,0.0,0.430180523839784,0.7354818128053979,0.9863012073662418,0.41339508778078426,0.8214965350685961,0.9961903846574434,0.4829143316165239,0.4504584446644008,0.5204861955094936,0.2650761847287968,0.00787059583557008,0.8474161982254776,0.8123674762607939,0.8474161982254776,0.7093130168734417,0.5504334261417465,0.9627820180355172,0.542938074868766,0.8212651036738017,0.8572259010063046,0.6186550629742822
ppg_infra_p90_p10,0.2741373154842715,0.4675277785097669,0.26388515212343444,0.1645341307467966,0.21479228085144397,0.11088205674660186,0.9667482907846302,0.9669674520270982,0.07344532759699515,0.10683480280851416,0.04359369083229095,0.4888032355970591,0.9179821875573569,0.4886214262356118,0.4675424768111548,0.16776963977445686,0.21255666209829877,0.32702869341301755,0.9373996203407186,0.9948735623769663,0.9950808904872784,0.8836915575145312,0.430180523839784,0.0,0.9165604880890712,0.3789172976300391,0.007034946382398879,0.8638874304222391,0.4675424768111548,0.10077562060632152,0.13013747214621338,0.12816070665894239,0.1410201628394115,0.2258274558729179,0.1977634992886542,0.15175109553271457,0.1977634992886542,0.904803152993974,0.04359369083229095,0.4888032355970592,0.07618218452292394,0.4306599375806481,0.08354036695141741,0.19405373200442458
ppg_infra_p95_p5,0.2393507703235636,0.7576738795534397,0.6184614621364021,0.482280674927424,0.5598458440981079,0.08318250886102814,0.822096058161592,0.821816259824838,0.11253815890976879,0.16497425853119363,0.11716648311361108,0.7854696230500463,0.9596317805932195,0.7853376913071753,0.7576846633687304,0.5291894806540084,0.15769795867381461,0.6123424739109765,0.9913476063847696,0.8877028392713607,0.9357184437723836,0.9927941326014968,0.7354818128053979,0.9165604880890712,0.0,0.6769055025931213,0.24210298623355322,0.9757233701674285,0.7576846633687303,0.10859899399777122,0.08484209237108474,0.09761456253321184,0.014020046677465252,0.14878536004545795,0.5484906377689417,0.5052821924653507,0.5484906377689417,0.966668627090385,0.11716648311361103,0.7854696230500463,0.0938869864760735,0.7180088724235757,0.44292329804555985,0.4272570669364822
ppg_infra_p99_p1,0.08382031726079217,0.9870568879707766,0.9105223372882713,0.9686789415467482,0.9752475516296419,0.029023965384776588,0.270392002446053,0.26958241847596537,0.06547872543021936,0.681480736643552,0.6748228104618627,0.913909419888961,0.628288318006999,0.914202954500544,0.9870559794730447,0.9308822712763669,0.023468387749578334,0.9900644367261747,0.650662081640003,0.337040121712995,0.4161742029956535,0.69063911521422,0.9863012073662418,0.3789172976300391,0.6769055025931213,0.0,0.3746102678928709,0.7875847745404279,0.9870559794730447,0.5230906685071995,0.4816390694795966,0.5704738914266407,0.3030522167181265,0.006138246476532366,0.7756753841999976,0.7357784035494966,0.7756753841999976,0.6640618541192895,0.6748228104618627,0.913909419888961,0.6670934340710086,0.7247999233765284,0.8342326226311942,0.5823160710700316
ppg_infra_trim_mean_10,0.38912164586097653,0.4145304642229406,0.5761160267260641,0.33739873719867175,0.4561994882756041,0.045823679022772686,0.12724329712125287,0.12284382538028545,0.3606084587711884,0.255248988476957,0.023017417688512138,0.498354643905018,0.1390737273455556,0.4981847674360692,0.4145183047498509,0.5231650829431453,0.11334348904680148,0.3334519005481071,0.19741595706953632,0.056759232737135124,0.069459112814406,0.27924174530697204,0.41339508778078426,0.007034946382398879,0.24210298623355322,0.3746102678928709,0.0,0.22219382028646695,0.4145183047498509,0.1585209029771654,0.2292303273192054,0.1893443481848559,0.09437262947644275,0.15788720821781924,0.628208528448059,0.6446751599837671,0.628208528448059,0.15259505561689882,0.023017417688512114,0.498354643905018,0.023916801218343248,0.580358537086791,0.5306711206008069,0.3387993114583941
ppg_infra_mean_abs,0.22009769654389114,0.846744681665969,0.6850232907046723,0.6270988503953131,0.6743499793373052,0.06851907756339082,0.789612187745431,0.7887142872555032,0.03345004012370662,0.29309719578353166,0.30493758223182577,0.8364743464065524,0.9580918551047788,0.8364811233092706,0.8467534970095861,0.6281302945771774,0.16631517133874724,0.7416547920346256,0.9700524725968576,0.8370976144388231,0.8815433209339295,0.9661623295450237,0.8214965350685961,0.8638874304222391,0.9757233701674285,0.7875847745404279,0.22219382028646695,0.0,0.8467534970095861,0.209296664129959,0.16669296538166994,0.21469771119166378,0.06389512789405234,0.15502270818310884,0.5819174389355344,0.531471950932903,0.5819174389355344,0.9627736072412156,0.3049375822318257,0.8364743464065523,0.2740190546112369,0.7110981340607929,0.5209527439012316,0.4466585374116564
ppg_infra_rms,0.10271909344087335,0.9999999991064361,0.9380329141120788,0.9273099021858334,0.9634696719592223,0.016586822653777162,0.3531045167730001,0.35204779439719996,0.004603587336756899,0.6212508457986289,0.5642441684889219,0.9618642323260478,0.7078040931922328,0.962053176326499,1.0,0.93614834382753,0.048488918299625636,0.9579361415460866,0.7236838696133057,0.4215048222417764,0.5079940439000264,0.7772799822093945,0.9961903846574434,0.4675424768111548,0.7576846633687303,0.9870559794730447,0.4145183047498509,0.8467534970095861,0.0,0.4626981760769144,0.4353311193779699,0.5091590031831918,0.2619338726198276,0.013405265073982332,0.8304665897266353,0.7921293670888747,0.8304665897266353,0.7336752625268194,0.564244168488922,0.9618642323260478,0.5504524792731251,0.8104369447677952,0.8339429209201238,0.5940920407581753
ppg_infra_crest_factor,0.0018924358731769934,0.4627009151162925,0.46493002400432554,0.5712843243968317,0.5427400070438136,0.03730685685975057,0.1528277110965734,0.156260756448934,0.22878455764621006,0.8427393638509267,0.4727797739618554,0.37643632157670276,0.07617522742107874,0.3767271826897799,0.4626981760769144,0.48085502134472724,0.1338691110262853,0.5460331951579395,0.09510942181635372,0.11636600656294081,0.08450113716288238,0.11927352586782466,0.4829143316165239,0.10077562060632152,0.10859899399777122,0.5230906685071995,0.1585209029771654,0.209296664129959,0.4626981760769144,0.0,0.8412544349068074,0.8963846473295951,0.6635379304334927,0.28400139114858997,0.3458925703447325,0.3349172230180975,0.3458925703447325,0.11642457477233628,0.4727797739618554,0.3764363215767028,0.4871571395247834,0.2452902131690819,0.6348329189968899,0.4942061370840652
ppg_infra_shape_factor,0.024589272150688724,0.43533709371250046,0.45950254424631126,0.5344737546009907,0.518804864672431,0.09680157512614264,0.20158704599023375,0.19980440371926345,0.3980419717235351,0.7918854976789295,0.4332021548278986,0.37576586320191485,0.04980880151389252,0.3760174251458065,0.4353311193779699,0.4979075745882272,0.17723431919042257,0.4978091451743682,0.06146570917032745,0.1567065255435505,0.10281616996791634,0.10490133434513717,0.4504584446644008,0.13013747214621338,0.08484209237108474,0.4816390694795966,0.2292303273192054,0.16669296538166994,0.4353311193779699,0.8412544349068074,0.0,0.9738976940246125,0.9269259404928127,0.4309283500896639,0.3869914996966168,0.37796385959904527,0.3869914996966168,0.08129958527159685,0.4332021548278986,0.37576586320191485,0.440392846346566,0.27523417735717215,0.5278048027887493,0.33354167099220067
ppg_infra_impulse_factor,0.01981238475159973,0.5091651324621653,0.5021340512085438,0.6430955462006761,0.6014080042857758,0.07017023163069967,0.18108955822260733,0.18062800684948319,0.40897581168109787,0.8376301137821124,0.5770655253388922,0.41562050615838636,0.0776253958347594,0.41597899565498325,0.5091590031831918,0.5600913173125811,0.15678193444715294,0.6007559624686206,0.08159110216764831,0.150079116216904,0.10541492284144574,0.11076824912367055,0.5204861955094936,0.12816070665894239,0.09761456253321184,0.5704738914266407,0.1893443481848559,0.21469771119166378,0.5091590031831918,0.8963846473295951,0.9738976940246125,0.0,0.8936648441772994,0.3795934533930482,0.3949152030429734,0.3784729301797123,0.3949152030429734,0.10880205963994408,0.5770655253388921,0.41562050615838636,0.5814895844299133,0.26375521670599356,0.580317261801182,0.3692958036786357
