PC,feature,abs_loading
PC1,ppg_infra_signal_energy,0.3375376944143202
PC1,ppg_infra_dx_kurtosis,0.3346440700112287
PC1,ppg_infra_max,0.3217079388809036
PC1,ppg_infra_dx_std,0.319554439043548
PC1,ppg_infra_tke_std,0.30286072793054925
PC1,ppg_infra_kurtosis,0.28737954364115903
PC1,ppg_infra_ddx_std,0.28250241998390807
PC1,ppg_infra_ddx_kurtosis,0.24651855863636823
PC2,ppg_infra_clearance_factor,0.3477080489678204
PC2,ppg_infra_diff_mean_abs,0.3323295693559396
PC2,ppg_infra_mean_cross_rate,0.32016810213686003
PC2,ppg_infra_mad,0.31638609394222905
PC2,ppg_infra_shape_factor,0.30860749409159294
PC2,ppg_infra_skew,0.2979548259743887
PC2,ppg_infra_ddx_std,0.26019158367474343
PC2,ppg_infra_zcr,0.25872240304896965
PC3,ppg_infra_trim_mean_10,0.39648539054786985
PC3,ppg_infra_skew,0.37536271272896526
PC3,ppg_infra_zcr,0.3538036360174608
PC3,ppg_infra_mad,0.3272559371948854
PC3,ppg_infra_mean_cross_rate,0.3128479737219066
PC3,ppg_infra_ddx_mean,0.29196895663164457
PC3,ppg_infra_mean,0.2656857850787335
PC3,ppg_infra_diff_mean_abs,0.26243487527436155
PC4,ppg_infra_mean_cross_rate,0.47808753303358276
PC4,ppg_infra_zcr,0.46376006988169954
PC4,ppg_infra_mad,0.40338418584092056
PC4,ppg_infra_mean,0.36960861407954354
PC4,ppg_infra_diff_mean_abs,0.2998548730486831
PC4,ppg_infra_ddx_mean,0.2083282054863173
PC4,ppg_infra_median,0.19584417848563956
PC4,ppg_infra_trim_mean_10,0.1430003482012897
PC5,ppg_infra_median,0.6729179777986424
PC5,ppg_infra_mean,0.30224825014630796
PC5,ppg_infra_skew,0.2752139825470854
PC5,ppg_infra_clearance_factor,0.24949343799931387
PC5,ppg_infra_ddx_mean,0.22810503108598404
PC5,ppg_infra_ddx_kurtosis,0.22807910461307182
PC5,ppg_infra_crest_factor,0.19578539848766793
PC5,ppg_infra_ddx_std,0.16328481161781516
PC6,ppg_infra_median,0.5415592843739149
PC6,ppg_infra_mean,0.4479567531136673
PC6,ppg_infra_trim_mean_10,0.2731106524663895
PC6,ppg_infra_clearance_factor,0.2642368445094195
PC6,ppg_infra_ddx_mean,0.2606608791362547
PC6,ppg_infra_zcr,0.2420612965624673
PC6,ppg_infra_shape_factor,0.22017341224366802
PC6,ppg_infra_crest_factor,0.19917522959971382
PC7,ppg_infra_mean,0.517200321197424
PC7,ppg_infra_ddx_mean,0.4450427769785893
PC7,ppg_infra_zcr,0.3052738815931282
PC7,ppg_infra_shape_factor,0.2665909023398879
PC7,ppg_infra_max,0.25798369937187177
PC7,ppg_infra_crest_factor,0.22775971424184704
PC7,ppg_infra_skew,0.21453140206254895
PC7,ppg_infra_mad,0.20270412915940833
PC8,ppg_infra_ddx_kurtosis,0.7022143860739279
PC8,ppg_infra_median,0.3116012923046358
PC8,ppg_infra_trim_mean_10,0.27650291066963695
PC8,ppg_infra_crest_factor,0.25158754292815816
PC8,ppg_infra_mean,0.2503322333519744
PC8,ppg_infra_clearance_factor,0.19818412968693838
PC8,ppg_infra_signal_energy,0.18759077896382836
PC8,ppg_infra_tke_std,0.16424319854573674
