,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30
acc_z_dyn__variance_of_absolute_differences,0.20749963549504633,0.09408133883439217,0.3166095514051528,-0.15875013225623713,0.2209426148832102,-0.0064431986353985435,0.04154014040093805,0.02325693084450988,0.11929555162882001,0.2780245433123302,-0.006631030308425827,-0.18982953274251413,-0.007051321147771037,-0.20800540239210735,-0.14634540750208033,-0.047972799861131246,0.2572490588325148,0.045652444668993084,0.01733539125191502,-0.406123542174927,0.04142959438809633,0.011137346089034788,-0.19625877598183464,-0.18126949152447924,0.03025765612340764,0.2688734549098986,0.21477200477643085,0.21865933552863098,0.06830978122683566,-0.31361580023871183
acc_x_dyn__quantile_0.6,0.1735176755882162,0.08956568810748104,-0.11996459276352829,0.21073307463698476,0.3248469356887891,-0.14373640176797317,-0.1959686074896706,-0.026810326326404208,0.16546841590125358,-0.4940606408919423,-0.1293536884673317,0.05557963529301571,-0.08132315806836096,-0.175560778646427,-0.14942907302643368,-0.10881143629339221,-0.003059949302712276,0.04478057709719413,0.03271600072105339,0.03440609498412853,0.48671726538021726,-0.04865315539106511,0.02141325134466341,-0.0702026456713844,-0.20067830512758622,0.01905758321837986,0.022253798585297104,0.13349669071606934,-0.25830313126969434,0.016482380146569577
acc_z_dyn__sample_entropy,0.11580996657001857,-0.3331749012606113,0.0027767006564767393,0.07119709040509124,-0.09837223544557473,-0.1202314541829211,0.05481259427874442,0.0045280966796995255,0.12228472294355505,-0.1324376130814777,0.11999803123716572,-0.15193541041639347,0.3921520991489652,-0.3001894307664749,-0.001911261569433974,0.48085516029502917,-0.09846287556756317,0.09686882826910259,0.01599348553266626,0.2652194745962797,-0.04004220642065519,-0.025359664395857885,-0.424082810257108,-0.15083938586892776,0.051796602396724414,-0.00160981671031494,0.0015752171890331805,0.025032574947732172,6.839172613181044e-05,-0.020327309993749196
acc_y_dyn__variance_of_absolute_differences,0.2204859752693044,0.08983314686556398,0.2219355074541132,0.08146525221162365,0.13759646438634737,0.05540128951094629,0.2697585130110486,0.014230615707511649,0.1975677472002459,0.20211729828122144,-0.06239817768333323,0.3726886960427724,0.1618385627491862,-0.10975102248394708,-0.028262310365278643,-0.05467907866566496,-0.27074348602472387,-0.22191813487437778,0.3108720847912023,0.16029478449353998,-0.052958435378717944,0.03256672693640795,0.1202477512966121,-0.03825959479933562,-0.023215057182520437,0.3650200698993975,-0.10776624360859273,0.003503978735968547,-0.00755527266369923,0.3429486299677954
acc_x_dyn__max,0.2578942986233863,0.1254640840230963,-0.07562559374367377,-0.09006590378858295,-0.07059221125355708,-0.23053052193868395,-0.00026858416400854155,-0.006104394767386474,0.060176517133996556,-0.06828837103182714,-0.0983977153995325,-0.18376316794148234,-0.007052524189849154,0.2529990156465818,0.27030664898732665,0.1229862745662169,0.04507766234946621,-0.30306837945560094,-0.19704275088869544,0.030484419657439227,-0.13539802836173595,0.00595179802272438,0.0451756768421811,-0.021040335484801217,-0.04914951183752498,0.06718573772698698,-0.36542479000463746,0.5883493999999334,0.01597123061848148,0.02010126781998039
acc_y_dyn__quantile_0.4,-0.1729405672653287,-0.07119539793020134,0.22740916399501773,-0.3627535797294277,0.04106360532063069,-0.2779516406546058,-0.13357438172203803,0.007296865991918597,0.09783904819870638,-0.11173637275532085,-0.06345510596281735,0.4620215872647505,0.3023293114577452,0.2120626819542424,0.059101597168499706,0.0068959076186057245,0.07652379303928203,-0.018070976205194267,-0.048117411623664556,0.010413224299969936,0.07937046890935764,0.009202742255902981,-0.006649640045898122,0.04584086123949565,0.04959087789862045,-0.21282228400861872,0.4099228039115937,0.22026580081877326,0.12266503139670304,0.09448651049713132
acc_y_dyn__tsallis_entropy,0.05289538715581193,-0.13501011541412514,-0.052694952392579375,0.16963633729866873,-0.1431639431825903,0.26347026846744204,-0.635225950905449,0.098379275809502,0.3624086596833638,0.2529983238765016,-0.1774497431299247,-0.07481030656343009,0.20788543494196904,0.2769376029444862,-0.2141460056333138,-0.039332586567761854,0.07945768581479427,-0.0834135953591158,0.15330049719367783,0.04605357882970601,-0.01451995000396192,-0.044337194571761857,-0.01819384657290617,-0.00014169009849555276,-0.0057390767253942135,0.013471012684449474,-0.05279108270528464,0.004925041544523749,-0.0031746223137293543,-0.011487483490678416
acc_y_dyn__katz_fractal_dimension,0.13477017682194437,-0.3131613942437846,0.10037639372884888,0.06685762384547246,-0.038713357993197604,-0.020076992371049797,-0.0409189442944557,0.010265354640873964,0.16137198354945956,0.07681498912234991,0.2163221860502692,0.27707593758249716,-0.5528409322330601,0.09256441690350246,-0.04552884962542455,0.011276518806754917,0.0010401219727808888,0.007727706443982991,-0.3018019901421983,0.09017948071661357,-0.10673359580358627,-0.4151975739912113,-0.21603264584914733,-0.011940955774167863,-0.19124954020447943,0.10604799635777558,0.07999337851788306,0.017176450063488707,0.038150460217940996,0.08824712976572209
acc_x_dyn__cardinality,0.14646899383511144,-0.25312018502430317,-0.28814120681493116,-0.21588436611654044,0.13272142529441083,-0.03291355502060471,0.1809697044931329,-0.038639252839926745,-0.04380543281782182,-0.04682501719827652,0.05095912433581493,-0.007079802358181835,-0.10325065406445068,0.1942656664037849,0.044665235992371696,-0.04254759178819769,0.24050427421128806,-0.15181683412732846,0.6136027236360297,-0.07683964203433255,0.09503886318537162,-0.29615065972843363,-0.16094354065401956,0.06772841183276798,0.25233888192339815,-0.11072519922131045,-0.06820273149194417,-0.023510579231140968,-0.03418431483479034,-0.010096858443375946
acc_x_dyn__variance_of_absolute_differences,0.2068320145564509,0.09176711233941849,0.22675712879746063,-0.08967026897137446,0.09241052557361604,-0.2524011369421514,0.05979512467880163,0.023893446443657106,0.25502093946143156,0.1391947494150504,-0.24662243970298084,-0.3176278403346111,-0.11189420572463278,0.20926892130019303,0.1778941463149818,0.022962798718711302,-0.35955601111598967,0.45537576791934375,0.10095445508314083,0.10166365309519683,0.036106988248993784,-0.1651139993306753,0.08091562210906307,0.14947458985150933,0.029951811579250545,-0.18912148023216652,0.04754849765604586,-0.15644894750672927,-0.006458246403042186,-0.01627531440585094
acc_x_dyn__quantile_0.3,-0.2363952464488795,-0.09012549584390399,0.10217352350936416,0.11642402209054191,0.40069305582310616,0.10944402930491497,0.035234373470646944,-0.007695883260960936,0.0757795731532455,-0.03152529378582257,0.05946499197933561,-0.08709658100117214,0.015531432277848955,0.17004997188735688,0.07523701945360121,0.08449721454425649,-0.03316990291073141,-0.07503457248664759,-0.05178165667429369,-0.04325459304407863,-0.38244795077497273,0.04733925704109922,-0.029764394483356254,0.05979053282397648,0.12970249293090547,-0.00010269965305845866,0.15303726797497408,0.07968456053308894,-0.6836683201919973,0.010200378124627612
acc_x_dyn__quantile_0.9,0.26298663405735717,0.12632341575527592,-0.11785616694870109,-0.03672929063930433,-0.0625479494924012,-0.20083840578188736,-0.07601226244750534,-0.007624951391094905,0.04388881351904253,-0.15455607738241203,-0.09517029114643952,-0.09103989547096306,-0.005199784295218251,0.1408761102510831,0.142106619329698,0.08048917949613144,0.1022187461089794,-0.36046592034116953,-0.18198664248800542,0.0914125291280741,-0.031704896429385704,0.04143448120080513,0.04491982254011644,-0.06588313533286379,0.19894882438091332,0.3404469173859089,0.3655123537262842,-0.523935003144206,-0.015404351693300466,-0.07129015356272066
acc_z_dyn__harmonic_mean_of_abs,0.21349802250846053,0.09919648482045351,-0.004537436371785931,-0.16656553612402092,0.13871093846691954,0.13954448521886598,-0.32783627098566454,-0.015328545061838504,-0.3432948557951915,-0.052944148775077124,0.2579304388688772,0.08862075279826445,0.007310741154572012,0.1151394826835374,0.05316145865272565,0.17339081400613143,-0.2859485291747815,0.1399939290962452,0.10656409311032017,-0.07171308607379871,-0.09693932172249685,-0.1396329920946731,0.20626983695291937,-0.5802194726122065,0.0475850635803322,-0.027041148873595246,0.00924762007658601,0.008702682253490893,-0.005448189639057686,0.002289046279082054
acc_x_dyn__approximate_entropy_0.1,0.0520171411015678,-0.0900400129345148,-0.4449040108421621,-0.293836553120913,0.17455532756361689,-0.025278885143817768,0.12439012323867242,0.03623778565956776,0.3045452682455033,0.13046255200308265,0.4126298469677195,-0.11041824682351119,0.21010203117495072,0.086143447556077,-0.053352233553074974,-0.4106226243837945,-0.1586938329833315,0.08528584114864263,-0.20764352655899176,0.09025160739687961,0.01066255798058504,0.17161005792887482,-0.006455496539860685,-0.0862899907809055,-0.13658983553366727,0.035542154932513614,0.019677859717632116,-0.02343172096270584,0.01161689537932947,-0.0026150839327616082
acc_y_dyn__quantile_0.3,-0.22600177655378995,-0.09903707959908793,0.19743874427102615,-0.32810238170640976,0.016768012096484007,-0.25780499213381386,-0.13777246173489688,0.007184443839638319,0.03803026236436487,-0.081019260705549,-0.04213541539412046,0.17260032040115492,0.06968404075330034,0.03597112025723713,-0.036520671446191054,-0.014877608583758587,0.03481615031935096,0.06890122716544515,-0.03956432632398324,-0.09785908507213492,0.01695229672439542,-0.028629010351323318,-0.062181249961391766,-0.04003734289106512,-0.06624640207410826,0.2589504868707773,-0.6060343815503282,-0.33127794319472287,-0.18940280870402237,-0.22672607215047352
acc_z_dyn__lower_complete_moment,0.18858553226405886,0.12510028745329047,0.21688794352627064,-0.27301083281886496,0.18532627810093513,0.2878011048498677,-0.0669207682660974,0.005438756746132917,0.020339283236938777,-0.04695485604377304,0.12815751427307465,-0.06473878409248303,0.04826811640687152,-0.20778667875983997,0.04704016456390919,0.00604665603330636,0.4731102324047714,0.051858889349433945,-0.06709633383013242,0.5227221718519285,-0.08031556246331505,-0.12299669689484488,0.2334807218527917,0.15284138959452603,-0.035489977616189536,-0.13055444713914832,-0.0920951334312053,-0.06083988791408976,-0.016989542659642937,-0.0068773122607274206
acc_x_dyn__harmonic_mean,-0.002846709411819307,0.0015339123119724547,-0.0333936402376507,-0.008564844462321997,0.0450310165688845,-0.01134525367578964,0.05606690870249072,0.9903151582726739,-0.07837722407790197,-0.05628767908507828,-0.02449161756553078,0.018012943538023705,-0.03306497844004908,-0.010721109334473683,0.012438385549059912,0.03267884587751524,0.006728083825374944,-0.003214802840149458,0.003484133926661705,-0.003287463462944832,0.003688937507082913,-0.0008245474212568197,-0.0016532121094812158,0.00010151155676372247,0.002139292844995097,-0.0014924309766986643,0.0008770774624752747,0.0022379427183264883,0.0009355843946552711,0.0012013960210917626
acc_x_dyn__katz_fractal_dimension,0.16365199818446982,-0.3076286178714274,0.1541205662328809,0.06204293882731948,0.008194383521865712,0.006963712248609733,0.06643630185361303,-0.011850958632757338,-0.23269867597161914,-0.05212637815294578,-0.14721045898968999,0.01139703332934243,-0.10986354063623557,0.20915804507832592,-0.25442670320503064,-0.25271865153711637,0.03320062293895292,0.20701167492747813,-0.1540516212290548,0.28514368281697317,0.09981850982051262,0.33117957932141634,-0.03316234807066397,-0.12599521508226652,0.5087794232385657,0.11590879332619063,-0.08338009592846853,0.13413895948011348,0.0002690677726886391,0.019413263238199863
acc_z_dyn__katz_fractal_dimension,0.15151588051377488,-0.2989100663966299,0.10548890896146643,0.10838139755762388,-0.10184176123048451,-0.1665251752480493,0.1357888317306765,0.007916476013444513,0.06100203632301238,-0.11147239847077124,0.301081902205701,-0.08746236633072588,0.0896151845138695,0.13915999635379558,-0.34387237229376966,0.26459820417073454,0.09534626132095639,0.0425239071312132,0.03568594332766807,-0.23422582408367476,0.006340809814425991,0.041891231579155926,0.5990828185862974,0.1928684291478651,-0.0923712661492203,0.057445852493597564,0.02447127894815529,0.0003127368003290465,0.0030759197897672653,-0.027288483907988263
acc_x_dyn__approximate_entropy_0.9,0.14876792889314616,-0.32811817614010896,0.12920922764266085,-0.005859709820039878,0.06287790960175962,0.037759352812170466,0.06690924932024415,-0.023055692107104366,-0.2776632968325199,-0.07088196674821302,-0.24275692149264644,-0.09913623135487419,0.04639467213419683,0.17755377516736776,0.11747046476642914,-0.15010898339233866,0.07936499016043141,-0.0412888348898261,0.1641652221149179,0.06362375796870542,-0.153848111519698,0.25517062138538704,-0.09064055909171152,-0.11301947444642307,-0.668867809215272,-0.022746339923284196,0.11232025025620873,-0.10067062819304204,0.028199751627351895,-0.0444987332061291
