feature,pca_energy_score
ppg_infra_ddx_std,0.19624306707716926
ppg_infra_p10,0.19096067891095914
ppg_infra_tke_std,0.19067931758778955
ppg_infra_signal_energy,0.18354276720920876
ppg_infra_mad,0.18227062305404784
ppg_infra_diff_mean_abs,0.1794980197470758
ppg_infra_dx_kurtosis,0.17946572500022911
ppg_infra_dx_mean,0.17907410541108706
ppg_infra_trim_mean_10,0.17718486878646275
ppg_infra_diff_std,0.177069591864823
ppg_infra_max,0.17601821199207965
ppg_infra_ddx_mean,0.17568868414928662
ppg_infra_impulse_factor,0.16887926983204254
ppg_infra_ddx_kurtosis,0.16594104676243948
ppg_infra_crest_factor,0.15973247353295678
ppg_infra_shape_factor,0.1523010319323047
ppg_infra_kurtosis,0.1484496579146711
ppg_infra_mean,0.1431835500940181
ppg_infra_median,0.12011973720803533
ppg_infra_skew,0.10162367572930434
ppg_infra_zcr,0.0898161990613225
