PC,explained_variance_ratio,cumulative_explained_variance
PC1,0.3797783809174677,0.3797783809174677
PC2,0.1761403804948584,0.5559187614123261
PC3,0.12949210391402133,0.6854108653263474
PC4,0.07242705446982207,0.7578379197961695
PC5,0.0571457077622453,0.8149836275584148
PC6,0.053396948672291694,0.8683805762307065
PC7,0.044143582217647595,0.9125241584483541
PC8,0.03286047811905148,0.9453846365674056
PC9,0.021032357525803645,0.9664169940932092
PC10,0.011434401539292757,0.977851395632502
PC11,0.008382176374967158,0.9862335720074692
PC12,0.004190841680746405,0.9904244136882157
PC13,0.0033663405684303954,0.9937907542566461
PC14,0.002177760235887014,0.9959685144925331
PC15,0.001749984975951643,0.9977184994684848
PC16,0.0013669102487497851,0.9990854097172346
PC17,0.00043799956231391186,0.9995234092795485
PC18,0.00024425847401496803,0.9997676677535635
PC19,0.0001488675760348352,0.9999165353295983
PC20,5.7121807902642285e-05,0.999973657137501
PC21,2.634286249933551e-05,1.0000000000000002
