,ppg_infra_mean,ppg_infra_std,ppg_infra_min,ppg_infra_max,ppg_infra_range,ppg_infra_median,ppg_infra_iqr,ppg_infra_mad,ppg_infra_skew,ppg_infra_kurtosis,ppg_infra_diff_mean,ppg_infra_diff_std,ppg_infra_diff_mean_abs,ppg_infra_diff_rms,ppg_infra_signal_rms,ppg_infra_signal_energy,ppg_infra_zcr,ppg_infra_p1,ppg_infra_p5,ppg_infra_p10,ppg_infra_p90,ppg_infra_p95,ppg_infra_p99,ppg_infra_p90_p10,ppg_infra_p95_p5,ppg_infra_p99_p1,ppg_infra_trim_mean_10,ppg_infra_mean_abs,ppg_infra_rms,ppg_infra_crest_factor,ppg_infra_shape_factor,ppg_infra_impulse_factor,ppg_infra_clearance_factor,ppg_infra_mean_cross_rate,ppg_infra_tke_mean,ppg_infra_tke_std,ppg_infra_tke_mean_abs,ppg_infra_tke_p95_abs,ppg_infra_dx_mean,ppg_infra_dx_std,ppg_infra_ddx_mean,ppg_infra_ddx_std,ppg_infra_dx_kurtosis,ppg_infra_ddx_kurtosis
ppg_infra_diff_mean,0.015774678360818854,0.6338524326581061,0.4617820148783243,0.8152109309562291,0.6812835458779105,0.16933900076059524,0.3642545583441123,0.34083828640789376,0.13733646563186652,0.21745142234927056,0.0,0.4379930323024873,0.3915574879405689,0.44181166171627,0.6334920062313705,0.6202346980992286,0.053901113890309126,0.47809332070248395,0.6861007820211587,0.6393783547456928,0.5984667026875362,0.5678124803383217,0.7367064809695116,0.6297382984514913,0.6411231253315626,0.6132418206771374,0.15903500295106954,0.6018026879356163,0.6334920062313705,0.22172509182284617,0.16217106433901607,0.23899617248455923,0.25064059793288235,0.05734967763115997,0.2751591743381411,0.2245211019999836,0.2751591743381411,0.45120399549590956,1.0,0.4379930323024873,0.9238835805006682,0.13501320448955242,0.16927896234562806,0.05939524784069909
ppg_infra_diff_std,0.15466373677759446,0.9527718473240304,0.9795342621646856,0.8567506565608495,0.9423036973008202,0.06622547498166594,0.6081262151714084,0.49547572535738565,0.002366421637543179,0.2403170859684958,0.4379930323024873,0.0,0.9219634573943383,0.9999902632709246,0.9524354159303055,0.9044741926628103,0.030120146401748444,0.9760813692122748,0.9160025863442316,0.7893322762487411,0.9377708210600469,0.9440023585409262,0.9139125854053691,0.8903635115457901,0.9364252546741634,0.9641264247972725,0.7179632795386903,0.9145267629128636,0.9524354159303055,0.2494231871739796,0.2380267935264842,0.27316577083283317,0.3193893783942714,0.025520636698399796,0.8982632795181418,0.8783731429023589,0.8982632795181418,0.9724100360135198,0.4379930323024872,1.0,0.3688503976688431,0.9358957942277437,0.42435851224582094,0.27361510194189836
ppg_infra_diff_mean_abs,0.061435709076079745,0.8966788935331501,0.8563721243743996,0.7617480499005784,0.831154455696627,0.09835360346203231,0.82915622721791,0.7528077145572726,0.0452013553151317,0.16521582564495418,0.3915574879405689,0.9219634573943383,0.0,0.9219381290693791,0.896553036499549,0.707006083876186,0.12918275772351417,0.8490786247781869,0.8628783699630258,0.8682143741552447,0.9215876460372355,0.9279100252009528,0.8254593532053006,0.9169572242297771,0.8988475372295779,0.8535376587238503,0.5103291862529623,0.9380199626557951,0.896553036499549,0.2247589775636667,0.15988936795567926,0.21427846976283274,0.2338379475388804,0.13250427601919756,0.6789104708239444,0.6520376488250795,0.6789104708239444,0.9768107680475706,0.39155748794056894,0.9219634573943383,0.354655810782084,0.8152657361226037,0.3326286618282174,0.25745490774166685
ppg_infra_diff_rms,0.15430820037508428,0.9538647108363879,0.9796857342071481,0.8589584486343266,0.9436454799521551,0.06688776217763968,0.6086970690295636,0.49617804018817,0.002971109292251976,0.24088773962539536,0.44181166171627,0.9999902632709246,0.9219381290693791,0.0,0.9535270039074492,0.9055550422669424,0.029703288827786188,0.9763185434752043,0.9174482938479972,0.7908472632707549,0.9387404961551898,0.9447992310421006,0.9155957129873331,0.891601135730481,0.9376032401306215,0.9650733925518604,0.7171999375987851,0.9155657274188147,0.9535270039074492,0.25003713626487867,0.2383169077475267,0.27378226261853866,0.3199387640437107,0.025118565631054048,0.8976045769512223,0.8775002405941005,0.8976045769512223,0.9725598881519544,0.44181166171627007,0.9999902632709244,0.37272486771967966,0.934483507442565,0.42429133005829667,0.27335313453983257
ppg_infra_signal_rms,0.054431106279100014,0.9999892983603996,0.9574520837479586,0.9457268571923366,0.9834721582614233,0.11318931026943359,0.6849734709448666,0.5879083236941922,0.03263221396057,0.25364555963298685,0.6334920062313705,0.9524354159303055,0.896553036499549,0.9535270039074492,0.0,0.9077966249236608,0.04172994287573522,0.9602579392332546,0.9905976473387684,0.9064793764013909,0.98657885422432,0.98414031483297,0.9777227064190219,0.9712064226652666,0.9967828684498646,0.9868500794082796,0.6019817689199296,0.9768304887573845,1.0,0.2693418908967225,0.26047408818417717,0.29672681090046654,0.33824259705990833,0.04426014239311218,0.7960992654083743,0.7644540143967982,0.7960992654083743,0.9490393516970869,0.6334920062313705,0.9524354159303055,0.5745249928678838,0.7972392692840584,0.39176824964060086,0.2592356729944069
ppg_infra_signal_energy,0.18262657416412584,0.9083285615858399,0.9342044899134774,0.9216670463071462,0.9589605916632109,0.06359765967734288,0.35975474541818925,0.24088924153210542,0.0028465547827429714,0.22839778146095457,0.6202346980992286,0.9044741926628103,0.707006083876186,0.9055550422669424,0.9077966249236608,0.0,0.07481719066407116,0.9417248111824855,0.8951103080702313,0.6790794313105274,0.8561961910791926,0.8477345069892257,0.9341840881257819,0.7940476591429798,0.8827196340968884,0.9557705734599717,0.7410364533240211,0.8062686987316153,0.9077966249236608,0.1983060438616315,0.23223030565855246,0.24924213144450053,0.3145226628584506,0.08490679579269596,0.918456266788089,0.8957713988744198,0.918456266788089,0.8145915780889559,0.6202346980992286,0.9044741926628103,0.5401946785791361,0.8102466421905387,0.34776627996828713,0.14799551798444704
ppg_infra_zcr,0.046239577498946006,0.041592810925578164,0.041587213153043597,0.05759694332684368,0.05223785824283688,0.034088735446900366,0.04432419142581764,0.058770202220479024,0.03140537603275783,0.04550011004058904,0.053901113890309126,0.030120146401748444,0.12918275772351417,0.029703288827786188,0.04172994287573522,0.07481719066407116,0.0,0.04769589398208721,0.05380245837167445,0.027046248997155544,0.030987437010228523,0.023556109310946847,0.04917105077288246,0.029858081709742298,0.04119901297706105,0.04931314787496818,0.026409814434544536,0.020249260260548047,0.04172994287573525,0.08915225446581906,0.039610671583024254,0.025950725924437697,0.020481068145474863,0.9512028479075333,0.049980297108080225,0.053663325796775206,0.049980297108080225,0.07036243618240486,0.05390111389030912,0.03012014640174842,0.046808570744752254,0.035354107347440884,0.07904068260122696,0.07549430660742674
ppg_infra_p1,0.12179308042679458,0.9603159625771588,0.9988758243830085,0.876613730832511,0.9626079691142684,0.03802125754637789,0.5303543702766702,0.410904853205257,0.049797722979059926,0.2555019462515968,0.47809332070248395,0.9760813692122748,0.8490786247781869,0.9763185434752043,0.9602579392332546,0.9417248111824855,0.04769589398208721,0.0,0.9354185991615241,0.7778815939037709,0.9317609486043303,0.9354544214448159,0.9266576635326449,0.8817580595662076,0.9439139630371542,0.9830448155804146,0.7443932996853283,0.8985999670320319,0.9602579392332546,0.25151362014901213,0.281142717255272,0.29266485326771285,0.3478100346719701,0.05440121118177583,0.9182412524280689,0.8994822559566462,0.9182412524280689,0.9266013900870181,0.4780933207024839,0.9760813692122748,0.4067183714953174,0.9040852707828944,0.4160762667114936,0.25300596986706186
ppg_infra_p5,0.01699717935024347,0.9902972257836745,0.9299868425379866,0.9536969440417343,0.9754892120404075,0.09783261106064758,0.6703227634867094,0.5800453384804429,0.007934587990575968,0.24678837694620734,0.6861007820211587,0.9160025863442316,0.8628783699630258,0.9174482938479972,0.9905976473387684,0.8951103080702313,0.05380245837167445,0.9354185991615241,0.0,0.9257732794725094,0.9702687030665706,0.9634882759305897,0.9735351705803291,0.9706994204615143,0.9932623577743812,0.9716171001611338,0.5419571345021523,0.9670101804777109,0.9905976473387684,0.26462707488105547,0.2614335341781031,0.29297714909288686,0.3334830413064553,0.05934908856434257,0.7508285424858717,0.7160481530061618,0.7508285424858717,0.9183104201650654,0.6861007820211585,0.9160025863442314,0.635991498736996,0.7356623732769476,0.37112429025236915,0.23744329733140138
ppg_infra_p10,0.20049526302288317,0.9055792137029515,0.7752679723870519,0.8359368261647402,0.8367741966021119,0.14697404958399038,0.8517068962351804,0.8007402220211812,0.05245626032270111,0.17088183769204288,0.6393783547456928,0.7893322762487411,0.8682143741552447,0.7908472632707549,0.9064793764013909,0.6790794313105274,0.027046248997155544,0.7778815939037709,0.9257732794725094,0.0,0.9166129011485528,0.9090983053473503,0.8577873525783487,0.9739099891263691,0.9269484626455549,0.831499690682546,0.25962473124751717,0.957829419885535,0.9064793764013911,0.23000039573653086,0.1784760970089478,0.22707284319602616,0.24240404705901644,0.02568323634989552,0.5074011824800534,0.4677112598793877,0.5074011824800534,0.8646570421384927,0.6393783547456929,0.7893322762487411,0.620892265200811,0.5690976282520833,0.2934112151481259,0.23846458392384448
ppg_infra_p90,0.0900798636503349,0.9867124915606047,0.9304188626022974,0.9121978637811812,0.9517697456602924,0.14204623555954382,0.7514351170091721,0.660310302906042,0.04608722103975702,0.20035198216477082,0.5984667026875362,0.9377708210600469,0.9215876460372355,0.9387404961551898,0.98657885422432,0.8561961910791926,0.030987437010228523,0.9317609486043303,0.9702687030665706,0.9166129011485528,0.0,0.9934297947295122,0.9501734931637937,0.9834214679750953,0.9890890397956904,0.9582790718434583,0.5948686620666147,0.9866390887606528,0.98657885422432,0.22976881911261277,0.20906621110491413,0.2458312234749617,0.28331856814674417,0.031346057231287104,0.7486041953326972,0.7163266380104881,0.7486041953326972,0.9528319075334184,0.5984667026875362,0.9377708210600469,0.5438208211269441,0.7799968225329662,0.35668980062080413,0.2563378768770295
ppg_infra_p95,0.09266393403510009,0.9842375759181892,0.9349695231736,0.9013360186471773,0.947593459476352,0.14087724986004374,0.7449277835317701,0.6525788307810539,0.07023088028622082,0.2266601331116874,0.5678124803383217,0.9440023585409262,0.9279100252009528,0.9447992310421006,0.98414031483297,0.8477345069892257,0.023556109310946847,0.9354544214448159,0.9634882759305897,0.9090983053473503,0.9934297947295122,0.0,0.9462163632791738,0.9762833117710553,0.9880255475242132,0.958310128786626,0.5905444186154702,0.9830886008538301,0.9841403148329699,0.25662823235957577,0.24333970164300558,0.274732991303924,0.3093228967170954,0.022750868907609818,0.7551370507141563,0.7246883226022538,0.7551370507141563,0.9613227632194185,0.5678124803383218,0.9440023585409264,0.511314651511532,0.7970244478435102,0.382871997521175,0.28611632052159774
ppg_infra_p99,0.11736380608317215,0.9781136920537682,0.9206756854134217,0.9894397569991685,0.9918253831079875,0.12865917704374888,0.5934921532463054,0.49989839777126427,0.0994888739363419,0.29570498678824614,0.7367064809695116,0.9139125854053691,0.8254593532053006,0.9155957129873331,0.9777227064190219,0.9341840881257819,0.04917105077288246,0.9266576635326449,0.9735351705803291,0.8577873525783487,0.9501734931637937,0.9462163632791738,0.0,0.9284545145965667,0.9705364815067956,0.9798742490622703,0.5948108235844213,0.9326182247536006,0.9777227064190219,0.30276139837821314,0.2858396249557817,0.3343799968997582,0.3737917580063726,0.049228827918300945,0.7782382865197454,0.7426900152634235,0.7782382865197454,0.8969561013012246,0.7367064809695114,0.9139125854053691,0.6711257133102774,0.733832243261606,0.3916915160148249,0.2426771082251393
ppg_infra_p90_p10,0.0398084876393578,0.9708739773085168,0.8798107044962832,0.8969862834550819,0.9198292677376512,0.14729922574379206,0.8128817228863389,0.7380363055175564,0.049955282227580416,0.19124109584673915,0.6297382984514913,0.8903635115457901,0.9169572242297771,0.891601135730481,0.9712064226652666,0.7940476591429798,0.029858081709742298,0.8817580595662076,0.9706994204615143,0.9739099891263691,0.9834214679750953,0.9762833117710553,0.9284545145965667,0.0,0.9819159231743998,0.9211318512019782,0.45544323593697633,0.9945325045722883,0.9712064226652666,0.23475531239114225,0.19963245157402684,0.24254530033932575,0.27077925194511526,0.0294434046059333,0.6551009524193375,0.6187754783315125,0.6551009524193375,0.933079601360948,0.6297382984514913,0.8903635115457901,0.5903331983095036,0.7009060406650933,0.3355651345510268,0.25367663538380847
ppg_infra_p95_p5,0.030312101493716048,0.9966518479093343,0.9405740579820858,0.9396797217263898,0.9722585243381696,0.11735001270192592,0.70868988454199,0.616697471054549,0.03496950921514962,0.24031371244332192,0.6411231253315626,0.9364252546741634,0.8988475372295779,0.9376032401306215,0.9967828684498646,0.8827196340968884,0.04119901297706105,0.9439139630371542,0.9932623577743812,0.9269484626455549,0.9890890397956904,0.9880255475242132,0.9705364815067956,0.9819159231743998,0.0,0.9746656058793628,0.5678996222874387,0.9827354660800101,0.9967828684498645,0.2635639537494182,0.2559721635372005,0.2877366675307208,0.32604920929587855,0.04404671758509106,0.7594998381169915,0.7262789770838769,0.7594998381169915,0.945251729072606,0.6411231253315626,0.9364252546741632,0.5877945047712126,0.7688900254973295,0.37957327267248236,0.26066238233043537
ppg_infra_p99_p1,0.12192475338875826,0.987071612342221,0.9795298673131497,0.9481484152741089,0.9949772282942467,0.08294962927711978,0.571134441083584,0.4620491051230663,0.02208638447933,0.27992158499275355,0.6132418206771374,0.9641264247972725,0.8535376587238503,0.9650733925518604,0.9868500794082796,0.9557705734599717,0.04931314787496818,0.9830448155804146,0.9716171001611338,0.831499690682546,0.9582790718434583,0.958310128786626,0.9798742490622703,0.9211318512019782,0.9746656058793628,0.0,0.6854377666976341,0.9321063694375551,0.9868500794082797,0.2812457694805822,0.2887252027239378,0.3185215280166757,0.36702989735918723,0.05290202430597033,0.8672305345492332,0.839928742859849,0.8672305345492332,0.9295800063717466,0.6132418206771374,0.9641264247972727,0.5433499080503272,0.8380522779509907,0.4120124159970562,0.25272939274195194
ppg_infra_trim_mean_10,0.6659691099437702,0.6037739789555386,0.7452885446456176,0.5447824593811538,0.6552447108193884,0.24594298412758792,0.10649669497890332,0.01765143822071543,0.14126202542589328,0.1515522646226374,0.15903500295106954,0.7179632795386903,0.5103291862529623,0.7171999375987851,0.6019817689199296,0.7410364533240211,0.026409814434544536,0.7443932996853283,0.5419571345021523,0.25962473124751717,0.5948686620666147,0.5905444186154702,0.5948108235844213,0.45544323593697633,0.5678996222874387,0.6854377666976341,0.0,0.49180258534060567,0.6019817689199296,0.10009685139603978,0.16147318538724523,0.14875592993346964,0.21184403865232015,0.03628219096470647,0.831274883633266,0.8339078517857075,0.831274883633266,0.5998711479867833,0.15903500295106954,0.7179632795386903,0.05679394007304151,0.777642948605227,0.31207209345841097,0.14411815255289295
ppg_infra_mean_abs,0.002375792231866223,0.9767302388532682,0.8982462062205653,0.8951958632365434,0.927239030068942,0.14367146479630236,0.8233787174693731,0.7450946701103626,0.049434831554485595,0.20262612618773773,0.6018026879356163,0.9145267629128636,0.9380199626557951,0.9155657274188147,0.9768304887573845,0.8062686987316153,0.020249260260548047,0.8985999670320319,0.9670101804777109,0.957829419885535,0.9866390887606528,0.9830886008538301,0.9326182247536006,0.9945325045722883,0.9827354660800101,0.9321063694375551,0.49180258534060567,0.0,0.9768304887573845,0.2450532242796908,0.20258905917143197,0.2515718382231432,0.2789023523829266,0.017855635947240597,0.6869555290349806,0.6524489436426792,0.6869555290349806,0.952488498012954,0.6018026879356163,0.9145267629128636,0.5579816354832063,0.740142326138985,0.35085422497479996,0.2606294722877547
ppg_infra_rms,0.054431106279100014,0.9999892983603996,0.9574520837479586,0.9457268571923366,0.9834721582614233,0.11318931026943359,0.6849734709448666,0.5879083236941922,0.03263221396057,0.25364555963298685,0.6334920062313705,0.9524354159303055,0.896553036499549,0.9535270039074492,1.0,0.9077966249236608,0.04172994287573525,0.9602579392332546,0.9905976473387684,0.9064793764013911,0.98657885422432,0.9841403148329699,0.9777227064190219,0.9712064226652666,0.9967828684498645,0.9868500794082797,0.6019817689199296,0.9768304887573845,0.0,0.2693418908967225,0.26047408818417717,0.29672681090046654,0.33824259705990833,0.04426014239311218,0.7960992654083743,0.7644540143967982,0.7960992654083743,0.9490393516970869,0.6334920062313705,0.9524354159303055,0.5745249928678838,0.7972392692840584,0.39176824964060086,0.2592356729944069
ppg_infra_crest_factor,0.01797799844698062,0.2691492009746747,0.26644682641415435,0.2990389644775725,0.29435237341603726,0.022849981374106706,0.12067120400554512,0.10922271148137748,0.06521834757718664,0.8219011083797121,0.22172509182284617,0.2494231871739796,0.2247589775636667,0.25003713626487867,0.2693418908967225,0.1983060438616315,0.08915225446581906,0.25151362014901213,0.26462707488105547,0.23000039573653086,0.22976881911261277,0.25662823235957577,0.30276139837821314,0.23475531239114225,0.2635639537494182,0.2812457694805822,0.10009685139603978,0.2450532242796908,0.2693418908967225,0.0,0.7320525756175376,0.9439733625677734,0.8497975488478904,0.08080766215292497,0.13807207532005553,0.12737807739713453,0.13807207532005553,0.2655996629438682,0.22172509182284622,0.2494231871739796,0.21488872217796887,0.1808345218341816,0.6554874034314171,0.5501899713290879
ppg_infra_shape_factor,0.0041788125293842435,0.2599544762270805,0.28536412072262973,0.2676916811895469,0.28494815399021495,0.016192003568722746,0.005016716765909636,0.03166577332917085,0.12394010996315788,0.7682293704662151,0.16217106433901607,0.2380267935264842,0.15988936795567926,0.2383169077475267,0.26047408818417717,0.23223030565855246,0.039610671583024254,0.281142717255272,0.2614335341781031,0.1784760970089478,0.20906621110491413,0.24333970164300558,0.2858396249557817,0.19963245157402684,0.2559721635372005,0.2887252027239378,0.16147318538724523,0.20258905917143197,0.26047408818417717,0.7320525756175376,0.0,0.9008654122997407,0.9492456804848113,0.06431748801854689,0.20785043059005756,0.20363783757396553,0.20785043059005756,0.22792780952109568,0.16217106433901607,0.23802679352648415,0.1223747121253395,0.2013389187890808,0.5120269016954365,0.4406303037162304
ppg_infra_impulse_factor,0.028363532305449923,0.29645768641041476,0.30472163616246584,0.32710882853581386,0.32805604793876747,0.025265141393657264,0.07248723565436309,0.051124187063299034,0.098974052080517,0.8892390315923545,0.23899617248455923,0.27316577083283317,0.21427846976283274,0.27378226261853866,0.29672681090046654,0.24924213144450053,0.025950725924437697,0.29266485326771285,0.29297714909288686,0.22707284319602616,0.2458312234749617,0.274732991303924,0.3343799968997582,0.24254530033932575,0.2877366675307208,0.3185215280166757,0.14875592993346964,0.2515718382231432,0.29672681090046654,0.9439733625677734,0.9008654122997407,0.0,0.9717464083853428,0.008162096716077684,0.1923615196575789,0.18267773779500882,0.1923615196575789,0.27250911531198946,0.23899617248455923,0.27316577083283317,0.21055355782043367,0.20863435205068803,0.6579654541805932,0.5437433657207966
