feature,nan_ratio,variance
ppg_green_total_power,0.8122743682310469,38059956.48301763
ppg_green_hf_power,0.8122743682310469,0.0
ppg_green_lf_power,0.8122743682310469,0.0
ppg_green_sdsd,0.7003610108303249,5638.445458149086
ppg_green_cv_ibi,0.5902527075812274,0.005125458439339881
ppg_green_mean_ibi,0.5902527075812274,44404.36604681557
ppg_green_pnn20,0.5902527075812274,657.4818192771621
ppg_green_pnn50,0.5902527075812274,1360.7458788259557
ppg_green_sdnn,0.5902527075812274,3208.0947400557357
ppg_green_rmssd,0.5902527075812274,6559.7392991731385
ppg_green_hr_median,0.5902527075812274,886.6615962390154
ppg_green_hr_range,0.5902527075812274,235.67655764949265
ppg_green_hr_max,0.5902527075812274,1176.2802922009982
ppg_green_hr_min,0.5902527075812274,645.8085661365096
ppg_green_hr_std,0.5902527075812274,63.346626307721706
ppg_green_hr_mean,0.5902527075812274,861.5446298781221
ppg_green_peak_quality,0.0,0.11260867344766297
ppg_green_n_peaks,0.0,9.434253150699215
