PC,feature,abs_loading
PC1,ppg_red_hr_max,0.43357782457461486
PC1,ppg_red_mean_ibi,0.42373130202708253
PC1,ppg_red_hr_range,0.3656089567619825
PC1,ppg_red_hr_std,0.3544351140579276
PC1,ppg_red_n_peaks,0.3018490722095601
PC1,ppg_red_sdsd,0.2928199481194869
PC1,ppg_red_sdnn,0.2897580211976249
PC1,ppg_red_pnn20,0.17108202828495236
PC2,ppg_red_cv_ibi,0.5138114174835898
PC2,ppg_red_sdsd,0.37079886150604396
PC2,ppg_red_sdnn,0.3680586198713665
PC2,ppg_red_hr_std,0.33977426357500823
PC2,ppg_red_pnn50,0.29757594013272454
PC2,ppg_red_hr_range,0.26877090259673614
PC2,ppg_red_hf_power,0.2296740474202578
PC2,ppg_red_total_power,0.19817371381539053
PC3,ppg_red_hf_norm,0.5872291695108144
PC3,ppg_red_lf_power,0.4834259069898135
PC3,ppg_red_lf_hf_ratio,0.39751703982918424
PC3,ppg_red_total_power,0.37332904566059677
PC3,ppg_red_peak_quality,0.2962590950955948
PC3,ppg_red_hf_power,0.11163016131415958
PC3,ppg_red_n_peaks,0.07447520991821005
PC3,ppg_red_hr_range,0.07193635530405294
PC4,ppg_red_total_power,0.46205490037811364
PC4,ppg_red_peak_quality,0.4394077561850732
PC4,ppg_red_hf_power,0.41329568768370734
PC4,ppg_red_lf_power,0.3360645071505801
PC4,ppg_red_lf_hf_ratio,0.2707599989888199
PC4,ppg_red_pnn20,0.25671272396245104
PC4,ppg_red_pnn50,0.24091206018424213
PC4,ppg_red_n_peaks,0.20412237654384793
PC5,ppg_red_pnn20,0.6395584416896994
PC5,ppg_red_pnn50,0.4890122592346504
PC5,ppg_red_sdnn,0.3234525465011261
PC5,ppg_red_cv_ibi,0.2885499543866239
PC5,ppg_red_n_peaks,0.2609296450517773
PC5,ppg_red_hf_power,0.18509657842517455
PC5,ppg_red_sdsd,0.14231207653848324
PC5,ppg_red_lf_power,0.10080443108187995
PC6,ppg_red_peak_quality,0.5898248243294189
PC6,ppg_red_n_peaks,0.4695344584564887
PC6,ppg_red_lf_hf_ratio,0.45236413346282045
PC6,ppg_red_total_power,0.21666809383559124
PC6,ppg_red_hf_power,0.19796200213354245
PC6,ppg_red_sdsd,0.17451489989951385
PC6,ppg_red_sdnn,0.1646259667699893
PC6,ppg_red_mean_ibi,0.16287200971289922
PC7,ppg_red_hf_power,0.601133914620222
PC7,ppg_red_lf_hf_ratio,0.5194808734409087
PC7,ppg_red_peak_quality,0.3304572001690634
PC7,ppg_red_n_peaks,0.27798142603745035
PC7,ppg_red_lf_power,0.26865897019317375
PC7,ppg_red_hf_norm,0.20572342945338604
PC7,ppg_red_pnn20,0.1873127153805882
PC7,ppg_red_hr_range,0.14035464160061825
PC8,ppg_red_pnn20,0.5985435077277318
PC8,ppg_red_pnn50,0.5896524386106992
PC8,ppg_red_lf_hf_ratio,0.32940977254315496
PC8,ppg_red_n_peaks,0.2769574442946839
PC8,ppg_red_peak_quality,0.23194957020956888
PC8,ppg_red_hf_norm,0.10580062767550458
PC8,ppg_red_hf_power,0.09387388829497273
PC8,ppg_red_total_power,0.08503815547464967
