feature,nan_ratio,variance
ppg_red_mean,0.0,233.7211227265304
ppg_red_std,0.0,429737.75456637924
ppg_red_p95_p5,0.0,3370268.8217641907
ppg_red_p99_p1,0.0,14440173.927092904
ppg_red_trim_mean_10,0.0,644.6361777950658
ppg_red_mean_abs,0.0,132226.03116832906
ppg_red_rms,0.0,429832.8662477921
ppg_red_crest_factor,0.0,0.9118621320581742
ppg_red_shape_factor,0.0,0.0668098574007884
ppg_red_impulse_factor,0.0,5.847144691214327
ppg_red_clearance_factor,0.0,41.10360938227881
ppg_red_mean_cross_rate,0.0,0.0008210675558962232
ppg_red_tke_mean,0.0,83537088212.49124
ppg_red_tke_std,0.0,3719282147773.195
ppg_red_tke_mean_abs,0.0,83537088212.49124
ppg_red_tke_p95_abs,0.0,158494.95337916902
ppg_red_dx_mean,0.0,174.18636902923495
ppg_red_dx_std,0.0,47779.29817195328
ppg_red_ddx_mean,0.0,11.880124381306748
ppg_red_ddx_std,0.0,33603.619412434324
ppg_red_dx_kurtosis,0.0,149.19092840288945
ppg_red_p90_p10,0.0,1142303.6478565717
ppg_red_p99,0.0,2848717.323349271
ppg_red_p95,0.0,939140.5269670675
ppg_red_diff_mean,0.0,174.18636902923495
ppg_red_min,0.0,6830427.968808569
ppg_red_max,0.0,19859109.3673726
ppg_red_range,0.0,46642441.6936216
ppg_red_median,0.0,1462.4219937767668
ppg_red_iqr,0.0,267558.17057162226
ppg_red_mad,0.0,67997.00951802988
ppg_red_skew,0.0,0.4458871152367942
ppg_red_kurtosis,0.0,11.355591550959469
ppg_red_diff_std,0.0,47779.29817195328
ppg_red_p90,0.0,273070.4044795495
ppg_red_diff_mean_abs,0.0,15538.821262905647
ppg_red_diff_rms,0.0,47938.163661101884
ppg_red_signal_rms,0.0,429832.8662477921
ppg_red_signal_energy,0.0,1.7459903327296253e+18
ppg_red_zcr,0.0,0.0007656042644584427
ppg_red_p1,0.0,4687851.250924671
ppg_red_p5,0.0,777963.4536585573
ppg_red_p10,0.0,307102.28903838136
ppg_red_ddx_kurtosis,0.0,242.2944576603122
