,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21
ppg_red_trim_mean_10,-0.20307134768019436,-0.13576085924040804,-0.2743852293776584,0.42711038256362927,0.0065192888356521645,0.0053947481528379,0.12109700939817611,-0.2292429945676319,-0.062211572593386735,-0.09627012358549994,-0.4617672703959096,-0.3320621170630646,0.44505772244956837,0.12330927163546565,0.1208758075596128,-0.07538523568645253,-0.0578741690701488,0.011110525448995929,-0.10427075776263084,-0.17534987007596028,-0.005593446431360624
ppg_red_clearance_factor,0.2601951519411513,-0.2509252461600955,-0.004440711933398079,-0.03082443161517163,-0.16687604011551,0.03831664254820121,0.2663268027728249,0.015272800208894505,0.45361357856526185,-0.0018245896908199264,-0.218608665690326,0.10367963389292444,-0.1836529474982961,0.2070960838484871,-0.08548151979777638,-0.38030081503611113,-0.22372403161702462,0.29725104247709055,0.26314078452378814,-0.08440091119015523,0.245454902193567
ppg_red_mad,0.13331257112296813,0.381155376409696,-0.2009501767980095,0.05041296276410374,0.018356773802760285,-0.07521448735336295,0.19338036218714125,0.17241947234868318,-0.02664554428812303,-0.34638296930649776,0.15168131447917202,-0.03819725655772259,-0.02649891817093681,0.17828748623436166,-0.1868200586338669,-0.4652749174048264,0.4231972631924496,-0.24854422861634337,-0.08228512652990468,-0.21032541768402704,-0.000992890271812655
ppg_red_signal_energy,0.28624750804971977,-0.004361338520097378,0.3405409349601072,0.16050789514990405,0.012191354022080802,-0.050104793276054944,-0.09799498823536806,-0.08965479968240389,-0.02388622898523774,0.12909875570763946,-0.03444415777915197,-0.017179918270278295,-0.022497065039877695,0.1002686079508004,0.02496694032241982,-0.25912339505802207,0.012433993908770992,0.1972675490857471,-0.7507439674546644,0.23506451566311107,0.03200944542388883
ppg_red_min,-0.30792129930191187,-0.08574850585956122,-0.02759695626583042,-0.21704613521679686,0.10953417883409086,0.12750386416074008,0.02078636316784933,0.13235354099867905,0.1891083790763436,-0.5743339626304836,0.06090174280571874,0.02144092957433005,-0.0750983355583785,-0.2995720303601367,0.0686744955291643,0.05202452466634305,-0.12890388447560366,0.3404350268969297,-0.3585098187757126,-0.2646423502949915,-0.009129565615716994
ppg_red_dx_mean,-0.24895715636190865,0.02062164079242209,-0.40821299275426914,-0.1207393575235422,-0.08357206545673461,-0.021885248491957183,0.12340843587595347,0.05142759284062448,-0.060409878649813536,0.31430808670629934,0.11170853225668942,-0.0006544041117951586,0.004384097663822348,0.18531924386952914,-0.6637263479364292,0.1225301998192756,-0.13760932535707182,0.20059685847661465,-0.25712714083592186,0.029161479509207264,0.00862877392631807
ppg_red_ddx_mean,0.24699700680308975,-0.018202131258664402,0.41300224802186475,0.07627661877739844,0.025447770652697117,-0.009389257510134495,-0.18172430867369463,-0.011899120224787842,0.09007464291015244,-0.2676955684981473,-0.20919008771758998,-0.1283724249491174,0.24943622862804374,-0.15811608031028437,-0.6479965081410741,0.2176327142268157,0.09305347167284503,0.0035966514905691233,0.14361856962685055,-0.06656010769078041,-0.012073283601908584
ppg_red_mean,-0.08681062135915416,-0.19796310206297957,0.026931358076046526,0.4836555116139443,0.40927973079050606,0.1274130731485235,0.2711680554868599,-0.4282899944952111,-0.024901962457233657,-0.10607686075929076,0.27277396617480765,0.2047855439728007,-0.3149926148061177,-0.07313110317170234,-0.17612397979043232,0.03228009620397619,0.0465529514595123,-0.035581173199747775,0.06119539704443112,0.07665648245547199,0.004304760969449684
ppg_red_skew,0.07044941724022284,0.023518984708177787,0.11866882021985596,-0.307838377279711,0.7193009937390985,0.21659935610869432,0.34991661298963833,0.22291097169146742,0.04701480356522008,0.24843949737339777,-0.15305763544934384,-0.15237376861473811,0.1835295384842721,0.04215762806532739,0.02893773123486267,-0.013966876139153088,0.026310291534225556,-0.03156674298810936,-0.010013804017982979,0.004126273491587618,-0.01791777543373231
ppg_red_median,-0.08205003420897544,-0.17750077974180675,0.03185318361666901,0.5499368109527164,0.0021357085580017286,0.053039178106575526,-0.03962440390634186,0.7889931403186283,-0.0010999211954938835,0.11503966212495259,0.015734670166687368,0.06542197508965819,-0.0651072741690845,-0.0641360653942962,0.004553762178271416,0.04897885978173183,0.035093253140124084,0.03774421121418129,0.011751578029771689,-0.007736230401630457,0.005389120425558474
ppg_red_zcr,-0.005889339737757438,0.19735134744380514,-0.077967331802045,0.0880481149089768,-0.041688014807870176,0.8292736623543232,-0.37726053714187924,-0.07823988869089867,0.2121588528148217,0.06008780191939616,0.12295351678484866,-0.0034866142181371232,0.09548635420210526,0.17365533050835413,0.0014398594266348823,-0.05268381579898546,0.04224139915851551,0.0302847138938622,0.025545829257212382,-0.008614706815829312,0.008675895162636296
