,ppg_green_mean,ppg_green_std,ppg_green_min,ppg_green_max,ppg_green_range,ppg_green_median,ppg_green_iqr,ppg_green_mad,ppg_green_skew,ppg_green_kurtosis,ppg_green_diff_mean,ppg_green_diff_std,ppg_green_diff_mean_abs,ppg_green_diff_rms,ppg_green_signal_rms,ppg_green_signal_energy,ppg_green_p1,ppg_green_p5,ppg_green_p10,ppg_green_p90,ppg_green_p95,ppg_green_p99,ppg_green_p90_p10,ppg_green_p95_p5,ppg_green_p99_p1,ppg_green_trim_mean_10,ppg_green_mean_abs,ppg_green_rms,ppg_green_crest_factor,ppg_green_shape_factor,ppg_green_impulse_factor,ppg_green_clearance_factor,ppg_green_mean_cross_rate,ppg_green_tke_mean,ppg_green_tke_std,ppg_green_tke_mean_abs,ppg_green_tke_p95_abs,ppg_green_dx_mean,ppg_green_dx_std,ppg_green_ddx_mean,ppg_green_ddx_std,ppg_green_dx_kurtosis,ppg_green_ddx_kurtosis
ppg_green_diff_mean,0.0125523821571447,0.08612510636849727,0.06184963114811623,0.04092170001812181,0.1195407371808477,0.02398126870445258,0.06148486717999647,0.04533086284613987,0.09699217517212158,0.08275032463326717,0.0,0.06845733695959534,0.02508711215313554,0.07047844917026143,0.014277171680405659,0.014325937838225559,0.05798707403933919,0.03497862810413982,0.013242830143856734,0.020041504114682626,0.018826785117008676,0.03781563899332926,0.058448975719632625,0.08001146887939053,0.11495716627089787,0.014053988940482013,0.012552382157144716,0.014277171680405659,0.07442962348730933,0.12720466394732022,0.07684468958072554,0.07806152918040424,0.027178007032605405,0.0696241034876626,0.06920039416138908,0.0696241034876626,0.02362841487540933,1.0,0.06845733695959534,0.005677559748928066,0.06716843193586974,0.04426548803968768,0.01893318969477422
ppg_green_diff_std,0.14546910477059175,0.46018301599120726,0.02336711085260896,0.490220003687385,0.7056829670376525,0.15015682901916744,0.306928506575305,0.23670361808932802,0.2571998788805132,0.5031392646022727,0.06845733695959534,0.0,0.6134388425632182,0.9999548048016336,0.15273625281865047,0.14429383173066343,0.012830583286799906,0.017581028964344516,0.03163300403713635,0.1944257216922197,0.19996257605616355,0.47315087071845857,0.320245075996523,0.32079549146800274,0.6889795220131276,0.13734511742019873,0.14546910477059175,0.15273625281865047,0.8209812220668623,0.5248545418774875,0.821590215148105,0.8208942362348851,0.17069717546405228,0.9384969313273032,0.9310404932520517,0.9384969313273032,0.36988520885584286,0.06845733695959533,1.0,0.05459768825148412,0.9780124133179621,0.6645127770762691,0.3535373636879673
ppg_green_diff_mean_abs,0.43824179773762395,0.6947682602843398,0.14896558889995368,0.6631394115466326,0.7718165683794744,0.438381448809419,0.590334266842267,0.6063987966190089,0.041164020707497015,0.16752548414380244,0.02508711215313554,0.6134388425632182,0.0,0.613949556413336,0.4445409205170707,0.4300991735746286,0.16038603397394224,0.20825584482319615,0.24257317790961969,0.5569554316000969,0.57335693334885,0.6545294243769397,0.6831598902035477,0.7052144721133559,0.7657954392041887,0.4352428992358519,0.43824179773762395,0.4445409205170707,0.6300931298317003,0.47828532621426756,0.6284363235819242,0.627973687883599,0.434000040889587,0.3124098203635341,0.29188363560407266,0.3124098203635341,0.9393148488352947,0.02508711215313552,0.6134388425632182,0.28060262656404533,0.4465111539723546,0.2584444197750427,0.3295411265902341
ppg_green_diff_rms,0.14626900397479264,0.4650308184247514,0.02466744058095989,0.4921320940886799,0.709659468878735,0.1511297959774232,0.3112547446993917,0.24044952482893575,0.2571148476331545,0.50364035884169,0.07047844917026143,0.9999548048016336,0.613949556413336,0.0,0.1536099426455201,0.14519869263160234,0.01410383082610723,0.01655298304983785,0.030854253735271554,0.1962921717894921,0.20195539380801517,0.4750686125931994,0.3249877683656882,0.3256284937401925,0.6930561125413149,0.1381499471036885,0.14626900397479262,0.1536099426455201,0.8237060772037705,0.5302157370721684,0.8243930042613065,0.8237434119774603,0.16850342753354478,0.9382645044543175,0.9308061361343497,0.9382645044543175,0.37086823794299134,0.07047844917026143,0.9999548048016335,0.054254083467811035,0.9777097389038122,0.664199115278994,0.3542328737837143
ppg_green_signal_rms,0.9998934094362468,0.359277975912894,0.8987321992030658,0.9006820572677637,0.3433491703362343,0.9949736193506543,0.34367600036863855,0.3795135162660309,0.30463121029602847,0.046500979064328755,0.014277171680405659,0.15273625281865047,0.4445409205170707,0.1536099426455201,0.0,0.9925948978533572,0.904075627998543,0.9278522527743408,0.9442435824236491,0.9696591286165464,0.9608818113045012,0.9084837523443389,0.3849087303084135,0.39486120623864335,0.3464039714409264,0.9997538805985156,0.9998934094362467,1.0,0.10392085417401267,0.1321360253952358,0.10441269815070434,0.1048776728059226,0.2200433312699134,0.0003922541975743875,0.009228939015242745,0.0003922541975743875,0.45019507300347716,0.014277171680405628,0.15273625281865044,0.15561812162306474,0.06779929788154483,0.03187714999974685,0.07020811143057447
ppg_green_signal_energy,0.9925813651964333,0.3491587968834367,0.8938439243714039,0.8886020841779072,0.33149081156010524,0.9882906616837316,0.33565760282770846,0.368225347847404,0.306448605114001,0.04682976179404469,0.014325937838225559,0.14429383173066343,0.4300991735746286,0.14519869263160234,0.9925948978533572,0.0,0.8990884833511118,0.922445935829699,0.93884173117053,0.9596944713936153,0.9505515656367131,0.8964213931246836,0.37432288333794,0.3844042690886216,0.33442696511301706,0.9925703572570034,0.9925813651964334,0.9925948978533573,0.09322088176909299,0.12425294077387342,0.0937454085518283,0.0942213589269416,0.2197886933611091,0.004725643547219013,0.013363713966817571,0.004725643547219013,0.438109365447727,0.014325937838225574,0.1442938317306634,0.150747972322989,0.06307028323514624,0.029500456249392213,0.06666790300409844
ppg_green_p1,0.908933258725201,0.0364283296905434,0.9996996160360144,0.7046922148969953,0.031530699586901925,0.8914240701105319,0.02962963294743229,0.028096662252718337,0.22777510036654416,0.10019703216015353,0.05798707403933919,0.012830583286799906,0.16038603397394224,0.01410383082610723,0.904075627998543,0.8990884833511118,0.0,0.994910487749378,0.9865850428451403,0.7981311651517705,0.7842552740466044,0.7140474671688057,0.005899671507451611,0.00078418240979258,0.032039906866562384,0.9081498340487851,0.908933258725201,0.904075627998543,0.14607985309581656,0.20834669789514051,0.14897421021276058,0.15053074141848677,0.23584170956759165,0.07483398926110559,0.07845870863867094,0.07483398926110559,0.15993787753412114,0.0579870740393392,0.012830583286799906,0.08500923021350575,0.03772575859938846,0.1184018229224088,0.08378927428448597
ppg_green_p5,0.932289210799866,0.009003392789209736,0.9930024101219744,0.7386582572075072,0.02250458562451121,0.9156821098042867,0.007650225597958609,0.0671425676901132,0.2560953396118973,0.06763939425539471,0.03497862810413982,0.017581028964344516,0.20825584482319615,0.01655298304983785,0.9278522527743408,0.922445935829699,0.994910487749378,0.0,0.9964527612884746,0.8284121006553079,0.8149621321507652,0.7477374078460824,0.03636117647294737,0.04522904535565727,0.02140851400358552,0.9318276116943505,0.9322892107998659,0.9278522527743408,0.11636676637505668,0.1785235093080503,0.11915456813890157,0.12063443207743585,0.24799959555590548,0.06061758408911471,0.06516380799869463,0.06061758408911471,0.20761313653571736,0.03497862810413983,0.017581028964344513,0.10128071243689991,0.016044849974345413,0.08800110480215476,0.054526531657631626
ppg_green_p10,0.948356377625735,0.04680609410661735,0.9837649465005119,0.7613287330797005,0.06339604667481806,0.9335345105206868,0.03742265824607108,0.0980615880498249,0.28311749985209334,0.05932514794591478,0.013242830143856734,0.03163300403713635,0.24257317790961969,0.030854253735271554,0.9442435824236491,0.93884173117053,0.9865850428451403,0.9964527612884746,0.0,0.8508099984874581,0.8376039852777019,0.7702284278229822,0.07340284512461442,0.08908234949264353,0.0622713091319189,0.9483936775789393,0.9483563776257349,0.9442435824236491,0.0978423938837292,0.15582180763667142,0.10051329328279279,0.10189973777843775,0.25305218260391005,0.05847334693001138,0.06370680384190427,0.05847334693001138,0.24454073902880863,0.013242830143856748,0.031633004037136314,0.11357987451167653,0.00986043267872136,0.08429132629330735,0.04213818547328232
ppg_green_p90,0.9669146024995173,0.5541922107351882,0.7917594831505508,0.9418502169652373,0.5089088026329596,0.9575783664965746,0.5184389946297653,0.5459929495808707,0.2381204177419454,0.04608103803863312,0.020041504114682626,0.1944257216922197,0.5569554316000969,0.1962921717894921,0.9696591286165464,0.9596944713936153,0.7981311651517705,0.8284121006553079,0.8508099984874581,0.0,0.997898154155548,0.9485783466505867,0.5865077927834889,0.5938711210082533,0.5150390927777018,0.9664920447344952,0.9669146024995176,0.9696591286165464,0.2521594552019867,0.3035133223532834,0.25343993499385964,0.2545450208718347,0.1843050183353512,0.0012895497669174905,0.012193733599701261,0.0012895497669174905,0.5801871139364903,0.020041504114682633,0.1944257216922197,0.17462969883019205,0.07870902778752602,0.009880210089130979,0.1522228445429919
ppg_green_p95,0.95797263344146,0.5721851144478067,0.7778393406594842,0.9470091532484413,0.5301770014923857,0.9472258784582999,0.5271557773070651,0.5557597309000618,0.20334283193214803,0.028219328582007114,0.018826785117008676,0.19996257605616355,0.57335693334885,0.20195539380801517,0.9608818113045012,0.9505515656367131,0.7842552740466044,0.8149621321507652,0.8376039852777019,0.997898154155548,0.0,0.9532122241301928,0.6028738904859174,0.6157811224474276,0.5362442987886257,0.9570990691284996,0.95797263344146,0.9608818113045012,0.2824124152784116,0.31407679113816717,0.2831175423437577,0.2839862185219459,0.1869719556761895,0.002399723574682211,0.013586261453524916,0.002399723574682211,0.6004925658952145,0.01882678511700865,0.19996257605616363,0.17308273563995163,0.07951367330868962,0.006242375186141134,0.16713504533653725
ppg_green_p99,0.9037961685566932,0.6340567048717163,0.7054896074859304,0.99964603118756,0.6766455070259834,0.8943723617505801,0.5438852294074427,0.5464038642888699,0.07075058664337433,0.13812583499009218,0.03781563899332926,0.47315087071845857,0.6545294243769397,0.4750686125931994,0.9084837523443389,0.8964213931246836,0.7140474671688057,0.7477374078460824,0.7702284278229822,0.9485783466505867,0.9532122241301928,0.0,0.6131192024624703,0.6265274081956103,0.676859838380061,0.9000548833077143,0.9037961685566933,0.9084837523443389,0.5073555120424424,0.434125108113322,0.5079657944848041,0.5084071154455139,0.19070000625780537,0.2916259199331578,0.280618312948318,0.2916259199331578,0.6033843999740781,0.0378156389933293,0.47315087071845857,0.14820806478992396,0.3675659342092162,0.18642840420056406,0.2532815101972048
ppg_green_p90_p10,0.3733605645625417,0.9796630280499834,0.01364578054159821,0.6140674348755165,0.8681480200199488,0.37848703831030983,0.9262698193380863,0.8850984005228132,0.015545704726295705,0.003983634898371967,0.058448975719632625,0.320245075996523,0.6831598902035477,0.3249877683656882,0.3849087303084135,0.37432288333794,0.005899671507451611,0.03636117647294737,0.07340284512461442,0.5865077927834889,0.6028738904859174,0.6131192024624703,0.0,0.9898071933912307,0.8815163964137621,0.3725010944608156,0.3733605645625417,0.38490873030841355,0.6293867791042747,0.816219030565693,0.6359338337022608,0.6401681990965981,0.04024972074602166,0.08768100680378575,0.07505246474818843,0.08768100680378575,0.7242188598157752,0.0584489757196326,0.32024507599652297,0.15636436508222448,0.16458128258491778,0.11117148156671448,0.35385566490820936
ppg_green_p95_p5,0.3838137523483082,0.9741014517696902,0.009249825166903501,0.6281786128597275,0.8833306900750315,0.38786760340033866,0.8983188889257264,0.866740091989625,0.0023343711384053293,0.043318689193424444,0.08001146887939053,0.32079549146800274,0.7052144721133559,0.3256284937401925,0.39486120623864335,0.3844042690886216,0.00078418240979258,0.04522904535565727,0.08908234949264353,0.5938711210082533,0.6157811224474276,0.6265274081956103,0.9898071933912307,0.0,0.8952798396871738,0.38293548494643126,0.3838137523483083,0.39486120623864324,0.6450416260925768,0.7841345778963814,0.6500474784626057,0.6535569653858639,0.014878919414486559,0.0782800006674582,0.06517757522433379,0.0782800006674582,0.7528651827247878,0.08001146887939053,0.32079549146800274,0.16066006087848103,0.15888189555957613,0.10888706605538304,0.3622454760202879
ppg_green_p99_p1,0.33460427282137767,0.9435067265437451,0.043941609537082246,0.6861910066790955,0.999158609993679,0.3395603753134089,0.8076259229510644,0.7505257558374079,0.1384860438393001,0.3025453073670523,0.11495716627089787,0.6889795220131276,0.7657954392041887,0.6930561125413149,0.3464039714409264,0.33442696511301706,0.032039906866562384,0.02140851400358552,0.0622713091319189,0.5150390927777018,0.5362442987886257,0.676859838380061,0.8815163964137621,0.8952798396871738,0.0,0.330086791833963,0.33460427282137767,0.34640397144092644,0.8779153430917231,0.8388387169504598,0.8818298560234554,0.8840965060750113,0.02427691920193822,0.4950203252696822,0.4831166133738607,0.4950203252696822,0.6932499894116667,0.11495716627089787,0.6889795220131275,0.12220539480083237,0.5644181300425947,0.39064525379908216,0.44969429448437637
ppg_green_trim_mean_10,0.9999105966557623,0.3444306728129554,0.9029033651218827,0.8919630417381197,0.32699636781182234,0.9950700556969889,0.330941347708968,0.3692202997166847,0.31562047425290385,0.05436630919637524,0.014053988940482013,0.13734511742019873,0.4352428992358519,0.1381499471036885,0.9997538805985156,0.9925703572570034,0.9081498340487851,0.9318276116943505,0.9483936775789393,0.9664920447344952,0.9570990691284996,0.9000548833077143,0.3725010944608156,0.38293548494643126,0.330086791833963,0.0,0.9999105966557621,0.9997538805985156,0.08440664574508795,0.11398883254096587,0.08477912778493679,0.08518752742538635,0.22205130133854484,0.014817281322217934,0.023565008955470857,0.014817281322217934,0.4436820332414968,0.014053988940482027,0.13734511742019867,0.15628248793103985,0.05315818715715247,0.04171922711378206,0.06151333033538423
ppg_green_mean_abs,1.0,0.3467786099511157,0.9036928042607258,0.8958889392161784,0.33165924777414435,0.9948793478372743,0.33160095314338195,0.36918038542496356,0.30669444766806137,0.04876210442372975,0.012552382157144716,0.14546910477059175,0.43824179773762395,0.14626900397479262,0.9998934094362467,0.9925813651964334,0.908933258725201,0.9322892107998659,0.9483563776257349,0.9669146024995176,0.95797263344146,0.9037961685566933,0.3733605645625417,0.3838137523483083,0.33460427282137767,0.9999105966557621,0.0,0.9998934094362468,0.09340524652520668,0.11776088574279912,0.09371367258343859,0.09408244445376573,0.22269785421517294,0.006353541268218999,0.015100803823670522,0.006353541268218999,0.4445793511789326,0.0125523821571447,0.14546910477059175,0.1547975852970549,0.06153647411477846,0.036279613931920474,0.06481032390233175
ppg_green_rms,0.9998934094362468,0.359277975912894,0.8987321992030658,0.9006820572677637,0.3433491703362343,0.9949736193506543,0.34367600036863855,0.3795135162660309,0.30463121029602847,0.046500979064328755,0.014277171680405659,0.15273625281865047,0.4445409205170707,0.1536099426455201,1.0,0.9925948978533573,0.904075627998543,0.9278522527743408,0.9442435824236491,0.9696591286165464,0.9608818113045012,0.9084837523443389,0.38490873030841355,0.39486120623864324,0.34640397144092644,0.9997538805985156,0.9998934094362468,0.0,0.10392085417401267,0.1321360253952358,0.10441269815070434,0.1048776728059226,0.2200433312699134,0.0003922541975743875,0.009228939015242745,0.0003922541975743875,0.45019507300347716,0.014277171680405628,0.15273625281865044,0.15561812162306474,0.06779929788154483,0.03187714999974685,0.07020811143057447
ppg_green_crest_factor,0.09340524652520668,0.7380676096135528,0.15547109969019038,0.5238189434968792,0.8861509730786408,0.08066495994877768,0.5470192947825565,0.4770357043025054,0.4781594622266223,0.4546302739504054,0.07442962348730933,0.8209812220668623,0.6300931298317003,0.8237060772037705,0.10392085417401267,0.09322088176909299,0.14607985309581656,0.11636676637505668,0.0978423938837292,0.2521594552019867,0.2824124152784116,0.5073555120424424,0.6293867791042747,0.6450416260925768,0.8779153430917231,0.08440664574508795,0.09340524652520668,0.10392085417401267,0.0,0.7405982199157303,0.9997973316276653,0.9995413985702171,0.02034320339002175,0.7103996954546096,0.7027920661420547,0.7103996954546096,0.4953635084405407,0.07442962348730925,0.8209812220668623,0.016256729512997947,0.7494646669886139,0.5231672165359444,0.461685896997821
ppg_green_shape_factor,0.11776088574279912,0.8785314149059246,0.21612401030021441,0.4408077390464173,0.8320559050081616,0.13118061672666576,0.8387660475176558,0.7242183952605075,0.11192202884751373,0.16183024582011124,0.12720466394732022,0.5248545418774875,0.47828532621426756,0.5302157370721684,0.1321360253952358,0.12425294077387342,0.20834669789514051,0.1785235093080503,0.15582180763667142,0.3035133223532834,0.31407679113816717,0.434125108113322,0.816219030565693,0.7841345778963814,0.8388387169504598,0.11398883254096587,0.11776088574279912,0.1321360253952358,0.7405982199157303,0.0,0.753143999359948,0.7597460158668484,0.13999025998999814,0.4225681407499176,0.4157210322415922,0.4225681407499176,0.42556282025733244,0.1272046639473209,0.5248545418774891,0.07530647539997114,0.45018166561696665,0.3040263072678427,0.37360815584036916
ppg_green_impulse_factor,0.09371367258343859,0.7449020543762961,0.15839090528789057,0.5243087927651097,0.8897880703732566,0.08176858206231366,0.5569343815587382,0.4847346667230613,0.4706669504470402,0.4508013999139256,0.07684468958072554,0.821590215148105,0.6284363235819242,0.8243930042613065,0.10441269815070434,0.0937454085518283,0.14897421021276058,0.11915456813890157,0.10051329328279279,0.25343993499385964,0.2831175423437577,0.5079657944848041,0.6359338337022608,0.6500474784626057,0.8818298560234554,0.08477912778493679,0.09371367258343859,0.10441269815070434,0.9997973316276653,0.753143999359948,0.0,0.9999472443359729,0.015455564500695239,0.7119862148551976,0.7044052246967616,0.7119862148551976,0.49338968842824205,0.07684468958072546,0.8215902151481049,0.017645593156673484,0.7504946754069072,0.5230588855071672,0.46177632924761386
ppg_green_clearance_factor,0.09408244445376573,0.7490461756297161,0.15995760798155717,0.5246748526500493,0.8918832597150715,0.08253427047384043,0.562704871727839,0.489449434514658,0.46681581870313055,0.44841723557557,0.07806152918040424,0.8208942362348851,0.627973687883599,0.8237434119774603,0.1048776728059226,0.0942213589269416,0.15053074141848677,0.12063443207743585,0.10189973777843775,0.2545450208718347,0.2839862185219459,0.5084071154455139,0.6401681990965981,0.6535569653858639,0.8840965060750113,0.08518752742538635,0.09408244445376573,0.1048776728059226,0.9995413985702171,0.7597460158668484,0.9999472443359729,0.0,0.013066448206538636,0.711397975034821,0.7038156152857501,0.711397975034821,0.4932499891982267,0.07806152918040414,0.8208942362348849,0.01849546561200133,0.7497505755780149,0.5222573992576959,0.46196593676240044
ppg_green_mean_cross_rate,0.22269785421517294,0.05135887927788848,0.23084528414295366,0.1937734159179216,0.03591763482082146,0.21827090727655651,0.09432299228440548,0.03767325944796258,0.006757328076943379,0.16869265559120927,0.027178007032605405,0.17069717546405228,0.434000040889587,0.16850342753354478,0.2200433312699134,0.2197886933611091,0.23584170956759165,0.24799959555590548,0.25305218260391005,0.1843050183353512,0.1869719556761895,0.19070000625780537,0.04024972074602166,0.014878919414486559,0.02427691920193822,0.22205130133854484,0.22269785421517294,0.2200433312699134,0.02034320339002175,0.13999025998999814,0.015455564500695239,0.013066448206538636,0.0,0.016364405460317883,0.0071733346754959465,0.016364405460317883,0.4242905942699633,0.02717800703260541,0.1706971754640523,0.1593200900524252,0.10178141086030637,0.1146101516344925,0.11955999933136673
