feature,nan_ratio,variance
ppg_red_sdsd,0.912751677852349,4664.572404739734
ppg_red_hr_mean,0.5221476510067115,1092.9021207868848
ppg_red_hr_std,0.5221476510067115,128.44806288051984
ppg_red_hr_min,0.5221476510067115,1053.3990127468571
ppg_red_hr_max,0.5221476510067115,1275.7323280895778
ppg_red_hr_range,0.5221476510067115,298.0556689511449
ppg_red_hr_median,0.5221476510067115,1112.3548751295302
ppg_red_rmssd,0.5221476510067115,8647.166654623468
ppg_red_sdnn,0.5221476510067115,4285.569712683306
ppg_red_pnn50,0.5221476510067115,2103.1728027816353
ppg_red_pnn20,0.5221476510067115,1032.1872063011126
ppg_red_mean_ibi,0.5221476510067115,24012.009653936548
ppg_red_cv_ibi,0.5221476510067115,0.009424150504091304
ppg_red_n_peaks,0.0,0.913719652267916
ppg_red_peak_quality,0.0,0.18538109094184943
