feature,nan_ratio,variance
ppg_green_sdsd,0.9737217937732077,4851.72339616981
ppg_green_hr_mean,0.8094830048557555,1187.8611459644023
ppg_green_hr_std,0.8094830048557555,151.3185192508687
ppg_green_hr_min,0.8094830048557555,1027.8128585088157
ppg_green_hr_max,0.8094830048557555,1532.5457485961488
ppg_green_hr_range,0.8094830048557555,350.18489761830506
ppg_green_hr_median,0.8094830048557555,1184.7421521888461
ppg_green_rmssd,0.8094830048557555,7944.260985609097
ppg_green_sdnn,0.8094830048557555,3942.760630728595
ppg_green_pnn50,0.8094830048557555,2176.131644634954
ppg_green_pnn20,0.8094830048557555,1167.5429854413123
ppg_green_mean_ibi,0.8094830048557555,24441.232015586567
ppg_green_cv_ibi,0.8094830048557555,0.009965213458355436
ppg_green_n_peaks,0.0,2.250946153141377
ppg_green_peak_quality,0.0,0.12632180222393358
