PC,feature,abs_loading
PC1,ppg_clearance_factor,0.25407276039564
PC1,ppg_spectral_entropy,0.242085120662512
PC1,ppg_mean_cross_rate,0.239545306473435
PC1,ppg_bp_ratio_hr_total,0.23761712086158465
PC1,ppg_impulse_factor,0.2316626624796284
PC1,ppg_spectral_rolloff_90,0.21781513203076266
PC1,ppg_snr_dom_band,0.21749759872958652
PC1,ppg_spectral_flatness,0.21316412536176593
PC2,ppg_p5,0.3581950810968601
PC2,ppg_p95,0.3403090889521459
PC2,ppg_p10,0.3149453354424933
PC2,ppg_ddx_p95_abs,0.30862772660106963
PC2,ppg_bp_2_3,0.259527479393823
PC2,ppg_mad,0.2576110837768612
PC2,ppg_dx_kurtosis,0.2320228250797622
PC2,ppg_skew,0.22447512887200732
PC3,ppg_kurtosis,0.3207080092475826
PC3,ppg_dx_kurtosis,0.30526576327220767
PC3,ppg_crest_factor,0.3016886948799129
PC3,ppg_bp_ratio_3_5__total,0.29568489981962914
PC3,ppg_bp_2_3,0.27515888607409283
PC3,ppg_dom_bpm,0.25949671183190576
PC3,ppg_spectral_rolloff_80,0.25724383372816145
PC3,ppg_spectral_rolloff_90,0.23807361424746903
PC4,ppg_mad,0.36497865733564305
PC4,ppg_psd_peak_mean_ratio,0.34498510894219775
PC4,ppg_sample_entropy_m2,0.33820258630027716
PC4,ppg_autocorr_peak_width_sec,0.31239223976713437
PC4,ppg_snr_dom_band,0.27649854929568973
PC4,ppg_autocorr_lag_sec,0.27297603431779804
PC4,ppg_p10,0.26669467947341813
PC4,ppg_ddx_p95_abs,0.250904007385967
PC5,ppg_psd_peak_mean_ratio,0.4266971038532511
PC5,ppg_autocorr_peak_width_sec,0.40126226562262846
PC5,ppg_dx_kurtosis,0.3482133393318686
PC5,ppg_snr_dom_band,0.30602223649619875
PC5,ppg_hjorth_complexity,0.3021862726073687
PC5,ppg_hjorth_mobility,0.27181008119877653
PC5,ppg_spectral_entropy,0.22209312540869108
PC5,ppg_autocorr_lag_sec,0.19512383060952979
PC6,ppg_skew,0.5219570728829961
PC6,ppg_bp_2_3,0.37284187300610394
PC6,ppg_dom_bpm,0.3236629968597325
PC6,ppg_bp_ratio_1_2__0p5_3,0.27987783839824903
PC6,ppg_spectral_flatness,0.2783129899300789
PC6,ppg_bp_ratio_hr_total,0.21089979236008774
PC6,ppg_psd_peak_mean_ratio,0.19955676567706193
PC6,ppg_perm_entropy_o3,0.1978402563334551
PC7,ppg_zcr,0.41745054867487885
PC7,ppg_perm_entropy_o3,0.368782927895847
PC7,ppg_bp_ratio_3_5__total,0.35139203571064176
PC7,ppg_mean_cross_rate,0.3036883037442262
PC7,ppg_spectral_flatness,0.28782612524091794
PC7,ppg_spectral_rolloff_90,0.2505720468363331
PC7,ppg_autocorr_peak_width_sec,0.248304970021211
PC7,ppg_skew,0.1959523812477027
PC8,ppg_dom_bpm,0.4661499490733115
PC8,ppg_skew,0.4332330764906811
PC8,ppg_spectral_flatness,0.34942622594089856
PC8,ppg_bp_ratio_1_2__0p5_3,0.3186601291785744
PC8,ppg_bp_2_3,0.31330679612039486
PC8,ppg_bp_ratio_3_5__total,0.20919793406873677
PC8,ppg_bp_ratio_hr_total,0.18645277499652949
PC8,ppg_p95,0.15817631930701312
