,ppg_mean,ppg_std,ppg_min,ppg_max,ppg_range,ppg_median,ppg_iqr,ppg_mad,ppg_skew,ppg_kurtosis,ppg_diff_mean,ppg_diff_std,ppg_diff_mean_abs,ppg_diff_rms,ppg_signal_rms,ppg_signal_energy,ppg_zcr,ppg_p1,ppg_p5,ppg_p10,ppg_p90,ppg_p95,ppg_p99,ppg_p90_p10,ppg_p95_p5,ppg_p99_p1,ppg_trim_mean_10,ppg_mean_abs,ppg_rms,ppg_crest_factor,ppg_shape_factor,ppg_impulse_factor,ppg_clearance_factor,ppg_mean_cross_rate,ppg_tke_mean,ppg_tke_std,ppg_tke_mean_abs,ppg_tke_p95_abs,ppg_dx_mean,ppg_dx_std,ppg_dx_rms,ppg_dx_mean_abs,ppg_dx_p95_abs,ppg_dx_kurtosis,ppg_ddx_mean,ppg_ddx_std,ppg_ddx_rms,ppg_ddx_mean_abs,ppg_ddx_p95_abs,ppg_ddx_kurtosis,ppg_hjorth_activity,ppg_hjorth_mobility,ppg_hjorth_complexity,ppg_perm_entropy_o3,ppg_perm_entropy_o4,ppg_sample_entropy_m2,ppg_dom_freq_hz,ppg_dom_bpm,ppg_dom_psd,ppg_bp_0p1_0p5,ppg_bp_0p5_1,ppg_bp_1_2,ppg_bp_2_3,ppg_bp_3_5,ppg_bp_0p5_3,ppg_bp_total_0p1_5,ppg_bp_ratio_0p5_1__0p5_3,ppg_bp_ratio_1_2__0p5_3,ppg_bp_ratio_2_3__0p5_3,ppg_bp_ratio_3_5__total,ppg_bp_ratio_hr_total,ppg_spectral_centroid,ppg_spectral_spread,ppg_spectral_skewness,ppg_spectral_kurtosis,ppg_spectral_entropy,ppg_spectral_slope,ppg_spectral_rolloff_80,ppg_spectral_rolloff_85,ppg_spectral_rolloff_90,ppg_spectral_rolloff_95,ppg_spectral_flatness,ppg_psd_peak_median_ratio,ppg_psd_peak_mean_ratio,ppg_dom_bandpower_pm0p1,ppg_snr_dom_band,ppg_harm2_bandpower_pm0p1,ppg_harm2_to_dom_power,ppg_autocorr_peak,ppg_autocorr_lag_sec,ppg_autocorr_peak_width_sec,ppg_autocorr_peak2,ppg_autocorr_lag2_sec,ppg_autocorr_peak2_peak1_ratio,ppg_autocorr_energy_hr
ppg_diff_mean,0.708139511044111,0.1952881565679825,0.22214734695761792,0.2485093714045267,0.24321771245842477,0.2492116531457992,0.10269033310806573,0.1030820624599335,0.10953663805619449,0.18841243808002286,0.0,0.21764478362560577,0.17713507170240797,0.2176459631685071,0.19540170642517427,0.20459859743427986,0.03642452086024497,0.23082495974329156,0.11615788537891454,0.07322958293620001,0.10175122396360708,0.04968168349808529,0.12293341907224828,0.08787369028898927,0.08741282865872868,0.17776099338495366,0.2132695083434744,0.16209100776415203,0.19540170642517427,0.1944070214382609,0.0634520215534415,0.10182717093543288,0.00889423932168074,0.01806711184607235,0.22262702016673722,0.20663108103022532,0.21531484177402999,0.26313943022352443,1.0,0.21764478362560577,0.2176459631685071,0.17713507170240797,0.09267034533022692,0.18042706942944686,0.3369288244231627,0.19690067982368264,0.19690171801032788,0.17729436260468848,0.16698945773884746,0.13936404790720755,0.20445052432991315,0.09896616848800742,0.06436741936706449,0.018734751316731375,0.01707029460363038,0.06389045374426834,0.04674619844395264,0.04674619844395257,0.17451319480349692,0.1443050805835647,0.1708208579414963,0.10678929993733313,0.10575264465015007,0.15715940841421217,0.14807548489833447,0.1486755354857701,0.09006266229811419,0.09296130290001386,0.05584714438653001,0.030928452170033486,0.01035045405371393,0.06493672088907787,0.02957833642042454,0.04344517036330435,0.05763358893270115,0.058121013284550806,0.019029255687040714,0.07137275874660634,0.06313143853125888,0.05848933628098444,0.035706600031418956,0.06287147182826354,0.0139096718224185,0.06139657260987183,0.17278133390287373,0.05367133252262106,0.1293352833716228,0.020266444629029903,0.16799674928515965,0.11663810168386517,0.08782753588476966,0.1532762802406423,0.07147232990789629,0.011273037786240387,0.18227106313558966
ppg_diff_std,0.2592838960826084,0.9896286345447112,0.9587998051708544,0.9726933476642131,0.9870956864505701,0.22754288507644288,0.46154934930965286,0.458278536388513,0.5646612954837509,0.3801799527631788,0.21764478362560577,0.0,0.8712063967946452,0.999999999998692,0.9896346114108703,0.9479036578367283,0.04704121848501302,0.9610935567810976,0.7851727285291353,0.6012686518779401,0.6331963782902433,0.7462080430509552,0.8354570508751067,0.6203846795120043,0.7823686094519119,0.918569222744823,0.19378003782692196,0.8858944213486057,0.9896346114108703,0.26490920840646787,0.18007935034236816,0.18125814760230474,0.11548415558217369,0.05235866105304491,0.958537098501441,0.9408635606329555,0.9576551242546375,0.6670442724481087,0.21764478362560571,1.0,0.999999999998692,0.8712063967946452,0.7961301442653539,0.7165642873770592,0.031079383305677482,0.994310887123438,0.99431078295365,0.8778386099905153,0.6671312196950334,0.5949736712383203,0.9478810094172585,0.3510432155720143,0.22249827282182638,0.03260096082872109,0.026557347746709918,0.19759763311265524,0.05439102356245416,0.054391023562454,0.7293503106320696,0.7580212643309028,0.7070970086680202,0.7506539950472095,0.7105279861505619,0.7268218854494893,0.7558944199700105,0.7561596256490599,0.10696600893919352,0.08082392003069427,0.17594137081851094,0.04476741707957587,0.16202292957517075,0.13092720698595509,0.2526009989144676,0.18378668577787408,0.09402857304537866,0.31721172909469025,0.2576556139158406,0.092909119840069,0.10989575169559533,0.16050658019621475,0.21613250092577452,0.2878008461653914,0.24960669858404205,0.3136062244050632,0.705411886543981,0.287832708230499,0.7354906106888321,0.1956934430654637,0.2966017254219592,0.21321100743946428,0.26845082034205975,0.2688410449855643,0.07612963503960196,0.026523536072416764,0.23203578929733487
ppg_diff_mean_abs,0.1971939972062841,0.8885982247205377,0.7587664611424679,0.8015893527207486,0.8011202839283456,0.30481374991446736,0.8061569535087701,0.8042475940735637,0.581129142203232,0.05949606160089858,0.17713507170240797,0.8712063967946452,0.0,0.871206476236004,0.8886058871262699,0.7656588620534327,0.12141290775228951,0.8249128800911311,0.9445249453226686,0.8911473387630038,0.9023092007974413,0.923328256344263,0.7285571437467964,0.9014010411473652,0.9531330088676903,0.794743059245997,0.27647806763437455,0.9838491630571792,0.8886058871262699,0.030914312966154715,0.14331560031512514,0.13145283121278048,0.3401654508609491,0.2526347221580914,0.7507630019504451,0.6912871252118155,0.7462316733430775,0.7350779639045169,0.17713507170240797,0.8712063967946451,0.871206476236004,1.0,0.9558356109907138,0.37215311583628263,0.03281893407152953,0.8536512424297873,0.8536525028994334,0.9898676267469616,0.8781138166547297,0.2789095116198207,0.7656350909931983,0.39248530498988404,0.4009068339458121,0.2100456395393337,0.20306262964934682,0.12203539059437733,0.05893331051865885,0.05893331051865855,0.6407164572304038,0.6341709531465493,0.6041745686141811,0.5861387635256953,0.5604981560487915,0.5871688548735926,0.6205348365755871,0.6206051876617434,0.16609983748234733,0.14371279828853423,0.2057486391340065,0.07633207023160236,0.36246024692526646,0.22336209207347824,0.39341025529626666,0.2545298864333386,0.0691418623004507,0.4700298832598318,0.4165288795831082,0.1779402252544052,0.20010137365207767,0.25379989071158476,0.3462841517066911,0.43229495286895764,0.401452592748094,0.39722480828891515,0.6202905415953724,0.4334718989670719,0.5747666904146651,0.273551121078301,0.1851990502179454,0.35806132999299484,0.34205396037234825,0.16800161672672956,0.0196104922980077,0.04428284179517525,0.16316785515629623
ppg_diff_rms,0.2592850097981666,0.9896286096554644,0.9587998401045268,0.9726933372699005,0.987095693669728,0.2275432326579427,0.46154953915246366,0.45827873107162403,0.5646612630053562,0.3801799574947167,0.2176459631685071,0.999999999998692,0.871206476236004,0.0,0.9896345867305271,0.9479035466271962,0.047041168390018866,0.9610936180933222,0.7851726916160793,0.6012687359609094,0.6331964800906174,0.7462080486714555,0.835457021460691,0.620384772894149,0.7823685916635124,0.9185692357396535,0.19378041573887958,0.8858944724901818,0.9896345867305271,0.26490924779853486,0.18007926079879982,0.18125808618738432,0.11548424309209435,0.052358740402866755,0.9585370301517471,0.9408634578132299,0.9576550451100554,0.6670443459962363,0.21764596316850707,0.999999999998692,1.0,0.871206476236004,0.7961300755661823,0.7165643204027938,0.03107885493498286,0.9943108388808152,0.9943107347129797,0.8778386537901223,0.6671312365498275,0.5949737366626188,0.9478808979351842,0.35104327592263035,0.2224982365204175,0.03260100701649612,0.026557394484025824,0.19759758993555906,0.054391011254572935,0.05439101125457275,0.7293500526622799,0.758020996925811,0.7070967514752771,0.7506537101367695,0.7105277098715118,0.7268216079595181,0.7558941386744349,0.7561593442775214,0.10696611116992598,0.08082404466872796,0.17594136338167812,0.04476738248156476,0.16202302151897413,0.13092727423559566,0.25260100746562875,0.1837866582844104,0.09402853196567579,0.31721178697942115,0.2576556526272232,0.09290922927436886,0.10989583633661953,0.16050662458954065,0.21613248694118375,0.2878008764626167,0.24960675226208476,0.3136062265297166,0.7054116352034357,0.28783277637611987,0.7354903332136915,0.19569350958674067,0.29660187429207324,0.21321084294744205,0.2684510339863124,0.26884122399874816,0.07612981690522196,0.026523577159947728,0.2320359573195758
ppg_signal_rms,0.22124585317650838,0.999999989010355,0.941826289599136,0.9630534055903228,0.9743748458100892,0.21935433253065253,0.49498271870615457,0.492076487205972,0.5831937181942648,0.32622795553400225,0.19540170642517427,0.9896346114108703,0.8886058871262699,0.9896345867305271,0.0,0.951374232523514,0.057975801133331575,0.9751503623443983,0.8289451332465603,0.6432881713604809,0.6736405960188393,0.7976254112285234,0.8557929511767386,0.661836932340654,0.8305657304165865,0.9364793239296332,0.17662396416495524,0.9182629806276195,1.0,0.21495068258561256,0.1452959487247864,0.134781322238838,0.14718920095850813,0.06078516366067841,0.940100762099777,0.9160565300851748,0.942487802897166,0.7050636461867911,0.19540170642517427,0.9896346114108703,0.9896345867305273,0.8886058871262699,0.8365131400009544,0.6741160571481498,0.009915900171631492,0.9807815243057219,0.9807812757855519,0.8893474253715623,0.7053904267002503,0.5473911710716288,0.9513591652448122,0.29841406136861987,0.27863215623928234,0.02921526146218938,0.024861337900918157,0.19332612265308696,0.06496268677578436,0.06496268677578415,0.7649420025668937,0.7875540626878538,0.7429868511967739,0.750389719407256,0.7039829635605137,0.752921065103254,0.7754792694259505,0.7762871423470595,0.09168285483799003,0.07005529808719457,0.14791545650822618,0.02975085880698242,0.20220561720089858,0.12268195609574074,0.2568839700052861,0.21795510981695349,0.11550232340591718,0.3280827875367332,0.27735679409238845,0.07624485872875422,0.09476619687436445,0.1515031555448597,0.21779482565627079,0.2892021916880192,0.2722204395205772,0.32609189077053274,0.7433697312423266,0.30867101027812793,0.738821900874748,0.1980840356985978,0.2624610204416384,0.23696401430143224,0.30707430927002466,0.22910901950188114,0.07650379978693907,0.01679865490875526,0.16302456312692482
ppg_signal_energy,0.16390062257328428,0.9513844954145895,0.8914866727598006,0.9546584221397277,0.9493131849218193,0.2021310214809729,0.32922028763602285,0.3255128125151429,0.5421729832825841,0.4268623635125949,0.20459859743427986,0.9479036578367283,0.7656588620534327,0.9479035466271962,0.951374232523514,0.0,0.12247641970990886,0.9286853616464799,0.723163854888057,0.47231027269606857,0.5217053416678168,0.6454524345538287,0.8199167293163293,0.4994832915263704,0.7010646865065155,0.8945594961036927,0.09544213091424213,0.8056568257145155,0.951374232523514,0.31919813916273376,0.2552420689838487,0.24969027755614817,0.015356507835673515,0.036969192424836005,0.9841037278902426,0.9668023922120479,0.9880175892470682,0.6942489707196275,0.20459859743427986,0.9479036578367283,0.9479035466271962,0.7656588620534326,0.7046042145113113,0.6897035716923562,0.043060288719896554,0.9442759704004179,0.9442747837858607,0.7820027129737533,0.6054734399706743,0.5451897348845399,0.9999999824950943,0.22474123337482543,0.12409725183371596,0.05466209931273222,0.05895238839278831,0.269999392730947,0.03872715229266497,0.03872715229266483,0.8564606907809519,0.8773629892155635,0.8398988588063456,0.8475939358653718,0.8013790034023687,0.8649455327119226,0.8770341877444902,0.8782335052537672,0.07418317699771493,0.047542184883684786,0.15355224505030032,0.04891470937492435,0.08837847101186237,0.09730829652881594,0.17061537530615786,0.06195131313689001,0.003208861344534437,0.22789981466353687,0.16101939158402218,0.0616231597129255,0.07738031680833712,0.13937857614043758,0.15740599383191645,0.19687675691996384,0.1282708523814221,0.24961158401449765,0.8347120073903141,0.20497597564788017,0.8499860963205796,0.16315840008289176,0.24609981666189695,0.0985215913844404,0.16575729802774095,0.22265153387336967,0.0963360892621413,0.02726061577076425,0.15995044241339826
ppg_zcr,0.01024629201929055,0.057985513045066196,0.06148499498980876,0.11189041916234324,0.09435312673864911,0.035337216235020556,0.1429742104704135,0.14108057540866706,0.08116391550619767,0.5083669115950186,0.03642452086024497,0.04704121848501302,0.12141290775228951,0.047041168390018866,0.057975801133331575,0.12247641970990886,0.0,0.05517605569626405,0.055274197932830796,0.10268480611138092,0.10727033926621174,0.08203950912193192,0.03931634790053111,0.10551592194956415,0.06884639844454638,0.047967094788548534,0.06709084337538969,0.0317102081273054,0.057975801133331596,0.5312875786763068,0.6360713523350013,0.6209156531597136,0.6424623240456488,0.9339174323999124,0.12134987458172357,0.1307444869202804,0.12249692194481408,0.018166952800263703,0.03642452086024497,0.047041218485013025,0.04704116839001886,0.12141290775228954,0.11496305320170085,0.35488090931988425,0.01242882201089453,0.038628198323647035,0.03862697536512382,0.15469647975683615,0.13432581689631823,0.32995593759266056,0.12248425476755871,0.696387541954612,0.404711563209012,0.8699020855331654,0.8690414840260297,0.6301072808503446,0.5181351974886262,0.5181351974886266,0.08995854542406086,0.0923485640731887,0.09510843082203409,0.1118141608266975,0.10980537870054391,0.10531763009209927,0.1072365295474312,0.10703146421384929,0.6250064862828886,0.6050508713490129,0.5360270622626895,0.6190327339677599,0.5436650782592696,0.7036228453793517,0.6715262325768675,0.16527176450167985,0.14213014029081356,0.5301388626099782,0.6704083568575013,0.6407207920016013,0.6699095846198241,0.6662734865171307,0.6762429577939247,0.4940228081797048,0.5902300957177302,0.2937927307418257,0.08818223616505362,0.4475708721493977,0.11767640878478434,0.27842045158057555,0.31337486745101173,0.2640929911705573,0.0797997735154529,0.22176783277775836,0.00991974858566147,0.0813593865977726,0.06372120901547869
ppg_p1,0.27489554580211584,0.9751417230243986,0.9573818074447518,0.9190516351056762,0.9528959929845204,0.18161446664511202,0.3962181531476055,0.3945131151404103,0.4895105234759181,0.3254554608038501,0.23082495974329156,0.9610935567810976,0.8249128800911311,0.9610936180933222,0.9751503623443983,0.9286853616464799,0.05517605569626405,0.0,0.7560308739582795,0.546744608110721,0.5859197541820169,0.750081370751376,0.8925886594791497,0.5691982463948512,0.7680620144454492,0.9686072127701627,0.08458176349653428,0.866054407329389,0.9751503623443983,0.22907215680684573,0.1871119666520645,0.15905943039001588,0.11943060841649743,0.051087816702135934,0.9062518052265987,0.893525760587794,0.9167965311523416,0.6815925312916927,0.23082495974329156,0.9610935567810976,0.961093618093322,0.8249128800911311,0.7795412076315145,0.7171327670415881,0.01630140887673063,0.9618362196042619,0.9618357510081414,0.833224682138017,0.6430347651216756,0.5923504865690452,0.9286591386709325,0.276587062395434,0.26696627383087373,0.021550347093251185,0.0185043756616574,0.25195408005403797,0.05484241507528555,0.05484241507528541,0.7213045176601987,0.7428752951951066,0.703219753727479,0.6604553253117232,0.6012141121013971,0.717087104875169,0.7084670015304059,0.7109943412576326,0.06848516759295972,0.05303465410420574,0.10787836690270615,0.025283396125092204,0.17191221082239644,0.09610075884907435,0.22919917915311908,0.22935943381619792,0.13796012611943426,0.2869990691545406,0.2502472709532451,0.04327720942714425,0.061140097134489,0.12343083145655386,0.19330435295449608,0.2516386465692987,0.2510026817072446,0.30012680777659,0.705165514080563,0.27991418059743706,0.6591565243856373,0.16268634604109902,0.26816385045274116,0.19215733831786455,0.31726175394425005,0.23489711165419974,0.13224637643506493,0.005543033410210135,0.14409917939632286
ppg_p5,0.10218417902862056,0.8289526729626019,0.6495222868004242,0.7382127647415845,0.7184113354584577,0.23837131074996132,0.7764348861083704,0.775951691270034,0.5902042501748983,0.01530443504954561,0.11615788537891454,0.7851727285291353,0.9445249453226686,0.7851726916160793,0.8289451332465603,0.723163854888057,0.055274197932830796,0.7560308739582795,0.0,0.9047103957698301,0.912325299983395,0.9233508301948885,0.6666580575198856,0.913261831432214,0.9838185403814742,0.7277941988273321,0.21954600808289215,0.9519462877227922,0.8289451332465605,0.0953216713144081,0.18317702131543576,0.18701858118684173,0.3610781808124956,0.21200589820218965,0.6837910451153429,0.6135122536086728,0.6781518622792281,0.7950000157774623,0.11615788537891447,0.7851727285291352,0.785172691616079,0.9445249453226686,0.963829113835297,0.2509021526971261,0.07384210007205401,0.7577933381390034,0.7577942819851915,0.9232785665834117,0.917841198422504,0.16543643615406695,0.7231616887570665,0.2549060006827418,0.4362539872633938,0.17999681619634283,0.17489395320421344,0.05423289045061073,0.09416040592355936,0.09416040592355904,0.6914329714101064,0.6514298697151095,0.6467284945355027,0.5740067657635696,0.5593120106059395,0.6071698604179552,0.6402597741981814,0.6403257740970411,0.11861116617309253,0.09926034195367126,0.1593891935372769,0.028494377361539668,0.39185217135766254,0.1829072773382991,0.3597540143222657,0.26890283416786304,0.08917414082651964,0.46586768643815574,0.4001182903745938,0.13634081727400163,0.1624626149825361,0.22527986270298705,0.30940891513522145,0.41939996632982046,0.3962060599387986,0.4134419921861351,0.6707414655879333,0.4430683975766123,0.5791583108459142,0.25007578965726956,0.13042803269322353,0.40195284638844736,0.3691126571027443,0.08534810137381181,0.06896299919368448,0.004377171552766132,0.04563606575908897
ppg_p10,0.11956734280897156,0.6432843430877413,0.45779843069900444,0.5149536207618647,0.5029940037289445,0.24133898807810653,0.9388443358124556,0.9393194410678523,0.503625794228219,0.2054625459554378,0.07322958293620001,0.6012686518779401,0.8911473387630038,0.6012687359609094,0.6432881713604809,0.47231027269606857,0.10268480611138092,0.546744608110721,0.9047103957698301,0.0,0.9791878214191418,0.9159608400870682,0.49225318521886186,0.9948382962237835,0.9276796155731917,0.5319158948147223,0.3442343587845016,0.8831473217462273,0.643288171360481,0.2758984851605284,0.36246151750442834,0.34937631650816364,0.443911964493352,0.2694906603860853,0.4520444107759775,0.37980217269566163,0.4443107048090402,0.5632564836821812,0.07322958293619998,0.6012686518779401,0.6012687359609094,0.8911473387630038,0.8726231368716759,0.02560016304030952,0.09472813384357497,0.5661425986126364,0.5661449229517119,0.841289447729931,0.8096615836904848,0.02991872964637094,0.4722955457607075,0.25059517413159715,0.4827695031697664,0.21627073447547843,0.21078708797942755,0.29343638277559125,0.11853170380580814,0.11853170380580788,0.41317556615272377,0.40886108577063324,0.36589871916188643,0.3644132392850405,0.360927892530618,0.3395791479167563,0.38170512215348296,0.3812290515507076,0.12375889808977455,0.11453638664308584,0.12566934234601226,0.00827233244753767,0.44144605950096083,0.17848944380348455,0.36258430319263385,0.32092116082598926,0.13004046259596858,0.4669802357911089,0.4277162073982958,0.14572235068505815,0.16063179478448145,0.20029349637843827,0.29541981358960784,0.414772723186521,0.43999657652771607,0.3691357710230984,0.3901342303891311,0.44543129300640527,0.3659343095105164,0.2836785620239125,0.05790062512976159,0.4547317532376699,0.3959172325465626,0.03237522839921709,0.09813393040374006,0.02200034657614877,0.02435737189595265
ppg_p90,0.11446169114717993,0.6736369203159066,0.4971579358576747,0.5421771004078136,0.5355461260218359,0.2856040574273702,0.9294140179167439,0.9296172934388306,0.48961313830876774,0.19424843338384523,0.10175122396360708,0.6331963782902433,0.9023092007974413,0.6331964800906174,0.6736405960188393,0.5217053416678168,0.10727033926621174,0.5859197541820169,0.912325299983395,0.9791878214191418,0.0,0.9341573159699512,0.5076358398618254,0.9947281108801963,0.940381389233677,0.5590628886803343,0.21212522916649618,0.8999578070885152,0.6736405960188393,0.27273808607772854,0.36166201975673323,0.34799607199285976,0.45066004211309285,0.2789466048021763,0.4972746722271872,0.4325196654149296,0.4919898481227735,0.5780058975306103,0.10175122396360707,0.6331963782902433,0.6331964800906174,0.9023092007974413,0.8803257671169952,0.056541461738530745,0.07590352332231892,0.6045811653403182,0.6045832652419617,0.858021188196301,0.8210744614997538,0.0007725851862263242,0.5216902261505072,0.27673233988192164,0.4915765832082783,0.21563421904727306,0.21044011602485088,0.28215272833367283,0.12515883554204704,0.12515883554204665,0.4693150336009274,0.47140543487492154,0.4234044911150947,0.41982013016645975,0.41622730275765457,0.40709031397361156,0.4408569992931142,0.44093506075248096,0.13196684414819115,0.12118432464885341,0.13751767134813297,0.02866578218590734,0.4470490646472877,0.1974937725574059,0.3943064912991107,0.3059430798460055,0.09630246854767878,0.4849935083520394,0.4424961164292587,0.16079309826302296,0.18502916072458253,0.23825013916896257,0.3321610290468618,0.4410894903173102,0.4451300323553007,0.3804051782479128,0.44443505677553446,0.45811134581817137,0.43362036642437146,0.2976126619612636,0.07277075439982779,0.45009447261632907,0.4095231484350448,0.05492246878885626,0.07094402599042399,0.027921970626993798,0.04836865089138828
ppg_p95,0.0989906622019135,0.7976316578814203,0.6519571583536979,0.6537206810431782,0.6663786444622548,0.282621666958322,0.8055092293425787,0.8044830442246845,0.5221547974676889,0.11713240964957541,0.04968168349808529,0.7462080430509552,0.923328256344263,0.7462080486714555,0.7976254112285234,0.6454524345538287,0.08203950912193192,0.750081370751376,0.9233508301948885,0.9159608400870682,0.9341573159699512,0.0,0.6604138453054808,0.9298617906329384,0.9772024367393963,0.7215166258348126,0.21154720915258843,0.9464190075663802,0.7976254112285234,0.2005947920693214,0.24380361471762918,0.2674643115730209,0.41952501286529764,0.25625286604938075,0.6037209613202694,0.5536916018203834,0.6079857743367063,0.6124347054998636,0.04968168349808528,0.7462080430509552,0.7462080486714555,0.923328256344263,0.9239108779009368,0.23119177428375826,0.04405793983367396,0.7272126695056452,0.7272139160851206,0.8874215811960847,0.8071238089803652,0.15640009122401083,0.6454474503437931,0.26516926680822206,0.521991810155372,0.19159675005954882,0.1885818188967802,0.10619004072579909,0.12132105526490863,0.12132105526490838,0.5373393353360227,0.5443982267431117,0.5009830425094004,0.4762197868419854,0.45341717229255374,0.4890082392467949,0.5096944527432927,0.5105674884608657,0.11244284485672663,0.1013032786660045,0.12440571552108726,0.022498226610383913,0.4433969769660327,0.1806283779758211,0.3900923415174234,0.3440070892734213,0.1406183693845655,0.48490406080109494,0.443270482840912,0.13000910055269754,0.15736990546222956,0.21975136239836077,0.3279875397159467,0.43834778615336223,0.45660874918269934,0.4115761620073538,0.5163693854388867,0.47088144778413177,0.4837041935631761,0.2883582840341523,0.09291676487955024,0.4556663769814971,0.44968214642372606,0.0542477443036666,0.051623618914478274,0.002661069681968988,0.00604116232243686
ppg_p99,0.14138314285115325,0.8557965119188431,0.8226922577294471,0.7578923307294807,0.7988547378971914,0.16564576284647917,0.3473862008482337,0.3474807990826416,0.42773627555651456,0.1902634821845833,0.12293341907224828,0.8354570508751067,0.7285571437467964,0.835457021460691,0.8557929511767386,0.8199167293163293,0.03931634790053111,0.8925886594791497,0.6666580575198856,0.49225318521886186,0.5076358398618254,0.6604138453054808,0.0,0.5025254320532442,0.6768012486298136,0.9766528557253232,0.1252821380976339,0.7756137922820294,0.8557929511767386,0.14564740649902486,0.14439395416958417,0.09245329499582719,0.11819253864465522,0.05980309580643389,0.7889849192442581,0.7629325811545656,0.8120335142944709,0.5859497528876776,0.12293341907224824,0.8354570508751067,0.835457021460691,0.7285571437467964,0.7117656451464968,0.586546812257487,0.005967281794129569,0.8380018218496975,0.8380014714030224,0.7387032228626239,0.5422557031641291,0.48489323988105465,0.8199078031142587,0.22611248819564012,0.24655609625117494,0.04751993427458882,0.0478409455252222,0.21820665587005258,0.013074944535520794,0.013074944535520619,0.6193465264001863,0.6696100408650231,0.5919998694740267,0.49881999442078806,0.38898412680216937,0.6384214545957817,0.562191349101419,0.5689930795231621,0.07023567956221848,0.06401322405356842,0.07498229965990195,0.046019443285794374,0.1705030937023065,0.09658578429520275,0.21401190472351453,0.17786445487994118,0.08303644311781812,0.2606842792357642,0.22968652414965599,0.03650100921240905,0.049875849091284515,0.12947362604191992,0.19238384676246542,0.21919503568073387,0.21578193042188634,0.2767403370895852,0.6042401267298165,0.26409804091697625,0.49979255786630944,0.09376128907565512,0.21685164024653952,0.17249358935407583,0.25365822833222473,0.18234348943113682,0.10977754889887474,0.012271246517317959,0.09205159064343965
ppg_p90_p10,0.11764164018705629,0.6618331602740425,0.479877822495535,0.5312650195677401,0.5219068749773429,0.26473595510792686,0.9390525836924501,0.939394272318752,0.4992607630925328,0.20093318934665075,0.08787369028898927,0.6203846795120043,0.9014010411473652,0.620384772894149,0.661836932340654,0.4994832915263704,0.10551592194956415,0.5691982463948512,0.913261831432214,0.9948382962237835,0.9947281108801963,0.9298617906329384,0.5025254320532442,0.0,0.9388948051348925,0.5482780004644583,0.27998824099028824,0.8961832424300242,0.661836932340654,0.27576513856566376,0.3639624865718764,0.35051830985573806,0.44961364581864227,0.2756315657941889,0.47702885946165996,0.40815122004444565,0.47047897822151447,0.5735844575031439,0.08787369028898927,0.6203846795120043,0.6203847728941488,0.9014010411473652,0.8810501722155303,0.04120427618520834,0.08581304423133458,0.5883296861554653,0.5883319104699927,0.8540665010905321,0.8196134876680499,0.015503281724380839,0.4994682930838284,0.2649771844418985,0.4897043973345256,0.21708658645949844,0.21171894892249837,0.2893335795500368,0.12246666640229499,0.12246666640229462,0.4434105200464717,0.44227569451742277,0.39656887765868626,0.39402622049995145,0.3904688594538049,0.37511373510054813,0.4132811783312151,0.413079663344159,0.12851163868159154,0.11846080096233672,0.13225220075505564,0.01015241485507219,0.44656230258912416,0.1889271029822409,0.38034593932446753,0.31511536380594485,0.1138542300643632,0.47843519744572827,0.43734867368296926,0.15402149234542517,0.17367219359278566,0.2203211722873956,0.31533863564569514,0.43010545389472055,0.44487045590472735,0.3767058872281388,0.4193290845359951,0.45410677955519696,0.4016945405166699,0.2921328317003786,0.0656389377776946,0.4547977798864539,0.40479598244962567,0.04381805146895145,0.08505426422255943,0.025076376100344286,0.036490132841941685
ppg_p95_p5,0.10269532125140561,0.8305728144152814,0.6633798219153717,0.7132442481919243,0.7082016665341567,0.2636887190597275,0.8052089879707626,0.8044629514365266,0.5700095839744354,0.06312062809719697,0.08741282865872868,0.7823686094519119,0.9531330088676903,0.7823685916635124,0.8305657304165865,0.7010646865065155,0.06884639844454638,0.7680620144454492,0.9838185403814742,0.9276796155731917,0.940381389233677,0.9772024367393963,0.6768012486298136,0.9388948051348925,0.0,0.7391192159620329,0.22011345195705373,0.9680115899776808,0.8305657304165865,0.1463126809135409,0.21505512868056625,0.22822022105439066,0.3954234527356501,0.23680534067380807,0.6598200994886602,0.5976139329976603,0.6586920154550725,0.7253793662976412,0.08741282865872868,0.7823686094519119,0.7823685916635124,0.9531330088676903,0.9640791432292104,0.24661870125827598,0.06139003183923307,0.7583652463368595,0.7583663499347171,0.9246295052451446,0.884153195893994,0.1644599521504018,0.701061162937479,0.2646877037426195,0.48480654662544503,0.18893510670248512,0.184706601642181,0.07954007726907213,0.10867869794275284,0.10867869794275249,0.6330697554607737,0.6142439147791301,0.5913852613250064,0.5396183052749903,0.5208523363988364,0.5639234110825685,0.5918734191715463,0.5923173024728664,0.11805589583963293,0.10215772865523215,0.14618644287305493,0.02625444855310012,0.42357944941842135,0.18542622893598681,0.38095695365636456,0.3092157167634894,0.1149263290657023,0.4838750539012862,0.42809118328504947,0.13605654840195994,0.16326812295406232,0.22711233460151015,0.3241383282728277,0.4364559089790964,0.43215200592608705,0.4206688768290818,0.611843060677176,0.46472472498157197,0.5459593406109802,0.2728376280520802,0.11547850389648404,0.43488995498764976,0.4139384846931058,0.07250720323889101,0.062222533990857185,0.0036621091394541654,0.028053531806634526
