,ppg_green_mean,ppg_green_std,ppg_green_min,ppg_green_max,ppg_green_range,ppg_green_median,ppg_green_iqr,ppg_green_mad,ppg_green_skew,ppg_green_kurtosis,ppg_green_diff_mean,ppg_green_diff_std,ppg_green_diff_mean_abs,ppg_green_diff_rms,ppg_green_signal_rms,ppg_green_signal_energy,ppg_green_p1,ppg_green_p5,ppg_green_p10,ppg_green_p90,ppg_green_p95,ppg_green_p99,ppg_green_p90_p10,ppg_green_p95_p5,ppg_green_p99_p1,ppg_green_trim_mean_10,ppg_green_mean_abs,ppg_green_rms,ppg_green_crest_factor,ppg_green_shape_factor,ppg_green_impulse_factor,ppg_green_clearance_factor,ppg_green_mean_cross_rate,ppg_green_tke_mean,ppg_green_tke_std,ppg_green_tke_mean_abs,ppg_green_tke_p95_abs,ppg_green_dx_mean,ppg_green_dx_std,ppg_green_ddx_mean,ppg_green_ddx_std,ppg_green_dx_kurtosis,ppg_green_ddx_kurtosis
ppg_green_mean,0.0,0.38498910804302466,0.8181285307787233,0.7735536956347518,0.3647577589083145,0.9888012197693508,0.3091036253609681,0.45705092353586474,0.367277128198091,0.0212826464306303,0.09826754833257484,0.12966777381298608,0.5074664446290731,0.12982264831163975,0.9997846212887849,0.9929751330906305,0.8394850657437732,0.8847973870733714,0.9112155606613777,0.934914598369281,0.919462732794604,0.8970824199244477,0.3965592283506108,0.4320568669792174,0.47807400844288317,0.9998387462777653,1.0,0.9997846212887849,0.0031087508760436616,0.018145434098676506,0.0009402431710927773,0.00023033730101241806,0.22650069846680437,0.03884438900985547,0.055699753218350065,0.03884438900985547,0.526116263464353,0.09826754833257484,0.12966777381298608,0.21581710290493142,0.030267663265576842,0.05917402151573555,0.08014162750309926
ppg_green_std,0.38498910804302466,0.0,0.12749370584182004,0.6948477972665741,0.8486693447709669,0.33877408623177935,0.8936937412498718,0.7734482346173376,0.12233320550696845,0.14450284304680708,0.037912743464707396,0.373290961101778,0.6398111281338754,0.37401779850360783,0.4028565156708241,0.4084921025574801,0.10433608802045201,0.046070936151945165,0.010117312444618774,0.6614366081776218,0.680918413507428,0.6908262138651694,0.9820497557318887,0.9824270589444397,0.9515785654208713,0.38201135846842865,0.3849891080430247,0.4028565156708241,0.6120192563965381,0.813974252212357,0.6237584504308766,0.6298418374992999,0.07294349079036473,0.1639868083021907,0.1450984958316856,0.1639868083021907,0.7027697800475184,0.037912743464707396,0.373290961101778,0.01576447478557676,0.2356689163989463,0.19491822551665544,0.38707340747144287
ppg_green_min,0.8181285307787233,0.12749370584182004,0.0,0.4458456597421233,0.10904934889901025,0.8059811927055208,0.11076820310667637,0.06095264287486927,0.3075098709752947,0.12091077580368587,0.09157772206340563,0.09408513990241352,0.13268121344038947,0.09422629471803833,0.8092880898022159,0.7940602997364539,0.9975320758959061,0.9783330119479291,0.9540241208512407,0.6275737058729438,0.6080001515734208,0.5840972257914999,0.11227804224414352,0.08576787691417202,0.03912752668901051,0.8167578318517799,0.8181285307787233,0.8092880898022159,0.283023460260507,0.3973578876651155,0.29048804295295155,0.29402557177218336,0.11442444857212086,0.14137584810683682,0.14688195459970446,0.14137584810683682,0.12012074975713623,0.09157772206340563,0.09408513990241352,0.1344491995697223,0.11756989307308292,0.18356223475273464,0.14311624391024771
ppg_green_max,0.7735536956347518,0.6948477972665741,0.4458456597421233,0.0,0.8411525399939199,0.736634319428052,0.5347354688764447,0.6160092452507079,0.1693301588950578,0.47730248163453237,0.0589172781665583,0.6412202001946797,0.7052444719649831,0.641563924778237,0.7811326509992391,0.7721602080084641,0.47887754162650903,0.5331965464951153,0.5768899742205961,0.8510668110305085,0.8665087463626037,0.8727315603566579,0.6402438264748468,0.691160511587968,0.7276035158765782,0.7681376246846346,0.7735536956347518,0.7811326509992391,0.6333354758186126,0.34347991028733227,0.6312097052856137,0.6303252378741533,0.2575376910264212,0.4617142349072914,0.4424970245213004,0.4617142349072914,0.6570844431191217,0.0589172781665583,0.6412202001946797,0.14352261174115072,0.5322170943884535,0.4577958882154151,0.40250003773172094
ppg_green_range,0.3647577589083145,0.8486693447709669,0.10904934889901025,0.8411525399939199,0.0,0.33109714608774715,0.6607565547188265,0.647264141940664,0.3738323655876849,0.6031039729896102,0.010100293887849374,0.7689304575423326,0.7030253371382477,0.7693974515738233,0.3785154549116795,0.37775155205630867,0.07087577831094463,0.0010459847782703865,0.06425504539591514,0.5659649161050095,0.5949392173906752,0.6162911844574034,0.778837770041291,0.8193650778991668,0.83165705018242,0.3595712444595556,0.36475775890831463,0.3785154549116795,0.8743250639756198,0.6215123594269921,0.8764742278268776,0.877629276590034,0.21686870865280405,0.5981573009528772,0.5801428479007499,0.5981573009528772,0.6571313658399328,0.010100293887849374,0.7689304575423326,0.07815447662883243,0.6620692250251305,0.6192936247927922,0.5334503143597547
ppg_green_median,0.9888012197693508,0.33877408623177935,0.8059811927055208,0.736634319428052,0.33109714608774715,0.0,0.2655111962490257,0.44378858849994,0.4162402712782346,0.021050847337679122,0.10748908294662653,0.12880328312344713,0.48928973671524395,0.12888011789253664,0.9875522495697096,0.9806792284982097,0.8273190344334727,0.8721145763458068,0.8969493882302507,0.8960951157990983,0.8766907431754246,0.8532013988795453,0.354037744391893,0.38505933315396484,0.4322337164554081,0.9890777970460403,0.9888012197693509,0.9875522495697096,0.04330402243822329,0.07914766668808161,0.046470771221242185,0.04763270370184868,0.22675639816467721,0.03329423721341548,0.049882485631244665,0.03329423721341548,0.5079614326888281,0.10748908294662653,0.12880328312344713,0.22363521252015378,0.035211198422995804,0.053682710014960534,0.07781145160010723
ppg_green_iqr,0.3091036253609681,0.8936937412498718,0.11076820310667637,0.5347354688764447,0.6607565547188265,0.2655111962490257,0.0,0.8501699410524621,0.01029663553488933,0.0381102616970988,0.14726413146595452,0.23894352942233743,0.5393540622369489,0.239558624329396,0.3260901887748774,0.331450236501898,0.10375831566588689,0.06794490257725343,0.027616131568181664,0.568439191299284,0.5673678380066729,0.5685214262708181,0.8841157562181345,0.8465158921582963,0.7970145735477683,0.3081251682836087,0.3091036253609681,0.3260901887748774,0.4525891391360588,0.7860025660192396,0.4666321341924235,0.47379435414611554,0.03436693987936145,0.05270857248878747,0.03588378016235095,0.05270857248878747,0.6051585139712398,0.14726413146595452,0.23894352942233743,0.0008953641699330067,0.11886369143363554,0.06837431799915657,0.33399167875562036
ppg_green_mad,0.45705092353586474,0.7734482346173376,0.06095264287486927,0.6160092452507079,0.647264141940664,0.44378858849994,0.8501699410524621,0.0,0.026880427886990854,0.0027381790644629787,0.03625734480660035,0.313607136069793,0.6767554825517743,0.3136940955294836,0.46819679900124117,0.459160937361949,0.07353807662422969,0.11074714878690235,0.15206103053288822,0.6307612994294503,0.6313225214304611,0.6391750827010964,0.779069575566593,0.7659100904019178,0.748274550332668,0.45519655611176935,0.4570509235358647,0.46819679900124117,0.3826903023145934,0.4655169295233454,0.3878367021464865,0.39077509843937525,0.10433268364966339,0.09387330349139981,0.07226335730914601,0.09387330349139981,0.7090223523516668,0.03625734480660035,0.313607136069793,0.06194541012284688,0.17671230222452894,0.09712571824304023,0.38653087272062064
ppg_green_skew,0.367277128198091,0.12233320550696845,0.3075098709752947,0.1693301588950578,0.3738323655876849,0.4162402712782346,0.01029663553488933,0.026880427886990854,0.0,0.6054921713251845,0.004396546124613554,0.5220347583181876,0.04132037283927999,0.5220735139891551,0.36311789884026663,0.377313376079342,0.30630054145890245,0.34242067749975164,0.3608135031241047,0.2411603369793123,0.17862169300765685,0.129734109713557,0.036741139959627474,0.07715069984956789,0.07453733942893039,0.3787481204962652,0.36727712819809094,0.36311789884026663,0.7059867209665872,0.18674649093894,0.699613803206341,0.6961654585748241,0.05522375832193777,0.5720913567227746,0.5765316191604166,0.5720913567227746,0.06295371967099661,0.004396546124613554,0.5220347583181876,0.205613999859458,0.5451980047006276,0.5980146648276268,0.30564955828981233
ppg_green_kurtosis,0.0212826464306303,0.14450284304680708,0.12091077580368587,0.47730248163453237,0.6031039729896102,0.021050847337679122,0.0381102616970988,0.0027381790644629787,0.6054921713251845,0.0,0.017943537520147542,0.9018192385609477,0.21133249236454185,0.9019108397205803,0.018661068247021104,0.021013187962901584,0.0928343994392578,0.06883657065545051,0.04130945650355552,0.019324867035953132,0.002107028415783759,0.01596239073423985,0.01664829443485847,0.0679281759166138,0.09225197079457566,0.026703904130253125,0.02128264643063034,0.018661068247021104,0.796800147742666,0.1228137311918164,0.7877033404570513,0.7828268840933575,0.17326319651315067,0.9482282220896154,0.9488287084829458,0.9482282220896154,0.03727620224720727,0.017943537520147542,0.9018192385609477,0.005103650415003462,0.9374348214362068,0.9515260884770975,0.4827976637347251
ppg_green_diff_mean,0.09826754833257484,0.037912743464707396,0.09157772206340563,0.0589172781665583,0.010100293887849374,0.10748908294662653,0.14726413146595452,0.03625734480660035,0.004396546124613554,0.017943537520147542,0.0,0.019062420961624343,0.057537360353366526,0.019318963811547817,0.09494972396078674,0.10295497601134408,0.09180289713002623,0.10029113511568787,0.0835321907588689,0.05279661680696616,0.06907226876965124,0.09143660097164392,0.013062796189140687,0.0005080408013946387,0.0438819537044625,0.09510929150137477,0.09826754833257483,0.09494972396078674,0.026782279475536817,0.1615451215428043,0.031702737128306964,0.033952784432246114,0.06311066030741781,0.04082014103569684,0.0425100403315599,0.04082014103569684,0.055986769628373984,1.0,0.019062420961624343,0.07498468555970676,0.03559918708008546,0.024609455483188315,0.029274437045498796
ppg_green_diff_std,0.12966777381298608,0.373290961101778,0.09408513990241352,0.6412202001946797,0.7689304575423326,0.12880328312344713,0.23894352942233743,0.313607136069793,0.5220347583181876,0.9018192385609477,0.019062420961624343,0.0,0.5167026552655671,0.9999969544675297,0.13560691169879394,0.1274868313090055,0.06292946867662988,0.030220370062999807,0.006696552103953512,0.1899703030394171,0.19490001589542616,0.20127357058846435,0.27786251057279354,0.29729089668055086,0.3025227838916466,0.12543250383619645,0.12966777381298605,0.13560691169879394,0.8564501588589417,0.26130159214836707,0.8498811937387744,0.8463778324485418,0.2695205437953005,0.9485727900804942,0.9365761166561286,0.9485727900804942,0.3484374790829311,0.01906242096162435,1.0,0.08801834766861746,0.9802781721047664,0.9346620068937369,0.5614175696947415
ppg_green_diff_mean_abs,0.5074664446290731,0.6398111281338754,0.13268121344038947,0.7052444719649831,0.7030253371382477,0.48928973671524395,0.5393540622369489,0.6767554825517743,0.04132037283927999,0.21133249236454185,0.057537360353366526,0.5167026552655671,0.0,0.5164315194084893,0.5144643598793451,0.5033896350208114,0.1629643353972553,0.2273822886773525,0.285108205062008,0.6303103511608138,0.6462739821252208,0.6728561330959837,0.6313102872584376,0.6763532295223668,0.7212261091562876,0.5048945779688078,0.5074664446290732,0.5144643598793451,0.4717438065557759,0.30390544096662225,0.47082719758935837,0.47069625908368795,0.6281064247672963,0.22363449243348488,0.18759363172631635,0.22363449243348488,0.965804103827758,0.05753736035336654,0.516702655265567,0.32524274613817605,0.34779807651689515,0.20583014116181056,0.2852127318250197
ppg_green_diff_rms,0.12982264831163975,0.37401779850360783,0.09422629471803833,0.641563924778237,0.7693974515738233,0.12888011789253664,0.239558624329396,0.3136940955294836,0.5220735139891551,0.9019108397205803,0.019318963811547817,0.9999969544675297,0.5164315194084893,0.0,0.13578202326406166,0.12768556864663883,0.06306162389596565,0.030319037798718397,0.006613695763443457,0.19036716117175428,0.1952873744461822,0.20162832320361732,0.2785500421519874,0.2979182210599622,0.30307249665034125,0.12558815655355848,0.1298226483116397,0.13578202326406166,0.8568419676621946,0.26233969132595797,0.8502977449047419,0.8468063204954702,0.26898754352761756,0.9486502106110152,0.9366631338570988,0.9486502106110152,0.3482694436380412,0.01931896381154781,0.9999969544675295,0.08779998755148795,0.9803075862874944,0.934756414373764,0.5613906067323189
ppg_green_signal_rms,0.9997846212887849,0.4028565156708241,0.8092880898022159,0.7811326509992391,0.3785154549116795,0.9875522495697096,0.3260901887748774,0.46819679900124117,0.36311789884026663,0.018661068247021104,0.09494972396078674,0.13560691169879394,0.5144643598793451,0.13578202326406166,0.0,0.993499976316567,0.8308281311487561,0.8767141288955882,0.9039663618266855,0.941179927298665,0.9259033152337146,0.9035850365868189,0.41398135272212944,0.4485731154856018,0.49299484996733395,0.9995947791739253,0.9997846212887849,1.0,0.015233921465223255,0.0021865858369833585,0.013448575098615238,0.012928203798293592,0.22411606941437534,0.03515337361556276,0.05221293253592856,0.03515337361556276,0.534452814196934,0.09494972396078674,0.13560691169879396,0.21382523275578075,0.03460883994743532,0.05493891543730429,0.08744527484998971
ppg_green_signal_energy,0.9929751330906305,0.4084921025574801,0.7940602997364539,0.7721602080084641,0.37775155205630867,0.9806792284982097,0.331450236501898,0.459160937361949,0.377313376079342,0.021013187962901584,0.10295497601134408,0.1274868313090055,0.5033896350208114,0.12768556864663883,0.993499976316567,0.0,0.8159295371270638,0.8654970247313155,0.8941275034253976,0.9383771318469014,0.9217071153853222,0.8970428290069403,0.42064933103618657,0.45338268002320814,0.4963281857314466,0.993206420908987,0.9929751330906302,0.993499976316567,0.012126116868437814,0.020263702183038086,0.010988408972998616,0.01077453372689718,0.22051342242317581,0.04064810317005839,0.05742826898889182,0.04064810317005839,0.5260993866103986,0.10295497601134407,0.12748683130900548,0.22001552067376406,0.028845413518002253,0.05696130669421785,0.08168489876454738
