PC,feature,abs_loading
PC1,eda_stress_skin_std,0.5520004417520472
PC1,eda_stress_skin_min,0.5104578181827536
PC1,eda_stress_skin_slope,0.42000570843997603
PC1,eda_stress_skin_kurtosis,0.34059626687128075
PC1,eda_cc_slope,0.23145895991339768
PC1,eda_cc_max,0.20502001568934794
PC1,eda_stress_skin_skew,0.2013021647683875
PC1,eda_cc_mean_abs_diff,0.058349150844153326
PC2,eda_stress_skin_kurtosis,0.553841183497208
PC2,eda_stress_skin_skew,0.5476922149317097
PC2,eda_cc_max,0.43995811318786543
PC2,eda_cc_slope,0.3385254729013178
PC2,eda_stress_skin_slope,0.22320482004959133
PC2,eda_cc_kurtosis,0.1377929938419716
PC2,eda_cc_skew,0.10487262141459386
PC2,eda_stress_skin_std,0.06566849173057036
PC3,eda_cc_slope,0.5394235300662469
PC3,eda_cc_max,0.5190952927191989
PC3,eda_stress_skin_skew,0.4194733409295733
PC3,eda_stress_skin_slope,0.2957960307663327
PC3,eda_stress_skin_std,0.28854087405926043
PC3,eda_stress_skin_min,0.18549899257031632
PC3,eda_stress_skin_kurtosis,0.17053786086030662
PC3,eda_cc_skew,0.13830232192817093
PC4,eda_cc_skew,0.7109807839539048
PC4,eda_cc_kurtosis,0.6741301022445102
PC4,eda_stress_skin_kurtosis,0.14500894863746464
PC4,eda_cc_slope,0.11322557316088692
PC4,eda_stress_skin_skew,0.05843193907518871
PC4,eda_cc_max,0.03581152985877813
PC4,eda_cc_mean_abs_diff,0.030989588646147707
PC4,eda_stress_skin_min,0.021400790751054333
PC5,eda_cc_mean_abs_diff,0.9315157049214393
PC5,eda_cc_kurtosis,0.2547812152288055
PC5,eda_cc_skew,0.19307782554077801
PC5,eda_stress_skin_slope,0.11945294030543194
PC5,eda_stress_skin_skew,0.10171897562832925
PC5,eda_cc_slope,0.04301502145396093
PC5,eda_stress_skin_kurtosis,0.040132842794245345
PC5,eda_stress_skin_std,0.030483802550594977
PC6,eda_cc_kurtosis,0.6309704708261067
PC6,eda_cc_skew,0.5910791431431747
PC6,eda_stress_skin_slope,0.2953289732196841
PC6,eda_cc_slope,0.2645091555221171
PC6,eda_cc_mean_abs_diff,0.2614049485900486
PC6,eda_stress_skin_min,0.09145500022015417
PC6,eda_cc_max,0.08566954783398177
PC6,eda_stress_skin_kurtosis,0.07947945101056754
PC7,eda_stress_skin_slope,0.4820352915390049
PC7,eda_cc_slope,0.44522402854621435
PC7,eda_cc_max,0.4190175207998752
PC7,eda_stress_skin_skew,0.36079485609218315
PC7,eda_cc_skew,0.2646424121660136
PC7,eda_stress_skin_min,0.24204999767260676
PC7,eda_cc_kurtosis,0.22267454885449214
PC7,eda_cc_mean_abs_diff,0.20636693842600023
PC8,eda_stress_skin_min,0.6466996586578069
PC8,eda_stress_skin_slope,0.44747790933576875
PC8,eda_cc_slope,0.4292889829815465
PC8,eda_cc_max,0.39855309613663026
PC8,eda_stress_skin_std,0.14126493957183983
PC8,eda_stress_skin_kurtosis,0.1180596108800062
PC8,eda_cc_mean_abs_diff,0.05011720911930327
PC8,eda_cc_kurtosis,0.03409798261529803
