feature,nan_ratio,variance
acc_x_dyn__harmonic_mean_of_abs,0.0,42.21059902749716
acc_x_dyn__quantile_0.4,0.0,70.80650413654917
acc_z_dyn__katz_fractal_dimension,0.0,0.18507237034912052
acc_x_dyn__katz_fractal_dimension,0.0,0.20945669215672616
acc_x_dyn__harmonic_mean,0.0,2.6884125244384303e-16
acc_z_dyn__lower_complete_moment,0.0,65350752.20778804
acc_y_dyn__quantile_0.3,0.0,298.8912776684903
acc_x_dyn__approximate_entropy_0.1,0.0,0.014852470873227856
acc_z_dyn__harmonic_mean_of_abs,0.0,54.49820958163205
acc_x_dyn__quantile_0.9,0.0,1704.8343033961924
acc_x_dyn__quantile_0.3,0.0,247.62676891268626
acc_x_dyn__variance_of_absolute_differences,0.0,89892.79609789664
acc_x_dyn__cardinality,0.0,6072.364241493104
acc_y_dyn__katz_fractal_dimension,0.0,0.23896911938890714
acc_y_dyn__tsallis_entropy,0.0,0.0010427388203749393
acc_y_dyn__quantile_0.4,0.0,88.45910052174611
acc_x_dyn__max,0.0,8846.106047477637
acc_y_dyn__variance_of_absolute_differences,0.0,59358.417821661016
acc_z_dyn__sample_entropy,0.0,0.06809157173892785
acc_x_dyn__quantile_0.6,0.0,79.84446635403606
acc_z_dyn__variance_of_absolute_differences,0.0,150433.53047441805
acc_z_dyn__quantile_0.6,0.0,140.03119850511303
acc_y_dyn__avg_amplitude_change,0.0,92.9221558567449
acc_z_dyn__sum_of_absolute_changes,0.0,2557116.294189237
acc_y_dyn__sample_entropy,0.0,0.07384386005996724
acc_y_dyn__harmonic_mean_of_abs,0.0,58.719963055443614
acc_x_dyn__sample_entropy,0.0,0.07542080975311923
acc_z_dyn__quantile_0.4,0.0,88.47641114554176
acc_z_dyn__approximate_entropy_0.1,0.0,0.014694779721537673
acc_x_dyn__approximate_entropy_0.9,0.0,0.014712352955849238
