,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29
acc_z_dyn__variance_of_absolute_differences,0.16328990382591263,0.1826014401719119,0.23564246652942517,0.0691303159915751,0.29650630668282757,0.41352455685983097,-0.020895204569584873,-0.16630923448394577,0.25027317013008105,0.050988740367993036,0.18528396766959473,0.07889150697632936,-0.3112113416238052,0.3519371657757134,-0.09885884813201197,-5.36687568334091e-05,0.21417371629318913,-0.09855302941819265,-0.18932819009857701,-0.2035369309296239,-0.06694912883737875,-0.019336401156300382,0.014689933871963564,0.20567200005994493,0.12373366884287124,-0.09261863146127304,0.05596804136026243,0.03911077005420386,-0.21821612301191143
acc_x_dyn__quantile_0.6,0.20117980572276709,0.11935065586594366,-0.007874378231887703,-0.035645945466753766,-0.06492040048477898,0.10994145566512009,-0.020980099567296427,0.22846801172961764,-0.6497584919905527,-0.1315431187510594,0.2011535125293795,0.07207825498276671,-0.07175003428726472,0.1453426115249059,-0.23310800037762017,0.022327671044951793,-0.10015520269123551,0.3431463359110816,-0.08431315743824468,-0.2449130796206403,0.12098342771122067,0.024967108502003614,0.13994043821777558,-0.1552832331539676,0.08399942911316706,-0.027044144452578397,0.09225645720621228,-0.1928492277386224,-0.03787162681052038
acc_z_dyn__sample_entropy,0.17758443388569184,-0.29354363590823634,0.040359584359693855,-0.07926122104401352,0.012042722971059152,-0.03388141116175053,-0.09624053741599373,-0.018112386089407566,-0.08533643594936734,0.058087874219575904,0.050895627584038275,-0.35206738271998556,-0.05478447531996736,0.05342135124524341,-0.08512104672157961,0.33067824703928883,-0.1970660271319939,-0.2194743735264153,-0.11990902577820031,0.09426296226797777,0.029389979821938774,0.10363360227701879,0.12197960398681594,0.29719639035990025,0.18381207512403885,0.5500593930836212,0.2027487755549759,-0.026007346542839843,0.025346052637949465
acc_y_dyn__variance_of_absolute_differences,0.18493699658134666,0.17004963296000505,0.1357710664033722,0.028513971839418086,0.3660380139831541,-0.1501962436283327,-0.02424367376282975,-0.09175129993350353,-0.0724778250857884,0.4663906318164342,-0.018260778673234213,0.04703485758560908,0.21498234395660615,-0.11679343522620302,-0.0211577529389871,-0.19634082158329552,-0.28825259641361506,-0.07485401220158014,-0.2618759694902332,-0.005212240535180946,0.2899190160765727,-0.1935685242452785,-0.09682508335237681,-0.02700628768686726,0.14989832088183236,-0.10972113632459167,0.09432114739666363,0.04349868643328342,0.3060871813239588
acc_x_dyn__max,0.20252987521023424,0.12625729488384432,-0.20004051485504643,0.2123655217120881,-0.13837277860653327,0.1078406061161038,-0.19026160899439518,-0.1289933984382687,-0.00011925782172711619,-0.2159577941033598,-0.3611777683001803,-0.022859706362880094,0.10040313013550937,-0.08191001452811456,-0.13561779825185866,-0.05075997952046676,-0.08835794534773661,-0.2941237365634769,-0.20811766394454242,-0.062132089159230276,-0.38963115841609763,-0.036226238745389126,0.015316060104867132,-0.3342427595371821,0.38646061422443406,-0.031788885212159786,0.030338444127725947,-0.03152598283391146,-0.009899634458168377
acc_y_dyn__quantile_0.4,-0.1611158450058386,-0.0614324814376029,0.42222857479700104,0.11522348696508077,-0.10393807560104781,-0.020111854441067216,-0.3498177512555019,0.48266379434830564,-0.042317602225337654,0.23492573947908507,-0.43493003546434955,-0.0016155731632765504,-0.10817163549284041,-0.03314598158121445,0.05341021602765489,0.01684887599578365,0.0629051689266131,0.004301987938431008,-0.025201408681119055,-0.14926032802779296,-0.05748410164566606,0.23469499292733897,0.05120267831308027,0.15972885889956212,0.04678413109255973,-0.1735279959447587,0.06200672267827099,0.020070565917199832,0.011273550831473736
acc_y_dyn__tsallis_entropy,0.011829885123693415,-0.009320388946945294,0.05739726034614309,-0.8573930392038027,-0.007790999821218269,0.1949292088301981,-0.12735017594624656,-0.08866813898312206,-0.023022203595359666,-0.067896665433435,-0.22774185534016186,0.055460423913497495,0.024564980268261948,-0.14438490443776447,-0.08173871621087238,-0.22164935803080824,0.16724428670686214,-0.09058914638733041,-0.05980751136342818,-0.03592565429337577,0.11082497801726306,0.01475045173097858,0.034611072724203044,-0.02874810801799515,0.030124582586104107,0.06420741091149094,-0.030070524666084824,-0.017933946259833283,-0.007121465289008758
acc_y_dyn__katz_fractal_dimension,0.17846046172983837,-0.24940474977709448,0.03804106137542436,-0.06702959004655393,0.23525764746133462,-0.11731340160538284,-0.07687561457481423,0.08521190967183057,0.04118576858403568,-0.14648812258540145,-0.0984585942142225,0.14336895743931938,0.3991710879037146,0.42765675066789355,0.16934529887635658,-0.1210779564260132,0.02521864538497025,0.14384547080286691,0.17431029646781906,0.043061965287827415,-0.2382910472162003,-0.2455842881451892,0.41700315098391855,0.13600745804048595,0.07088267026570277,-0.04429185092863909,0.002843197316485994,0.01719386642793799,0.09176332390633936
acc_x_dyn__cardinality,0.18728610946794208,-0.21932695561371632,-0.023905215480368943,0.3084481266298144,-0.12149575838568731,0.015751077363385234,0.0836708492204147,-0.03902287112152284,-0.0024613582513509026,-0.11689088245216357,-0.11383585611561105,0.11919427829830313,0.09840751823045432,0.07772016955559348,0.04193561456864149,-0.3791722356185768,0.2675854716950954,-0.13678384763497245,-0.032229579839654146,-0.15070497578428815,0.5133924722407215,0.2586602794617726,0.02858359939819259,0.039080331053242275,0.09386704292468026,0.24693898251475416,-0.27889615075230145,-0.02401604721674299,0.02124618883380791
acc_x_dyn__variance_of_absolute_differences,0.17072803728731512,0.17218332873436934,-0.02536560638138817,0.13282180584332343,0.3437701628871235,0.34170242175369786,-0.29523925366005643,-0.1995771349397187,-0.11590447601460255,-0.09558319743803902,-0.18533668900883987,-0.07278878986450249,0.08000368488367571,-0.2989133796201945,0.3302289058340952,0.31299044425020045,0.05912344704362807,0.22459220339480196,0.24660762920545695,0.11434236731549506,0.17603757196805384,0.11186854459093448,0.08637448464938763,-0.02066456364819696,-0.06128281792000163,0.04167062890838105,-0.10332520799900598,-0.003903546309176694,-0.024510409637294332
acc_x_dyn__quantile_0.3,-0.22111967390427337,-0.1048552423124442,0.20265321674927744,0.06084738437012815,0.16068555063960596,0.13189990440629334,0.23257370751417866,-0.026729493003102428,-0.11748339233353204,-0.03199067902589266,-0.026505846664231687,-0.023163041702601334,0.10477271292975046,-0.07645857818576306,0.09516113492405963,-0.02495731539034396,0.056664055589980646,-0.22656910560635232,0.05171204387823533,0.06421722751392686,-0.07030933852452237,-0.08418170176250427,-0.0810495868696794,0.037910500073538356,0.05296705750340972,-0.0468984215919856,0.03409331951602908,-0.8167255345494255,-0.012854519535154457
acc_x_dyn__quantile_0.9,0.21859509282989423,0.12646194545237427,-0.16316861638471403,0.08897458310022414,-0.15939297627201113,0.05028511368171642,-0.15792483696814597,-0.006231780443860343,-0.02052552918900904,-0.18047647334648634,-0.1930810126238837,-0.02910107091665696,0.005448260286349641,-0.07957019810376595,-0.2416523204877622,-0.16366415965932904,-0.15014202905864685,0.052038083316374696,-0.019337323995056103,0.044047653475071544,0.008618284758710652,-0.280133948808032,-0.20356687901377207,0.6390018182921239,-0.3177083554283038,-0.0898171701384406,-0.048218936260898404,-0.13709452920745432,-0.010181335481133163
acc_z_dyn__harmonic_mean_of_abs,0.2006392786849597,0.13277015983291518,0.0672777195478942,-0.03751339974098357,-0.15347460854415026,0.17751457654479003,0.1804024749694064,0.3545255323664012,0.23193060538640842,-0.07470613778450595,0.20279121261499408,-0.10271470455017348,0.4380570839805483,-0.18927874925430357,0.1363265653383485,0.14004677205950286,0.20875861240386195,0.1561926143478118,-0.49503416838613795,0.0962707664113099,-0.0752123098146356,0.09233277662192015,-0.008488665776398315,0.05448180863501449,-0.03907102957162774,0.0011095643318906675,-0.02361107353878202,-0.024641710247509496,0.06081970922302301
acc_x_dyn__approximate_entropy_0.1,0.14870866361637977,-0.2612722835586796,0.05924123101419572,0.07074805694203411,-0.30589201695090995,0.23035307916274184,0.01853568382597451,-0.20103038813492144,-0.05568863376377687,0.359609044190004,-0.00320228798818616,0.5850690463455708,0.16676824621627717,-0.12005701773136884,-0.1880792987672045,0.23085706001772432,0.13195482861763969,0.01638110311783849,0.11167985234265804,0.10488549578733379,-0.06797597158432796,-0.0531707954902356,-0.02050873293576043,0.0007562041691295833,-0.06988374636383624,0.04320902927957516,0.22770393163495967,0.019207560546204972,-0.009838640314468643
acc_y_dyn__quantile_0.3,-0.21586091197169457,-0.13822194874824334,0.012037652145491915,0.09858924641792915,0.08426689916470242,0.13341683156219813,-0.35004241750640475,0.19839631352548462,0.08187830736236942,0.05035969339845029,0.05500164167774545,0.049109861864991326,-0.011012668446551738,0.002142767143244876,0.005041547954888759,-0.034416230727969406,0.03715968981692415,0.07673132251988717,-0.1739714413441058,-0.1324985845114292,0.01829513252203037,-0.5370461853351617,-0.14110053677757292,-0.2794375955771047,-0.19036764554734822,0.45368349599170993,-0.16504844432417243,-0.027495093938333787,-0.09861711173362896
acc_z_dyn__lower_complete_moment,0.14867648008109657,0.19311312575333933,0.5141116914080477,0.038454580051658284,-0.1709667718748893,0.022440462506788012,0.013311664578951372,0.0026403894761823704,0.08572245875660502,-0.14938705148550802,-0.04434141640460014,0.02285083751996847,-0.12646489983309608,0.1340196930504898,-0.09311573589494537,-0.18027135484449291,-0.1961700040555935,0.11500658772745692,0.07877029612918462,0.632892862616582,0.06976310580604143,-0.02627642747114871,0.0008987305355278473,-0.20617215007560674,0.015002110895063725,0.15618952779871628,-0.04179018065294553,-0.013121207464118281,-0.06744115163949686
acc_x_dyn__katz_fractal_dimension,0.19785297337525934,-0.20909315090648423,0.026037371196838324,-0.011197967792534106,0.22256091668202677,-0.16833267472264787,0.09419100348851964,0.13500297943586953,0.05353000917210425,-0.09161020061357844,0.04178923324602735,0.0847397985923034,-0.22084834997714992,-0.3246579369308516,-0.0450559837951246,-0.12699662882732118,0.19538177352441108,0.3583722181988933,0.15328345995757756,0.012750359254564091,-0.20864046218874063,-0.05307756528809964,-0.3878968542628846,0.10483787550485339,0.4545300135766029,0.1094000608477124,0.019126282833699198,0.025824078353495643,0.03433943407321992
acc_z_dyn__katz_fractal_dimension,0.19436069195047725,-0.21801354532259365,-0.013060614717082374,0.007858348798684975,0.2002535745642757,-0.19170801719892563,-0.060061654005981194,0.10006451651754938,-0.044252585483099294,-0.033495470965699076,-0.09482729372542058,-0.23225948718146053,0.02007147447285456,0.09646653684213807,-0.4177156168332671,0.2929582610969239,0.4106170473397884,-0.15165362074522076,-0.01876342021867456,0.23269288882136083,0.19890572414095725,-0.12246987793684115,-0.10070064050243574,-0.2110177730144277,-0.13250699014524342,-0.3264475145235109,-0.07253897707927293,0.0054163848519487405,-0.0565634908837253
acc_x_dyn__approximate_entropy_0.9,0.19489980310739446,-0.23696921676796467,0.04746210621809801,0.09445151033217868,0.13759421664312732,-0.029190084521291775,0.12196008454563566,0.053556923133692313,0.07198337939400251,-0.21209023971760504,-0.034733872658917926,0.018165613543164053,-0.26485379756735883,-0.3391249111241843,0.1300615144022336,-0.22331174138446871,-0.04458923171679787,-0.07810481050545375,-0.14316700141507532,-0.058496706182831815,0.037777382086426,-0.05884591678418397,0.29899629603462163,-0.14404046921984268,-0.35760980557681754,-0.06221488041500453,0.5128149179950837,0.04482266105434614,-0.09866152925280552
