PC,feature,abs_loading
PC1,acc_z_dyn__sum_of_absolute_changes,0.24880835071861182
PC1,acc_y_dyn__avg_amplitude_change,0.24107456987016534
PC1,acc_x_dyn__quantile_0.3,0.23915891411784884
PC1,acc_x_dyn__quantile_0.9,0.23666998063835817
PC1,acc_y_dyn__quantile_0.3,0.221046646027202
PC1,acc_x_dyn__harmonic_mean_of_abs,0.21522666902495538
PC1,acc_x_dyn__max,0.20518641838455964
PC1,acc_z_dyn__harmonic_mean_of_abs,0.2018468895411948
PC2,acc_y_dyn__sample_entropy,0.3363873542436999
PC2,acc_x_dyn__sample_entropy,0.3209146213762066
PC2,acc_z_dyn__sample_entropy,0.31369692887797956
PC2,acc_z_dyn__approximate_entropy_0.1,0.2709034836997097
PC2,acc_x_dyn__approximate_entropy_0.1,0.2629319388934705
PC2,acc_x_dyn__approximate_entropy_0.9,0.2546517309174996
PC2,acc_y_dyn__katz_fractal_dimension,0.2506972346263101
PC2,acc_z_dyn__katz_fractal_dimension,0.24521063699419623
PC3,acc_z_dyn__variance_of_absolute_differences,0.4126224892934161
PC3,acc_y_dyn__quantile_0.4,0.34871420625163596
PC3,acc_z_dyn__lower_complete_moment,0.3117152311761639
PC3,acc_y_dyn__harmonic_mean_of_abs,0.2916604931496241
PC3,acc_x_dyn__variance_of_absolute_differences,0.2849294554793325
PC3,acc_y_dyn__quantile_0.3,0.26819143717256505
PC3,acc_y_dyn__tsallis_entropy,0.24182848147871402
PC3,acc_y_dyn__variance_of_absolute_differences,0.20193428577828723
PC4,acc_x_dyn__approximate_entropy_0.1,0.3811951727534136
PC4,acc_x_dyn__cardinality,0.3321721280482229
PC4,acc_z_dyn__approximate_entropy_0.1,0.32579253959379234
PC4,acc_y_dyn__katz_fractal_dimension,0.2623215886705965
PC4,acc_x_dyn__max,0.24956544951850124
PC4,acc_y_dyn__avg_amplitude_change,0.23913187211166415
PC4,acc_y_dyn__variance_of_absolute_differences,0.23880957854098478
PC4,acc_y_dyn__tsallis_entropy,0.23281727518330556
PC5,acc_y_dyn__tsallis_entropy,0.6291655583187628
PC5,acc_x_dyn__cardinality,0.39464171436877293
PC5,acc_z_dyn__lower_complete_moment,0.2918469419265996
PC5,acc_z_dyn__quantile_0.6,0.2862050501835636
PC5,acc_z_dyn__harmonic_mean_of_abs,0.2043079792285562
PC5,acc_x_dyn__max,0.19496015274111572
PC5,acc_z_dyn__katz_fractal_dimension,0.18702125061158037
PC5,acc_y_dyn__sample_entropy,0.16206300240840574
PC6,acc_x_dyn__quantile_0.4,0.548746636021061
PC6,acc_x_dyn__quantile_0.3,0.27579106793952574
PC6,acc_x_dyn__quantile_0.6,0.26729104270536747
PC6,acc_y_dyn__harmonic_mean_of_abs,0.23952895256577558
PC6,acc_y_dyn__quantile_0.3,0.23323303822503613
PC6,acc_x_dyn__approximate_entropy_0.1,0.22363148057013504
PC6,acc_x_dyn__cardinality,0.21865750318516733
PC6,acc_x_dyn__harmonic_mean_of_abs,0.21397368832528807
PC7,acc_z_dyn__quantile_0.4,0.6971271310563817
PC7,acc_z_dyn__quantile_0.6,0.3343229095435046
PC7,acc_y_dyn__harmonic_mean_of_abs,0.24070134400760052
PC7,acc_y_dyn__variance_of_absolute_differences,0.23101916732006827
PC7,acc_x_dyn__quantile_0.6,0.2294876133926509
PC7,acc_z_dyn__harmonic_mean_of_abs,0.22184769794248727
PC7,acc_z_dyn__lower_complete_moment,0.19189889663867526
PC7,acc_x_dyn__quantile_0.4,0.16667542747117817
PC8,acc_z_dyn__harmonic_mean_of_abs,0.4633517672305906
PC8,acc_x_dyn__variance_of_absolute_differences,0.4425996413187985
PC8,acc_z_dyn__quantile_0.6,0.3326338294328897
PC8,acc_z_dyn__variance_of_absolute_differences,0.3050991497057313
PC8,acc_z_dyn__approximate_entropy_0.1,0.2635721531749635
PC8,acc_x_dyn__approximate_entropy_0.1,0.23822900269137193
PC8,acc_x_dyn__approximate_entropy_0.9,0.22909655747948832
PC8,acc_y_dyn__variance_of_absolute_differences,0.22790291440336843
