,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
ppg_infra_mean,-0.014844016465759629,0.11053654808656306,-0.29755619019362306,0.27906749793575225,-0.5239305044998761,-0.3081465175540533,0.233969591566022,-0.0344588072615963,0.454530433648454,-0.020466639391976103,0.04050631214065488,0.409894122444575,-0.0980724947144446,0.07361120937320818,0.0309436166514779,-0.028217184189156332,0.03500228120934126,-0.03127189924199767,0.002993061525183129,0.009110464102849138
ppg_infra_max,0.29299276521571915,-0.2069439582834691,0.11807711096017895,0.2988864536557441,-0.07140796870974195,0.05748170552572387,-0.11180402459802292,-0.09856960121944179,0.06596651478044357,-0.017507115957129237,-0.10735042500913919,-0.043499846474822426,-0.10083669568080027,0.013641082974718596,0.09267831387241629,0.10198535422605698,-0.6325434621609846,0.35134913298011045,-0.10831630837376648,-0.39335235095439325
ppg_infra_median,0.009012032576479442,0.02525246806903993,-0.23838162749189276,0.026882482557874333,-0.6134092344779922,0.45203928298726603,-0.057594294423512625,0.17897076137756304,-0.5615651715624068,0.0057901237590453755,0.0878692312223282,0.01885742057909805,-0.009037306528004989,0.0003608983957893893,-0.011365434596889237,-0.0379663160570513,-0.020771564395868136,0.013519566241495449,0.004383192710368715,0.004811604952611489
ppg_infra_mad,0.0737645502204759,-0.3378520552058449,0.1465645134490227,-0.4554078763460643,-0.156003049846479,0.05718539297590942,0.26814239338997325,0.1499431213561659,0.1817800722788026,0.08731807019078934,0.06479059753109825,-0.022467391350788353,0.08688696116406422,-0.006813798443509468,0.398137309815447,-0.5506241345560235,-0.07461394838643419,0.09622125310742263,-0.00721887951766071,0.0013895172123509585
ppg_infra_skew,-0.039565640846762486,-0.08279079550511004,0.3052583955132207,0.2410666704196018,-0.11130331365470293,-0.5548296521251247,0.46395693936872584,-0.0007095700512295623,-0.4892991181158009,0.146209083813888,0.0754721820508379,-0.19122218123521864,0.030628771886695,-0.02168926711918277,0.00026183285641796615,0.011485055561397579,-0.0029339705410781013,0.003271680338627414,0.011841310998115357,0.007124271648217987
ppg_infra_kurtosis,0.2860662769163448,0.2686906156697855,0.026339095141901903,-0.10461047677189346,0.005929721533844665,-0.00662776327924922,-0.08000005125691004,-0.06102352339545259,0.06234803798925929,0.5123029781057304,0.4888823174697772,-0.03822123660439115,-0.3836002760631151,-0.4028427409206511,-0.0016316680175905403,0.014624291217958555,-0.0018788637932741813,-0.00015056072447214302,-0.0870990937911957,0.009229608229885864
ppg_infra_diff_mean_abs,0.2248076635735421,-0.3742599775741074,0.030995008338884467,-0.21162915042525363,-0.10189644141500448,-0.042035405229564726,0.06647444357529893,0.12084711650519968,0.09368969828601388,0.011866821546479554,0.04122339147098601,0.023757718996368467,0.0023327431198653928,-0.0009851546388064615,-0.7440085991550331,-0.00710873389287084,-0.18148088925551958,-0.35877291239555326,0.062377416195437366,-0.04624154405887187
ppg_infra_signal_energy,0.2856368420983259,-0.22355794539586257,-0.07201597003418606,0.3258043633429431,0.09667193345905685,0.024898412002514227,-0.12826584731729557,-0.06790104341234306,-0.04649767141110154,0.0004980981709658211,-0.027165736467325462,0.03254009003241864,0.017721386861531265,-0.0497430884075228,0.21485272900651722,-0.0973058405879702,-0.23507660144911868,-0.2901821515309063,0.02227642596263912,0.7236919194407476
ppg_infra_zcr,-0.04604172411636906,-0.1117999683644324,0.0042852917055914595,-0.2262381226113014,-0.21964294774330392,-0.5571773997195034,-0.7021755077283387,0.20613175844227305,-0.08540590126913518,-0.10859397078901717,0.059975582970061336,-0.02152907273861813,-0.010092610231836049,0.00041249793130088516,0.12632199815618683,0.023920880020665725,-0.0063209365313770215,0.008647634169568229,-0.005151834961072626,-0.005319422910789078
ppg_infra_p10,-0.22763525358551606,0.3546057720197252,-0.15155267176905468,0.1637358946576021,0.15514804311953742,-0.10600056273887647,-0.1351667097639966,-0.02229500599319081,-0.09591180974115635,0.04597280893525208,0.015902489943745456,0.02335166697705886,0.1453015020059444,-0.041390141608242885,-0.28886309912081365,-0.7058295780038327,-0.3108356749831288,0.06582204473970076,-0.015113113599083128,-0.028838496131621816
