feature,nan_ratio,variance
ppg_infra_mean,0.0,903.0114432422214
ppg_infra_std,0.0,2736596.2668272513
ppg_infra_p95_p5,0.0,16804708.490167834
ppg_infra_p99_p1,0.0,114233729.573696
ppg_infra_trim_mean_10,0.0,3338.1904687996557
ppg_infra_mean_abs,0.0,581317.7906036971
ppg_infra_rms,0.0,2736956.0040718927
ppg_infra_crest_factor,0.0,1.076666084259426
ppg_infra_shape_factor,0.0,0.07366825671883312
ppg_infra_impulse_factor,0.0,7.937577780124527
ppg_infra_clearance_factor,0.0,67.56442431929432
ppg_infra_mean_cross_rate,0.0,0.0008584716476187671
ppg_infra_tke_mean,0.0,25902706359363.59
ppg_infra_tke_std,0.0,2317174771063702.5
ppg_infra_tke_mean_abs,0.0,25902706359363.59
ppg_infra_tke_p95_abs,0.0,620693.5461278323
ppg_infra_dx_mean,0.0,722.8107559655826
ppg_infra_dx_std,0.0,392901.8673379836
ppg_infra_ddx_mean,0.0,48.44376400304772
ppg_infra_ddx_std,0.0,581151.7792686848
ppg_infra_dx_kurtosis,0.0,141.45209328583923
ppg_infra_p90_p10,0.0,4495091.964912048
ppg_infra_p99,0.0,15070619.719782371
ppg_infra_p95,0.0,5556736.61831057
ppg_infra_diff_mean,0.0,722.8107559655826
ppg_infra_min,0.0,69633253.77147861
ppg_infra_max,0.0,112620473.93034807
ppg_infra_range,0.0,336153971.19993144
ppg_infra_median,0.0,5499.374157995609
ppg_infra_iqr,0.0,709068.6284019497
ppg_infra_mad,0.0,177015.80606113467
ppg_infra_skew,0.0,0.4539495484425553
ppg_infra_kurtosis,0.0,22.941246059465573
ppg_infra_diff_std,0.0,392901.8673379836
ppg_infra_p90,0.0,1140976.7196352954
ppg_infra_diff_mean_abs,0.0,49590.23162960929
ppg_infra_diff_rms,0.0,393564.50131230435
ppg_infra_signal_rms,0.0,2736956.0040718927
ppg_infra_signal_energy,0.0,9.108905153305841e+19
ppg_infra_zcr,0.0,0.0007897671996147839
ppg_infra_p1,0.0,48827666.22613044
ppg_infra_p5,0.0,3243585.0595319434
ppg_infra_p10,0.0,1155977.8731739423
ppg_infra_ddx_kurtosis,0.0,291.1675211097101
