feature,nan_ratio,variance
ppg_infra_total_power,0.596028880866426,30088975.6888767
ppg_infra_hf_power,0.596028880866426,0.0
ppg_infra_lf_power,0.596028880866426,0.0
ppg_infra_sdsd,0.3310469314079422,5707.591973874055
ppg_infra_cv_ibi,0.11299638989169675,0.004630246250091626
ppg_infra_pnn20,0.11299638989169675,512.3089137199103
ppg_infra_pnn50,0.11299638989169675,1427.6689761755538
ppg_infra_rmssd,0.11299638989169675,5603.203783289652
ppg_infra_mean_ibi,0.11299638989169675,48629.021602345536
ppg_infra_sdnn,0.11299638989169675,2695.323622041404
ppg_infra_hr_median,0.11299638989169675,1625.084190991018
ppg_infra_hr_range,0.11299638989169675,271.11157770210497
ppg_infra_hr_max,0.11299638989169675,1782.3063935520904
ppg_infra_hr_min,0.11299638989169675,1180.6032694808207
ppg_infra_hr_std,0.11299638989169675,62.814431215042205
ppg_infra_hr_mean,0.11299638989169675,1499.6540033004858
ppg_infra_peak_quality,0.0,0.05461036490148861
ppg_infra_n_peaks,0.0,6.164965006711935
