PC,feature,abs_loading
PC1,ppg_std,0.3142010275124867
PC1,ppg_p99_p1,0.313597548979284
PC1,ppg_diff_mean_abs,0.2921582403239027
PC1,ppg_clearance_factor,0.29209133799784776
PC1,ppg_p95_p5,0.27393856291334784
PC1,ppg_shape_factor,0.2712316908127988
PC1,ppg_p90_p10,0.2572308157699992
PC1,ppg_tke_p95_abs,0.25590839060905834
PC2,ppg_p99,0.40952193709196166
PC2,ppg_p10,0.35634714156794023
PC2,ppg_kurtosis,0.31024873812706466
PC2,ppg_p95,0.3072132798821053
PC2,ppg_tke_std,0.2882792352867434
PC2,ppg_dx_kurtosis,0.2717575077960293
PC2,ppg_iqr,0.27004853324657246
PC2,ppg_mad,0.2618964270339398
PC3,ppg_p95,0.5389872730326113
PC3,ppg_mean_cross_rate,0.3922881965446979
PC3,ppg_p10,0.3343528906436326
PC3,ppg_p99,0.2714683546864546
PC3,ppg_iqr,0.26614505980285935
PC3,ppg_mad,0.21767230174699978
PC3,ppg_p90_p10,0.20833575316493128
PC3,ppg_kurtosis,0.20487017617263675
PC4,ppg_ddx_mean,0.5989224534863262
PC4,ppg_mean_cross_rate,0.5104073124095189
PC4,ppg_dx_mean,0.3929538654348698
PC4,ppg_tke_p95_abs,0.22728177414731782
PC4,ppg_shape_factor,0.19795792993445846
PC4,ppg_skew,0.18669052547748882
PC4,ppg_diff_mean_abs,0.16330254903027552
PC4,ppg_clearance_factor,0.13969439351709256
PC5,ppg_mean_cross_rate,0.5137063873601766
PC5,ppg_dx_mean,0.5075060111934936
PC5,ppg_ddx_mean,0.3506612859792114
PC5,ppg_p95,0.2750471697060949
PC5,ppg_tke_p95_abs,0.2737382349445131
PC5,ppg_diff_mean_abs,0.22959533118491265
PC5,ppg_ddx_kurtosis,0.19675050996158047
PC5,ppg_p10,0.19156652872880778
PC6,ppg_dx_mean,0.5950423318960494
PC6,ppg_ddx_kurtosis,0.5609956003016888
PC6,ppg_dx_kurtosis,0.3118500322852461
PC6,ppg_skew,0.2682804103626777
PC6,ppg_ddx_mean,0.19976385177110878
PC6,ppg_tke_std,0.16518893900637766
PC6,ppg_shape_factor,0.16494050867939417
PC6,ppg_mean_cross_rate,0.14340766491867563
PC7,ppg_ddx_mean,0.6824623853934608
PC7,ppg_dx_mean,0.4410920943185463
PC7,ppg_ddx_kurtosis,0.4257656861910581
PC7,ppg_dx_kurtosis,0.20521622483568117
PC7,ppg_skew,0.1722306995844639
PC7,ppg_shape_factor,0.16688037018059032
PC7,ppg_mean_cross_rate,0.1537621538683786
PC7,ppg_clearance_factor,0.13121145383059754
PC8,ppg_skew,0.7566644402142385
PC8,ppg_kurtosis,0.3947657108895212
PC8,ppg_mad,0.24695151093611253
PC8,ppg_shape_factor,0.2048461078362112
PC8,ppg_mean_cross_rate,0.17678028541417712
PC8,ppg_iqr,0.1736236601490148
PC8,ppg_dx_kurtosis,0.16745693016411564
PC8,ppg_ddx_kurtosis,0.15785472293097222
